,nickName,blockingSchemeType_descr,touch,FP_yards,FP_TD,FP_fumbleLost,FP_total,FP/Touch
54,Broncos,Slide Left,3,1.8000000000000003,0,0,1.8000000000000003,0.6000000000000001
55,Broncos,Split Zone,35,11.000000000000002,6,0,16.999999999999996,0.4857142857142856
56,Broncos,Wham,1,0.2,0,0,0.2,0.2
57,Broncos,Zone,170,65.80000000000001,12,0,77.80000000000005,0.45764705882352974
58,Browns,Duo,25,9.900000000000002,6,0,15.9,0.636
59,Browns,False Pull,4,0.7,0,0,0.7,0.175
60,Browns,Pass Protection,36,18.600000000000005,18,0,36.599999999999994,1.0166666666666666
61,Browns,Pull 2,9,4.0,0,0,4.0,0.4444444444444444
62,Browns,Pull Across,32,9.7,6,0,15.700000000000001,0.49062500000000003
63,Browns,Pull Front,6,0.9,0,0,0.9,0.15
64,Browns,Pull Outside Numbers,11,5.800000000000001,12,0,17.8,1.6181818181818182
65,Browns,Screen,2,1.3,0,0,1.3,0.65
66,Browns,Split Zone,39,20.700000000000003,12,0,32.7,0.8384615384615385
67,Browns,Wham,3,1.0,0,0,1.0,0.3333333333333333
68,Browns,Zone,164,76.6,18,0,94.6,0.5768292682926829
69,Buccaneers,Duo,22,5.400000000000001,0,0,5.400000000000001,0.2454545454545455
70,Buccaneers,False Pull,4,2.4000000000000004,6,0,8.4,2.1
71,Buccaneers,Pass Protection,33,21.200000000000003,6,-1,26.200000000000003,0.7939393939393941
72,Buccaneers,Pull 2,12,7.9,6,0,13.9,1.1583333333333334
73,Buccaneers,Pull Across,23,7.8,0,0,7.8,0.3391304347826087
74,Buccaneers,Pull Front,10,9.0,6,0,15.0,1.5
75,Buccaneers,Pull Outside Numbers,15,14.600000000000001,6,0,20.6,1.3733333333333335
76,Buccaneers,Screen,1,0.1,0,0,0.1,0.1
77,Buccaneers,Slide Left,5,1.6,0,0,1.6,0.32
78,Buccaneers,Slide Right,2,1.0,0,0,1.0,0.5
79,Buccaneers,Split Zone,32,12.4,0,0,12.4,0.3875
80,Buccaneers,Zone,185,62.400000000000034,42,-3,101.40000000000003,0.5481081081081083
81,Cardinals,Duo,18,5.5,6,0,11.5,0.6388888888888888
82,Cardinals,False Pull,1,1.4000000000000001,0,0,1.4000000000000001,1.4000000000000001
83,Cardinals,Pass Protection,30,19.7,12,-1,30.699999999999996,1.0233333333333332
84,Cardinals,Pull 2,4,1.2000000000000002,0,0,1.2000000000000002,0.30000000000000004
85,Cardinals,Pull Across,46,17.799999999999997,6,0,23.800000000000004,0.5173913043478262
86,Cardinals,Pull Front,4,3.2,0,0,3.2,0.8
87,Cardinals,Pull Outside Numbers,5,4.300000000000001,6,0,10.3,2.06
88,Cardinals,Slide Left,2,2.1,0,0,2.1,1.05
89,Cardinals,Slide Right,3,1.7,0,0,1.7,0.5666666666666667
90,Cardinals,Split Zone,53,30.7,0,0,30.7,0.5792452830188679
91,Cardinals,Zone,201,85.99999999999996,24,-1,108.99999999999999,0.5422885572139303
92,Chargers,Duo,33,12.5,0,0,12.5,0.3787878787878788
93,Chargers,False Pull,1,-0.1,0,0,-0.1,-0.1
94,Chargers,Pass Protection,33,25.100000000000005,12,0,37.100000000000016,1.1242424242424247
95,Chargers,Pull 2,10,3.9,0,0,3.9,0.39
96,Chargers,Pull Across,47,21.699999999999996,6,0,27.699999999999996,0.5893617021276595
97,Chargers,Pull Front,5,2.1,6,0,8.1,1.6199999999999999
98,Chargers,Pull Outside Numbers,6,2.4000000000000004,0,0,2.4000000000000004,0.4000000000000001
99,Chargers,Slide Right,1,1.0,0,0,1.0,1.0
100,Chargers,Split Zone,44,18.000000000000004,6,-1,23.000000000000007,0.5227272727272729
101,Chargers,Wham,1,0.6000000000000001,0,0,0.6000000000000001,0.6000000000000001
102,Chargers,Zone,224,105.50000000000004,78,-2,181.49999999999997,0.810267857142857
103,Chiefs,Duo,35,14.600000000000003,0,0,14.600000000000003,0.41714285714285726
104,Chiefs,False Pull,7,6.4,0,0,6.4,0.9142857142857144
105,Chiefs,Pass Protection,47,29.400000000000006,30,0,59.4,1.2638297872340425
106,Chiefs,Pull 2,19,10.100000000000001,12,0,22.099999999999998,1.163157894736842
107,Chiefs,Pull Across,47,22.10000000000001,12,-1,33.100000000000016,0.7042553191489365
108,Chiefs,Pull Front,5,1.8,0,0,1.8,0.36
109,Chiefs,Pull Outside Numbers,16,8.600000000000001,0,0,8.600000000000001,0.5375000000000001
110,Chiefs,Screen,1,0.8,0,0,0.8,0.8
111,Chiefs,Slide Left,1,0.2,6,0,6.2,6.2
112,Chiefs,Slide Right,2,0.8,0,0,0.8,0.4
113,Chiefs,Split Zone,45,22.100000000000005,0,-1,21.100000000000005,0.468888888888889
114,Chiefs,Wham,2,0.5000000000000001,0,0,0.5000000000000001,0.25000000000000006
115,Chiefs,Zone,167,58.90000000000001,30,-2,86.89999999999993,0.5203592814371254
116,Colts,Duo,15,5.800000000000002,0,0,5.800000000000002,0.38666666666666677
117,Colts,False Pull,4,3.9000000000000004,0,0,3.9000000000000004,0.9750000000000001
118,Colts,Pass Protection,29,21.100000000000005,0,0,21.100000000000005,0.7275862068965518
119,Colts,Pull 2,12,13.000000000000004,6,0,19.000000000000004,1.5833333333333337
120,Colts,Pull Across,41,17.8,12,0,29.8,0.7268292682926829
121,Colts,Pull Front,4,2.4,0,0,2.4,0.6
122,Colts,Pull Outside Numbers,11,3.8000000000000003,0,0,3.8000000000000003,0.34545454545454546
123,Colts,Slide Left,4,4.8,0,0,4.8,1.2
124,Colts,Slide Right,3,0.9000000000000001,0,0,0.9000000000000001,0.30000000000000004
125,Colts,Split Zone,30,11.799999999999999,12,0,23.799999999999997,0.7933333333333332
126,Colts,Wham,1,-0.2,0,0,-0.2,-0.2
127,Colts,Zone,152,63.99999999999999,18,-2,79.99999999999999,0.5263157894736841
128,Cowboys,Cut Blocking,1,0.4,0,0,0.4,0.4
129,Cowboys,Duo,14,6.2,0,0,6.2,0.4428571428571429
130,Cowboys,False Pull,2,1.2000000000000002,0,0,1.2000000000000002,0.6000000000000001
131,Cowboys,Pass Protection,32,23.099999999999998,6,0,29.09999999999999,0.9093749999999997
132,Cowboys,Pull 2,17,13.299999999999999,6,0,19.299999999999997,1.1352941176470586
133,Cowboys,Pull Across,52,25.200000000000014,6,0,31.200000000000006,0.6000000000000001
134,Cowboys,Pull Front,2,2.1,0,0,2.1,1.05
135,Cowboys,Pull Outside Numbers,9,2.5000000000000004,0,0,2.5000000000000004,0.27777777777777785
136,Cowboys,Screen,1,0.30000000000000004,0,0,0.30000000000000004,0.30000000000000004
137,Cowboys,Slide Left,2,0.9000000000000001,0,0,0.9000000000000001,0.45000000000000007
138,Cowboys,Slide Right,1,0.6000000000000001,0,0,0.6000000000000001,0.6000000000000001
139,Cowboys,Split Zone,40,20.400000000000002,6,-1,25.400000000000002,0.635
140,Cowboys,Wham,2,2.2,0,0,2.2,1.1
141,Cowboys,Zone,169,63.999999999999986,48,0,112.00000000000007,0.6627218934911246
142,Dolphins,Duo,29,12.600000000000003,12,-1,23.6,0.8137931034482759
143,Dolphins,False Pull,1,0.5,0,0,0.5,0.5
144,Dolphins,Pass Protection,15,9.899999999999999,0,-1,8.9,0.5933333333333334
145,Dolphins,Pull 2,5,1.1,0,0,1.1,0.22000000000000003
146,Dolphins,Pull Across,51,28.799999999999997,6,0,34.800000000000004,0.6823529411764707
147,Dolphins,Pull Front,6,1.2999999999999998,6,0,7.300000000000001,1.2166666666666668
148,Dolphins,Pull Outside Numbers,12,5.2,12,0,17.2,1.4333333333333333
149,Dolphins,Screen,1,3.8000000000000003,0,0,3.8000000000000003,3.8000000000000003
150,Dolphins,Slide Left,1,0.1,0,0,0.1,0.1
151,Dolphins,Slide Right,1,0.30000000000000004,0,0,0.30000000000000004,0.30000000000000004
152,Dolphins,Split Zone,27,17.5,6,0,23.500000000000004,0.8703703703703705
153,Dolphins,Wham,1,0.4,0,0,0.4,0.4
154,Dolphins,Zone,194,72.40000000000003,42,-1,113.40000000000006,0.5845360824742272
155,Eagles,Duo,23,10.0,12,0,22.000000000000004,0.9565217391304349
156,Eagles,False Pull,3,2.5,0,0,2.5,0.8333333333333334
157,Eagles,Pass Protection,25,13.799999999999999,12,0,25.799999999999994,1.0319999999999998
158,Eagles,Pull 2,8,3.8000000000000003,0,0,3.8000000000000003,0.47500000000000003
159,Eagles,Pull Across,44,19.5,6,0,25.5,0.5795454545454546
160,Eagles,Pull Front,6,3.2,0,0,3.2,0.5333333333333333
161,Eagles,Pull Outside Numbers,6,-0.30000000000000004,0,0,-0.30000000000000004,-0.05000000000000001
162,Eagles,Slide Left,2,1.4,0,0,1.4,0.7
163,Eagles,Split Zone,30,12.800000000000002,6,0,18.8,0.6266666666666667
164,Eagles,Zone,220,78.20000000000002,42,0,120.2,0.5463636363636364
165,Falcons,Duo,50,20.299999999999997,6,0,26.299999999999994,0.5259999999999999
166,Falcons,False Pull,4,1.5999999999999999,0,0,1.5999999999999999,0.39999999999999997
167,Falcons,Pass Protection,24,23.400000000000002,0,0,23.400000000000002,0.9750000000000001
168,Falcons,Pull 2,22,14.200000000000001,6,0,20.199999999999996,0.918181818181818
169,Falcons,Pull Across,51,21.2,12,0,33.199999999999996,0.6509803921568627
170,Falcons,Pull Front,8,2.2,0,0,2.2,0.275
171,Falcons,Pull Outside Numbers,21,14.399999999999999,6,0,20.400000000000002,0.9714285714285715
172,Falcons,Slide Left,4,3.3000000000000003,0,0,3.3000000000000003,0.8250000000000001
173,Falcons,Slide Right,3,3.0,6,0,9.0,3.0
174,Falcons,Split Zone,36,12.800000000000002,12,-1,23.8,0.6611111111111111
175,Falcons,Wham,5,3.3,0,0,3.3,0.6599999999999999
176,Falcons,Zone,169,61.099999999999994,48,-2,107.10000000000008,0.633727810650888
177,Football Team,Duo,16,4.9,6,0,10.9,0.68125
178,Football Team,False Pull,1,0.6000000000000001,0,0,0.6000000000000001,0.6000000000000001
179,Football Team,Pass Protection,26,23.400000000000006,6,0,29.399999999999995,1.1307692307692305
180,Football Team,Pull 2,10,6.7,6,0,12.7,1.27
181,Football Team,Pull Across,31,9.200000000000003,12,-1,20.20000000000001,0.6516129032258068
182,Football Team,Pull Front,4,1.4000000000000001,0,0,1.4000000000000001,0.35000000000000003
183,Football Team,Pull Outside Numbers,11,4.4,0,0,4.4,0.4
184,Football Team,Slide Left,3,1.4000000000000001,0,0,1.4000000000000001,0.46666666666666673
185,Football Team,Slide Right,1,0.4,0,0,0.4,0.4
186,Football Team,Split Zone,39,15.000000000000004,18,0,33.0,0.8461538461538461
187,Football Team,Wham,1,0.4,0,0,0.4,0.4
188,Football Team,Zone,170,66.49999999999999,24,0,90.49999999999999,0.5323529411764705
189,Giants,Duo,20,6.100000000000001,6,0,12.100000000000001,0.6050000000000001
190,Giants,False Pull,1,1.0,0,0,1.0,1.0
191,Giants,Pass Protection,19,11.3,0,0,11.3,0.5947368421052632
192,Giants,Pull 2,21,15.700000000000003,6,0,21.7,1.0333333333333332
193,Giants,Pull Across,40,18.299999999999997,30,0,48.300000000000004,1.2075
194,Giants,Pull Front,11,4.1000000000000005,6,-1,9.1,0.8272727272727273
195,Giants,Pull Outside Numbers,12,9.7,0,0,9.7,0.8083333333333332
196,Giants,Slide Left,2,1.2000000000000002,0,0,1.2000000000000002,0.6000000000000001
197,Giants,Slide Right,2,0.8,0,0,0.8,0.4
198,Giants,Split Zone,28,14.7,0,0,14.7,0.525
199,Giants,Wham,3,1.2000000000000002,0,0,1.2000000000000002,0.4000000000000001
200,Giants,Zone,220,86.99999999999994,18,-1,104.00000000000001,0.4727272727272728
201,Jaguars,Duo,32,13.3,24,0,37.3,1.165625
202,Jaguars,False Pull,3,1.8,6,0,7.8,2.6
203,Jaguars,No Video,1,0.5,0,0,0.5,0.5
204,Jaguars,Pass Protection,23,22.6,12,0,34.6,1.5043478260869565
205,Jaguars,Pull 2,5,1.7000000000000002,0,0,1.7000000000000002,0.34
206,Jaguars,Pull Across,40,17.300000000000004,0,0,17.300000000000004,0.4325000000000001
207,Jaguars,Pull Front,4,1.9000000000000001,0,0,1.9000000000000001,0.47500000000000003
208,Jaguars,Pull Outside Numbers,9,7.6000000000000005,6,0,13.599999999999998,1.5111111111111108
209,Jaguars,Slide Left,5,5.300000000000001,0,0,5.300000000000001,1.06
210,Jaguars,Slide Right,1,0.7000000000000001,0,0,0.7000000000000001,0.7000000000000001
211,Jaguars,Split Zone,26,11.9,0,0,11.9,0.45769230769230773
212,Jaguars,Wham,2,1.2000000000000002,0,0,1.2000000000000002,0.6000000000000001
213,Jaguars,Zone,213,85.20000000000002,78,-1,162.20000000000022,0.7615023474178414
214,Jets,Duo,29,16.3,18,0,34.300000000000004,1.1827586206896554
215,Jets,False Pull,4,2.1,6,0,8.1,2.025
216,Jets,Pass Protection,30,23.6,6,0,29.6,0.9866666666666667
217,Jets,Pull 2,16,9.799999999999999,0,0,9.799999999999999,0.6124999999999999
218,Jets,Pull Across,52,19.099999999999998,24,0,43.1,0.8288461538461539
219,Jets,Pull Front,12,6.6000000000000005,0,-1,5.6000000000000005,0.46666666666666673
220,Jets,Pull Outside Numbers,18,12.8,12,0,24.800000000000004,1.377777777777778
221,Jets,Screen,1,0.9,0,0,0.9,0.9
222,Jets,Slide Left,6,6.300000000000001,0,0,6.300000000000001,1.05
223,Jets,Slide Right,1,3.2,0,0,3.2,3.2
224,Jets,Split Zone,28,8.500000000000002,0,-2,6.5,0.23214285714285715
225,Jets,Wham,7,4.200000000000001,0,0,4.200000000000001,0.6000000000000002
226,Jets,Zone,169,64.70000000000002,60,-1,123.70000000000005,0.7319526627218937
227,Lions,Duo,13,8.8,0,0,8.8,0.676923076923077
228,Lions,False Pull,2,1.2,0,0,1.2,0.6
229,Lions,Pass Protection,30,21.5,0,0,21.5,0.7166666666666667
230,Lions,Pull 2,10,4.1000000000000005,0,0,4.1000000000000005,0.41000000000000003
231,Lions,Pull Across,35,14.799999999999999,6,0,20.799999999999997,0.5942857142857142
232,Lions,Pull Front,4,2.6,0,0,2.6,0.65
233,Lions,Pull Outside Numbers,10,5.2,0,0,5.2,0.52
234,Lions,Screen,2,0.30000000000000004,0,0,0.30000000000000004,0.15000000000000002
235,Lions,Slide Left,5,5.4,6,0,11.4,2.2800000000000002
236,Lions,Slide Right,3,1.4000000000000001,0,0,1.4000000000000001,0.46666666666666673
237,Lions,Split Zone,47,23.800000000000004,0,0,23.800000000000004,0.5063829787234043
238,Lions,Wham,1,0.0,0,0,0.0,0.0
239,Lions,Zone,239,96.19999999999997,72,-2,166.20000000000007,0.6953974895397492
240,Packers,Duo,12,4.1000000000000005,0,0,4.1000000000000005,0.34166666666666673
241,Packers,False Pull,8,9.7,0,0,9.7,1.2125
242,Packers,Pass Protection,49,39.6,12,0,51.6,1.0530612244897959
243,Packers,Pull 2,7,6.1,0,0,6.1,0.8714285714285713
244,Packers,Pull Across,55,19.799999999999997,12,0,31.799999999999997,0.5781818181818181
245,Packers,Pull Front,4,1.4000000000000001,0,0,1.4000000000000001,0.35000000000000003
246,Packers,Pull Outside Numbers,7,5.0,6,0,11.000000000000002,1.5714285714285716
247,Packers,Slide Left,3,2.9000000000000004,0,0,2.9000000000000004,0.9666666666666668
248,Packers,Slide Right,4,2.2,0,0,2.2,0.55
249,Packers,Split Zone,43,18.999999999999996,6,0,24.999999999999996,0.5813953488372092
250,Packers,Wham,2,0.20000000000000004,0,0,0.20000000000000004,0.10000000000000002
251,Packers,Zone,164,60.099999999999994,36,-1,95.10000000000004,0.579878048780488
252,Panthers,Cut Blocking,1,0.2,0,0,0.2,0.2
253,Panthers,Duo,30,13.500000000000005,12,0,25.500000000000004,0.8500000000000001
254,Panthers,False Pull,1,3.3000000000000003,6,0,9.3,9.3
255,Panthers,Pass Protection,23,18.099999999999998,6,0,24.1,1.047826086956522
256,Panthers,Pull 2,6,1.4000000000000001,6,0,7.3999999999999995,1.2333333333333332
257,Panthers,Pull Across,43,14.600000000000001,0,0,14.600000000000001,0.33953488372093027
258,Panthers,Pull Front,3,1.1,0,0,1.1,0.3666666666666667
259,Panthers,Pull Outside Numbers,14,6.6000000000000005,0,0,6.6000000000000005,0.4714285714285715
260,Panthers,Screen,1,0.1,0,0,0.1,0.1
261,Panthers,Slide Left,3,0.8,0,0,0.8,0.26666666666666666
262,Panthers,Slide Right,1,0.9,0,0,0.9,0.9
263,Panthers,Split Zone,34,19.7,0,0,19.7,0.5794117647058823
264,Panthers,Wham,5,1.7000000000000002,0,0,1.7000000000000002,0.34
265,Panthers,Zone,205,77.1,42,-2,117.1000000000001,0.5712195121951225
266,Patriots,Duo,37,17.900000000000002,0,-1,16.900000000000002,0.4567567567567568
267,Patriots,False Pull,5,3.5000000000000004,6,0,9.5,1.9
268,Patriots,Pass Protection,28,32.400000000000006,6,0,38.400000000000006,1.3714285714285717
269,Patriots,Pull 2,9,3.4,0,0,3.4,0.37777777777777777
270,Patriots,Pull Across,52,24.8,12,0,36.8,0.7076923076923076
271,Patriots,Pull Front,3,2.6,0,0,2.6,0.8666666666666667
272,Patriots,Pull Outside Numbers,4,3.3,0,0,3.3,0.825
273,Patriots,Screen,1,0.5,0,0,0.5,0.5
274,Patriots,Slide Left,1,0.1,0,0,0.1,0.1
275,Patriots,Slide Right,2,1.2000000000000002,0,0,1.2000000000000002,0.6000000000000001
276,Patriots,Split Zone,36,11.5,12,0,23.500000000000007,0.652777777777778
277,Patriots,Wham,1,0.7000000000000001,0,0,0.7000000000000001,0.7000000000000001
278,Patriots,Zone,190,75.10000000000004,18,-4,89.10000000000004,0.46894736842105283
279,Raiders,Duo,37,15.699999999999996,18,0,33.70000000000001,0.9108108108108111
280,Raiders,False Pull,2,1.3,0,0,1.3,0.65
281,Raiders,No Video,1,1.4000000000000001,0,0,1.4000000000000001,1.4000000000000001
282,Raiders,Pass Protection,33,20.6,6,-1,25.600000000000005,0.7757575757575759
283,Raiders,Pull 2,11,2.5,0,-1,1.5,0.13636363636363635
284,Raiders,Pull Across,23,8.900000000000002,0,-2,6.9,0.3
285,Raiders,Pull Front,8,2.5,6,0,8.5,1.0625
286,Raiders,Pull Outside Numbers,24,9.2,6,0,15.199999999999998,0.6333333333333332
287,Raiders,Slide Left,3,0.6000000000000001,0,0,0.6000000000000001,0.20000000000000004
288,Raiders,Split Zone,37,9.8,0,0,9.8,0.2648648648648649
289,Raiders,Wham,1,2.4000000000000004,0,0,2.4000000000000004,2.4000000000000004
290,Raiders,Zone,186,76.90000000000006,48,0,124.90000000000009,0.6715053763440865
291,Rams,Duo,20,6.8999999999999995,0,0,6.8999999999999995,0.345
292,Rams,Pass Protection,41,29.7,0,0,29.7,0.724390243902439
293,Rams,Pull 2,6,3.7000000000000006,0,0,3.7000000000000006,0.6166666666666668
294,Rams,Pull Across,33,13.6,12,0,25.6,0.7757575757575758
295,Rams,Pull Front,6,2.1,0,0,2.1,0.35000000000000003
296,Rams,Slide Left,2,0.8,0,0,0.8,0.4
297,Rams,Slide Right,1,0.5,0,0,0.5,0.5
298,Rams,Split Zone,61,18.8,6,0,24.800000000000004,0.4065573770491804
299,Rams,Wham,5,3.4000000000000004,0,0,3.4000000000000004,0.68
300,Rams,Zone,199,71.10000000000005,84,-1,154.10000000000002,0.7743718592964826
301,Ravens,Duo,31,6.699999999999999,12,0,18.699999999999996,0.6032258064516127
302,Ravens,False Pull,2,1.6,0,0,1.6,0.8
303,Ravens,Pass Protection,13,7.200000000000001,0,0,7.200000000000001,0.5538461538461539
304,Ravens,Pull 2,7,0.3,0,0,0.3,0.04285714285714286
305,Ravens,Pull Across,36,15.8,0,0,15.8,0.4388888888888889
306,Ravens,Pull Front,10,2.2,0,0,2.2,0.22000000000000003
307,Ravens,Pull Outside Numbers,10,7.5,0,0,7.5,0.75
308,Ravens,Slide Left,3,0.7000000000000001,0,0,0.7000000000000001,0.23333333333333336
309,Ravens,Slide Right,1,0.4,0,0,0.4,0.4
310,Ravens,Split Zone,54,26.099999999999994,18,-1,43.100000000000016,0.7981481481481484
311,Ravens,Wham,1,0.1,0,0,0.1,0.1
312,Ravens,Zone,158,60.7,42,0,102.70000000000003,0.6500000000000002
313,Saints,Duo,24,7.500000000000001,0,0,7.500000000000001,0.31250000000000006
314,Saints,False Pull,2,0.19999999999999996,0,0,0.19999999999999996,0.09999999999999998
315,Saints,Pass Protection,31,20.500000000000004,6,-1,25.499999999999996,0.8225806451612903
316,Saints,Pull 2,15,4.7,0,0,4.7,0.31333333333333335
317,Saints,Pull Across,37,14.499999999999996,0,0,14.499999999999996,0.3918918918918918
318,Saints,Pull Front,7,0.7,6,0,6.699999999999999,0.9571428571428571
319,Saints,Pull Outside Numbers,21,14.4,12,0,26.4,1.2571428571428571
320,Saints,Slide Left,3,0.7,0,0,0.7,0.2333333333333333
321,Saints,Slide Right,1,1.2000000000000002,0,0,1.2000000000000002,1.2000000000000002
322,Saints,Split Zone,26,4.8,6,0,10.8,0.4153846153846154
323,Saints,Wham,2,0.5,0,0,0.5,0.25
324,Saints,Zone,157,46.09999999999997,36,-1,81.10000000000005,0.5165605095541405
325,Seahawks,Duo,29,8.3,6,0,14.3,0.4931034482758621
326,Seahawks,False Pull,1,0.6000000000000001,0,0,0.6000000000000001,0.6000000000000001
327,Seahawks,Pass Protection,30,26.600000000000005,6,0,32.6,1.0866666666666667
328,Seahawks,Pull 2,5,2.1,0,0,2.1,0.42000000000000004
329,Seahawks,Pull Across,53,18.1,6,0,24.1,0.4547169811320755
330,Seahawks,Pull Front,4,1.1,0,0,1.1,0.275
331,Seahawks,Pull Outside Numbers,9,3.9000000000000004,0,0,3.9000000000000004,0.43333333333333335
332,Seahawks,Screen,1,0.8,0,0,0.8,0.8
333,Seahawks,Slide Left,4,2.1,0,0,2.1,0.525
334,Seahawks,Slide Right,2,0.9000000000000001,0,0,0.9000000000000001,0.45000000000000007
335,Seahawks,Split Zone,33,8.200000000000001,6,0,14.2,0.4303030303030303
336,Seahawks,Wham,3,2.1,0,0,2.1,0.7000000000000001
337,Seahawks,Zone,231,80.40000000000005,48,-1,127.4000000000001,0.551515151515152
338,Steelers,Duo,22,10.000000000000002,0,0,10.000000000000002,0.45454545454545464
339,Steelers,False Pull,1,1.5,6,0,7.5,7.5
340,Steelers,Pass Protection,45,38.699999999999996,12,-1,49.69999999999999,1.1044444444444441
341,Steelers,Pull 2,12,4.799999999999999,0,0,4.799999999999999,0.3999999999999999
342,Steelers,Pull Across,57,32.5,24,0,56.50000000000001,0.9912280701754387
343,Steelers,Pull Front,8,4.5,0,0,4.5,0.5625
344,Steelers,Pull Outside Numbers,5,0.9000000000000001,0,0,0.9000000000000001,0.18000000000000002
345,Steelers,Screen,1,-0.4,0,0,-0.4,-0.4
346,Steelers,Slide Left,1,0.0,0,0,0.0,0.0
347,Steelers,Slide Right,3,2.0,0,0,2.0,0.6666666666666666
348,Steelers,Split Zone,14,2.9999999999999996,0,0,2.9999999999999996,0.21428571428571425
349,Steelers,Zone,217,90.69999999999999,30,-2,118.69999999999999,0.5470046082949308
350,Texans,Duo,26,13.200000000000003,6,0,19.200000000000006,0.7384615384615387
351,Texans,False Pull,3,0.4000000000000001,0,0,0.4000000000000001,0.13333333333333336
352,Texans,No Video,1,0.6000000000000001,0,0,0.6000000000000001,0.6000000000000001
353,Texans,Pass Protection,24,10.3,6,0,16.299999999999997,0.6791666666666666
354,Texans,Pull 2,13,6.199999999999999,0,0,6.199999999999999,0.4769230769230769
