playerId,positionCategory,firstName,lastName,season,jersey,teamName
2857,TE,Rhett,Ellison,2019,85,NYG
8620,LB,Christian,Elliss,2022,53,PHI
7346,LB,Kaden,Elliss,2022,55,NO 
3713,S,Trae,Elston,2016,37,CLE
5013,G,Jermaine,Eluemunor,2022,72,LV 
2706,LB,Kyle,Emanuel,2020,56,HOU
9235,CB,Martin,Emerson,2022,23,CLE
9118,DE,Kingsley,Enagbare,2022,0,GB 
3097,LB,IK,Enemkpali,2016,75,BUF
1886,DE,Larry,English,2015,57,TB 
4422,TE,Evan,Engram,2022,88,JAX
6846,CB,Kabion,Ento,2022,48,GB 
2793,WR,Quincy,Enunwa,2019,81,NYJ
7648,DE,A.J.,Epenesa,2022,57,BUF
2349,TE,Dedrick,Epps,2015,83,NYJ
6895,S,Marcus,Epps,2022,22,PHI
4341,WR,Alex,Erickson,2022,86,WAS
6760,TE,Donnie,Ernsberger,2018,86,TB 
894,TE,Zach,Ertz,2022,86,ARI
3965,RB,Tyler,Ervin,2020,32,GB 
415,T,Cam,Erving,2022,75,CAR
599,TE,Gavin,Escobar,2016,89,DAL
8472,WR,Dee,Eskridge,2022,1,SEA
4140,S,Durrell,Eskridge,2016,37,ARI
4731,WR,Brisly,Estime,2017,3,NYJ
8687,LB,Dorian,Etheridge,2022,48,ATL
8337,RB,Travis,Etienne,2022,1,JAX
6271,QB,Danny,Etling,2022,9,GB 
5001,WR,Amba,Etta-Tawo,2019,6,NYG
8644,TE,Nick,Eubanks,2022,86,CIN
2818,DT,Kaleb,Eulls,2018,98,JAX
9206,CB,Akayleb,Evans,2022,0,MIN
7374,G,Bobby,Evans,2022,71,LAR
8325,RB,Chris,Evans,2022,25,CIN
7603,RB,Darrynton,Evans,2022,21,CHI
882,G,Jahri,Evans,2017,73,GB 
4696,LB,Jordan,Evans,2021,50,CIN
2447,S,Josh,Evans,2015,26,JAX
4513,S,Justin,Evans,2022,30,NO 
3537,S,Marwin,Evans,2017,25,GB 
793,WR,Mike,Evans,2022,13,TB 
8113,LB,Nate,Evans,2020,57,JAX
3180,CB,Randall,Evans,2016,41,LAC
6235,LB,Rashaan,Evans,2022,54,ATL
4092,WR,Shaquelle,Evans,2016,0,DAL
3271,S,Deshazor,Everett,2021,22,WAS
4850,TE,Gerald,Everett,2022,84,LAC
2930,S,Antone,Exum Jr,2019,38,SF 
6660,FB,Christopher,Ezeala,2019,45,BAL
8917,T,Joshua,Ezeudu,2022,75,NYG
8889,WR,Erik,Ezukanma,2022,87,MIA
8914,T,Daniel,Faalele,2022,77,BAL
3696,C,Anthony,Fabiano,2020,58,CLE
2600,T,Tayo,Fabuluje,2015,73,CHI
4147,G,Isame,Faciane,2016,73,BUF
3538,LB,Kyler,Fackrell,2022,57,LV 
6492,CB,Brandon,Facyson,2022,31,IND
3944,K,Ka'imi,Fairbairn,2022,7,HOU
996,DT,Nick,Fairley,2017,90,NO 
6674,C,Nico,Falah,2019,74,DEN
7558,C,Lo,Falemaka,2019,77,CLE
2571,QB,David,Fales,2019,5,NYJ
6413,QB,Luke,Falk,2018,4,MIA
1180,G,Paul,Fanaika,2015,74,KC 
3841,T,George,Fant,2022,76,NYJ
6840,TE,Noah,Fant,2022,87,SEA
8645,DT,Austin,Faoliu,2022,58,DAL
8327,CB,Caleb,Farley,2022,3,TEN
4142,S,Matthias,Farley,2021,21,TEN
3666,RB,George,Farmer,2016,39,SEA
8508,G,Matt,Farniok,2022,68,DAL
8343,TE,Luke,Farrell,2022,89,JAX
9018,DT,Neil,Farrell Jr.,2022,0,LV 
3369,G,Chase,Farris,2016,66,NE 
8152,CB,Rojesterman,Farris,2021,39,DEN
4221,RB,Kenneth,Farrow,2017,27,LAC
2055,TE,Anthony,Fasano,2017,80,MIA
2682,DE,T.J.,Fatinikun,2015,96,TB 
6264,DT,Folorunso,Fatukasi,2022,94,JAX
616,TE,Joseph,Fauria,2015,81,ARI
8111,RB,Tavien,Feaster,2021,30,ARI
2904,DE,Terrence,Fede,2017,78,MIA
4627,G,Dan,Feeney,2022,67,NYJ
3409,LB,Travis,Feeney,2016,42,NO 
8186,DT,Breiden,Fehoko,2022,96,LAC
8505,WR,Simi,Fehoko,2022,81,DAL
3426,G,Matt,Feiler,2022,71,LAC
3523,S,Clayton,Fejedelem,2022,42,MIA
2871,G,Jon,Feliciano,2022,76,NYG
1086,TE,Daniel,Fells,2015,85,NYG
1430,TE,Darren,Fells,2021,88,TB 
8354,RB,Demetric,Felton,2022,25,CLE
120,FB,Jerome,Felton,2016,42,BUF
7166,CB,Rashad,Fenton,2022,27,KC 
274,G,James,Ferentz,2022,65,NE 
200,T,D'Brickashaw,Ferguson,2015,60,NYJ
425,DT,Ego,Ferguson,2016,95,CHI
3073,WR,Isiah,Ferguson,2015,2,LAR
8967,TE,Jake,Ferguson,2022,48,DAL
6916,LB,Jaylon,Ferguson,2021,45,BAL
3985,RB,Josh,Ferguson,2019,36,WAS
8790,T,Parker,Ferguson,2022,68,NYJ
7239,DE,Clelin,Ferrell,2022,99,LV 
7974,WR,Maurice,Ffrench,2022,80,LAC
3890,K,Sam,Ficken,2022,4,TEN
269,TE,C.J.,Fiedorowicz,2017,87,HOU
305,P,Brandon,Fields,2015,2,NO 
3330,LB,Carlos,Fields,2016,59,LAC
8362,QB,Justin,Fields,2022,1,CHI
7168,CB,Mark,Fields,2020,39,HOU
6767,WR,Shay,Fields,2018,12,DEN
8352,LB,Tony,Fields II,2022,42,CLE
1295,LB,Bojay,Filimoeatu,2015,54,LV 
6393,LB,Sharif,Finch,2021,59,NO 
6963,QB,Ryan,Finley,2020,5,CIN
1394,CB,Cortland,Finnegan,2015,26,CAR
3424,C,B.J.,Finney,2021,67,PIT
6724,TE,Anthony,Firkser,2022,86,ATL
1173,T,Eric,Fisher,2021,79,IND
2625,TE,Jake,Fisher,2018,74,CIN
6326,LB,Kylie,Fitts,2021,49,ARI
525,WR,Larry,Fitzgerald,2020,11,ARI
8331,WR,Dez,Fitzpatrick,2022,10,TEN
8968,TE,John,FitzPatrick,2022,87,ATL
6229,S,Minkah,Fitzpatrick,2022,39,PIT
1240,QB,Ryan,Fitzpatrick,2021,14,WAS
272,QB,Joe,Flacco,2022,19,NYJ
6593,TE,Matt,Flanagan,2018,88,WAS
7211,LB,Demetrius,Flannigan-Fowles,2022,45,SF 
1118,TE,Coby,Fleener,2017,82,NO 
3255,T,Cameron,Fleming,2021,73,DEN
3256,LB,Darius,Fleming,2015,58,NE 
1658,CB,Jamell,Fleming,2015,30,KC 
4514,CB,Maurice,Fleming,2018,30,TB 
76,CB,Bradley,Fletcher,0,0,   
1618,LB,Dane,Fletcher,2015,52,NE 
3539,C,Jacob,Flores,2016,57,GB 
9187,CB,Cor'Dale,Flott,2022,28,NYG
444,CB,Brandon,Flowers,2016,24,LAC
1089,G,Ereck,Flowers,2021,79,WAS
1513,LB,Marquis,Flowers,2017,59,NE 
6557,RB,Quinton,Flowers,2018,34,CIN
6398,CB,Tre,Flowers,2022,33,CIN
2739,DE,Trey,Flowers,2021,90,DET
3462,LB,Leonard,Floyd,2022,54,LAR
302,WR,Malcom,Floyd,2015,80,LAC
526,WR,Michael,Floyd,2018,17,WAS
837,DT,Sharrif,Floyd,2017,73,MIN
2780,DT,Andre,Fluellen,2015,96,DET
3503,RB,David,Fluellen,2019,32,TEN
361,T,DJ,Fluker,2020,70,BAL
4916,T,JP,Flynn,2018,60,SF 
1517,QB,Matt,Flynn,2015,3,NO 
983,QB,Nick,Foles,2022,9,IND
216,K,Nick,Folk,2022,6,NE 
3309,C,Brian,Folkerts,2015,67,LAR
1024,K,Kai,Forbath,2019,3,DAL
6998,T,Drew,Forbes,2022,79,CLE
1386,TE,Chase,Ford,2015,86,MIN
6944,T,Cody,Ford,2022,74,BUF
2750,DE,Dee,Ford,2022,55,SF 
4491,WR,Dontez,Ford,2017,83,DET
4752,WR,Isaiah,Ford,2021,87,MIA
9202,RB,Jerome,Ford,2022,34,CLE
9025,DT,Jonathan,Ford,2022,0,GB 
6319,RB,Keith,Ford,2018,35,BUF
6345,CB,Michael,Ford,2022,43,ATL
6399,DT,Poona,Ford,2022,97,SEA
4757,S,Rudy,Ford,2022,5,JAX
4844,RB,D'Onta,Foreman,2022,0,CAR
8529,S,Darrick,Forrest,2022,48,WAS
3390,LB,Josh,Forrest,2017,59,SEA
8816,TE,Miller,Forristall,2022,86,CLE
280,RB,Justin,Forsett,2016,20,DEN
8475,T,Stone,Forsythe,2022,78,SEA
6841,TE,Austin,Fort,2022,84,TEN
2089,LB,L.J.,Fort,2021,3,BAL
279,RB,Matt,Forte,2017,22,NYJ
8980,C,Luke,Fortner,2022,79,JAX
7170,TE,Jody,Fortson,2022,88,KC 
233,RB,Arian,Foster,2015,23,HOU
3563,RB,DJ,Foster,2020,37,ARI
431,LB,Mason,Foster,2018,54,WAS
96,G,Ramon,Foster,2019,73,PIT
4917,LB,Reuben,Foster,2020,56,WAS
6318,WR,Robert,Foster,2022,82,NYG
7769,DT,Leki,Fotu,2022,95,ARI
3235,T,David,Foucault,2015,63,CAR
6545,WR,Daurice,Fountain,2022,82,KC 
4937,RB,Leonard,Fournette,2022,7,TB 
2650,WR,Bennie,Fowler,2020,16,NO 
2945,FB,Jalston,Fowler,2017,43,SEA
3053,LB,Dante,Fowler Jr.,2022,56,DAL
7171,P,Jack,Fox,2022,3,DET
2859,T,Jason,Fox,2015,74,MIA
3391,DE,Morgan,Fox,2022,70,LAC
3117,T,Reid,Fragel,2015,79,TB 
2902,DT,A.J.,Francis,2017,64,WAS
366,G,Orlando,Franklin,2016,74,LAC
8205,S,Sam,Franklin,2022,42,CAR
6549,LB,Zaire,Franklin,2022,44,IND
6761,WR,John,Franklin III,2020,5,TB 
6509,DE,John,Franklin-Myers,2022,91,NYJ
2885,K,Andrew,Franks,2016,3,MIA
8688,QB,Feleipe,Franks,2022,15,ATL
6558,TE,Jordan,Franks,2022,46,KC 
4203,S,Kavon,Frazier,2021,43,LV 
4367,WR,Mose,Frazier,2018,14,CAR
614,C,Travis,Frederick,2019,72,DAL
621,T,Doug,Free,2016,68,DAL
3996,C,Dalton,Freeman,2016,63,BUF
713,RB,Devonta,Freeman,2021,33,BAL
1137,LB,Jerrell,Freeman,2017,50,CHI
1887,QB,Josh,Freeman,2015,5,IND
6282,RB,Royce,Freeman,2022,26,HOU
1918,LB,Dwight,Freeney,2017,93,DET
1403,LB,Jonathan,Freeny,2017,55,NO 
8422,TE,Pat,Freiermuth,2022,88,PIT
3864,DE,Christian,French,2017,48,SEA
3485,C,Kyle,Friend,2017,61,PIT
8404,G,Will,Fries,2022,75,IND
7162,T,Hjalte,Froholdt,2022,72,CLE
7644,QB,Jake,Fromm,2021,17,NYG
4148,WR,Isaac,Fruechte,2016,15,MIN
6778,K,Elliott,Fry,2020,1,ATL
2695,LB,Alani,Fua,2016,59,ARI
6808,WR,Travis,Fulgham,2022,17,DEN
7858,WR,Aaron,Fuller,2022,13,SEA
581,WR,Corey,Fuller,2016,11,NO 
3887,WR,Devin,Fuller,2016,87,ATL
7795,S,Jordan,Fuller,2022,4,LAR
4102,CB,Kendall,Fuller,2022,29,WAS
4852,C,Kyle,Fuller,2022,61,SEA
434,CB,Kyle,Fuller,2022,0,BAL
3951,WR,Will,Fuller V,2021,3,MIA
3720,T,John,Fullington,2017,77,NO 
7606,CB,Kristian,Fulton,2022,26,TEN
2754,G,Zach,Fulton,2020,73,HOU
6286,TE,Troy,Fumagalli,2022,49,SF 
2258,WR,Devin,Funchess,2020,11,GB 
8453,RB,Jake,Funk,2022,34,LAR
830,G,Brandon,Fusco,2018,65,ATL
112,QB,Blaine,Gabbert,2022,11,TB 
1331,WR,Taylor,Gabriel,2019,18,CHI
1307,LB,Andrew,Gachkar,2017,57,CAR
3066,RB,Tyler,Gaffney,2020,32,SF 
6630,WR,Rico,Gafford,2022,80,GB 
6247,WR,Russell,Gage,2022,17,TB 
7313,C,Lamont,Gaillard,2022,61,CIN
2665,CB,Charles,Gaines,2016,40,BUF
1019,CB,E.J.,Gaines,2020,28,BUF
7375,DT,Greg,Gaines,2022,91,LAR
8602,S,Innis,Gaines,2022,38,GB 
1690,CB,Phillip,Gaines,2020,29,HOU
8513,RB,Kenneth,Gainwell,2022,14,PHI
4593,LB,Matt,Galambos,2017,46,PIT
8029,LB,Tipa,Galeai,2022,40,GB 
2139,LB,Junior,Galette,2017,58,WAS
2954,C,Andy,Gallik,2015,69,TEN
7818,DT,Neville,Gallimore,2022,96,DAL
4405,RB,Wayne,Gallman,2021,31,MIN
6436,WR,Michael,Gallup,2022,13,DAL
4726,DE,Patrick,Gamble,2017,70,TB 
7808,WR,Antonio,Gandy-Golden,2022,18,WAS
535,K,Graham,Gano,2022,5,NYG
7164,S,Malik,Gant,2019,42,NE 
4833,T,Antonio,Garcia,2018,79,IND
2658,C,Max,Garcia,2022,72,NYG
5110,LB,Jerrol,Garcia-Williams,2018,52,DEN
974,WR,Pierre,Garcon,2018,15,SF 
6409,LB,Dennis,Gardeck,2022,45,ARI
9174,CB,Ahmad,Gardner,2022,0,NYJ
904,T,Andrew,Gardner,2016,62,SF 
3022,TE,Beau,Gardner,2015,86,ATL
7347,S,Chauncey,Gardner-Johnson,2022,22,NO 
9299,K,Jonathan,Garibay,2022,1,DAL
236,G,Ben,Garland,2020,63,SF 
4355,TE,Manasseh,Garner,2018,82,WAS
4185,G,Joshua,Garnett,2018,65,SF 
62,QB,Jimmy,Garoppolo,2022,10,SF 
8457,LB,Chris,Garrett,2022,48,LAR
3930,WR,Keyarris,Garrett,2016,15,CAR
4978,DE,Myles,Garrett,2022,95,CLE
7748,LB,Jonathan,Garvin,2022,53,GB 
1320,LB,Terence,Garvin,2017,52,SEA
6847,LB,Rashan,Gary,2022,52,GB 
3322,S,Shamiel,Gary,2016,37,BUF
7024,RB,Myles,Gaskin,2022,37,MIA
3091,RB,Kendall,Gaskins,2015,30,SF 
2965,DT,Bruce,Gaston,2015,76,CHI
337,TE,Antonio,Gates,2018,85,LAC
6582,G,Nick,Gates,2022,65,NYG
4204,TE,Rico,Gathers,2018,80,DAL
6423,S,Rashaan,Gaulden,2020,33,LV 
4066,LB,Quentin,Gause,2016,49,DEN
7167,C,Tyler,Gauthier,2020,74,MIA
1373,K,Jordan,Gay,2015,4,BUF
7263,K,Matt,Gay,2022,8,LAR
21,CB,William,Gay,2017,22,PIT
7684,LB,Willie,Gay,2022,50,KC 
3251,DE,James,Gayle,2015,59,WAS
8185,DE,Joe,Gaziano,2022,92,LAC
2775,S,Clayton,Geathers,2019,26,IND
3076,DE,Clifton,Geathers,2015,96,PIT
4575,LB,Ben,Gedeon,2019,42,MIN
4474,WR,Tanner,Gentry,2022,87,BUF
7053,TE,Zach,Gentry,2022,81,PIT
2676,LB,Jeremiah,George,2017,59,IND
3112,C,Garth,Gerhart,2015,62,CLE
468,RB,Toby,Gerhart,2015,21,JAX
4391,LB,Nathan,Gerry,2020,47,PHI
7376,S,Jake,Gervase,2022,39,LAR
6274,TE,Mike,Gesicki,2022,88,MIA
1094,G,Adam,Gettis,2017,72,TB 
2186,DE,William,Gholston,2022,92,TB 
210,T,Breno,Giacomini,2017,68,HOU
7807,RB,Antonio,Gibson,2022,24,WAS
1392,WR,Brandon,Gibson,2015,13,NE 
2987,T,Laurence,Gibson,2017,60,CLE
4397,WR,Shelton,Gibson,2019,83,PHI
7448,LB,Luke,Gifford,2022,57,DAL
937,DE,Wallace,Gilberry,2016,95,CIN
4379,QB,Garrett,Gilbert,2022,14,LV 
4944,LB,Jimmie,Gilbert,2017,47,SF 
1080,CB,Justin,Gilbert,2016,24,PIT
39,T,Marcus,Gilbert,2020,76,ARI
8750,CB,Mark,Gilbert,2022,40,DET
3540,LB,Reggie,Gilbert,2019,93,TEN
7054,LB,Ulysees,Gilbert III,2022,54,PIT
4438,LB,Kennan,Gilchrist,2018,47,HOU
247,S,Marcus,Gilchrist,2018,31,LV 
7522,LB,Joe,Giles-Harris,2022,42,BUF
783,G,Garrett,Gilkey,2015,72,TB 
8143,LB,Cam,Gill,2022,49,TB 
9293,P,Trenton,Gill,2022,16,CHI
7001,P,Jamie,Gillan,2022,17,NYG
6878,FB,Cullen,Gillaspia,2021,36,NYG
8563,S,Tyree,Gillespie,2022,37,LV 
689,T,Garry,Gilliam,2018,76,SF 
8183,G,Nate,Gilliam,2022,62,PIT
7937,FB,Reggie,Gilliam,2022,41,BUF
8128,P,Blake,Gillikin,2022,4,NO 
2327,RB,Mike,Gillislee,2017,35,NE 
270,TE,Crockett,Gillmore,2017,80,BAL
7699,S,Alohi,Gilman,2022,32,LAC
7055,DE,Greg,Gilmore,2019,68,CAR
136,CB,Stephon,Gilmore,2022,5,IND
509,WR,Ted,Ginn Jr,2019,19,NO 
1073,S,Tashaun,Gipson,2021,38,CHI
7729,DE,Trevis,Gipson,2022,99,CHI
954,WR,Chris,Givens,2015,13,BAL
7216,DT,Kevin,Givens,2022,90,SF 
7720,CB,Jeff,Gladney,2020,20,MIN
3367,C,Graham,Glasgow,2022,61,DEN
7587,LB,Jordan,Glasgow,2022,59,IND
4706,DT,Ryan,Glasgow,2020,95,NO 
3181,TE,Andrew,Gleichert,2015,85,PHI
124,T,Cordy,Glenn,2019,77,CIN
2593,CB,Jacoby,Glenn,2016,39,CHI
1191,QB,Mike,Glennon,2021,2,NYG
3342,CB,Tay,Glover-Wright,2015,39,IND
711,G,Mark,Glowinski,2022,64,NYG
4754,DT,Davon,Godchaux,2022,92,NE 
795,S,Charles,Godfrey,2015,30,ATL
4879,DE,Matthew,Godin,2017,69,HOU
4516,WR,Chris,Godwin,2022,14,TB 
7335,WR,Terry,Godwin,2022,14,JAX
9019,G,Luke,Goedeke,2022,67,TB 
6373,TE,Dallas,Goedert,2022,88,PHI
3393,QB,Jared,Goff,2022,16,DET
4389,CB,Randall,Goforth,2017,35,PHI
1683,WR,Brittan,Golden,2017,10,ARI
4586,S,Malik,Golden,2018,39,PIT
558,LB,Markus,Golden,2022,44,ARI
1312,S,Robert,Golden,2017,20,PIT
6622,T,Zack,Golditch,2018,75,ARI
427,DT,Eddie,Goldman,2021,91,CHI
1007,S,Dashon,Goldson,2016,38,ATL
4492,WR,Kenny,Golladay,2022,19,NYG
3078,CB,Senquez,Golson,2016,27,PIT
8501,DE,Chauncey,Golston,2022,59,DAL
3083,DE,Kedric,Golston,2016,64,WAS
6248,T,Matt,Gono,2022,73,NYG
4812,K,Zane,Gonzalez,2022,5,CAR
2779,T,Denzelle,Good,2022,71,LV 
9281,DE,Cameron,Goode,2022,53,MIA
2303,LB,Najee,Goode,2019,52,JAX
6843,LB,Ahmad,Gooden,2019,0,NYJ
2021,LB,Zaviar,Gooden,2016,52,ARI
3647,WR,Antwan,Goodley,2016,0,GB 
1445,DE,Malliciah,Goodman,2015,93,ATL
3791,LB,B.J.,Goodson,2020,93,CLE
2969,CB,Demetri,Goodson,2017,39,GB 
3755,CB,C.J.,Goodwin,2022,29,DAL
1378,WR,Marquise,Goodwin,2022,15,SEA
6508,TE,DeAndre,Goolsby,2018,49,JAX
4067,T,Dillon,Gordon,2019,66,CAR
1989,WR,Josh,Gordon,2022,19,KC 
9181,CB,Kyler,Gordon,2022,6,CHI
282,RB,Melvin,Gordon,2022,25,DEN
2065,TE,Richard,Gordon,2015,89,KC 
1223,S,Josh,Gordy,2015,35,NYG
7417,RB,Derrick,Gore,2022,40,KC 
1113,RB,Frank,Gore,2020,21,NYJ
6710,G,Colby,Gossett,2022,66,ATL
77,K,Stephen,Gostkowski,2020,3,TEN
3979,DE,Adam,Gotsis,2022,96,JAX
3874,C,Ben,Gottschalk,2016,72,TB 
241,K,Robbie,Gould,2022,9,SF 
8442,CB,Tay,Gowan,2022,36,PHI
4663,LB,Jermaine,Grace,2019,0,CLE
44,QB,Bruce,Gradkowski,2015,5,PIT
240,C,Gino,Gradkowski,2018,75,DEN
4028,T,Kevin,Graf,2016,0,ATL
1379,TE,Chris,Gragg,2017,87,NYJ
1050,DE,Brandon,Graham,2022,55,PHI
138,S,Corey,Graham,2018,24,PHI
299,TE,Garrett,Graham,2015,88,HOU
6249,TE,Jaeden,Graham,2021,87,ATL
666,TE,Jimmy,Graham,2021,80,CHI
2153,K,Shayne,Graham,2015,6,ATL
8394,DT,Ta'Quon,Graham,2022,95,ATL
1230,WR,Trevor,Graham,2015,17,NO 
8367,CB,Thomas,Graham Jr.,2022,27,CHI
7348,DE,Carl,Granderson,2022,96,NO 
8400,TE,Kylen,Granson,2022,83,IND
2890,RB,Corey,Grant,2018,30,JAX
3796,LB,Curtis,Grant,2017,58,NYG
3303,CB,Doran,Grant,2017,35,CHI
4305,WR,Jakeem,Grant,2022,9,CLE
6473,WR,Janarion,Grant,2018,84,BAL
8390,S,Richie,Grant,2022,27,ATL
1559,WR,Ryan,Grant,2019,11,GB 
2579,C,Hroniss,Grasu,2022,65,LV 
2448,CB,Dwayne,Gratz,2016,36,PHI
4665,TE,Alex,Gray,2019,89,ATL
8871,WR,Danny,Gray,2022,86,SF 
4868,WR,Deante',Gray,2017,16,HOU
7056,T,Derwin,Gray,2022,66,TEN
6250,WR,Devin,Gray,2020,19,ATL
4530,G,Geoff,Gray,2017,79,CLE
1209,RB,Jonas,Gray,2015,34,JAX
6386,S,JT,Gray,2022,48,NO 
1372,TE,MarQueis,Gray,2018,48,MIA
8537,TE,Noah,Gray,2022,83,KC 
884,QB,Garrett,Grayson,2018,5,DEN
5056,WR,Cyril,Grayson Jr,2022,15,TB 
413,G,John,Greco,2018,73,NYG
910,WR,A.J.,Green,2021,18,ARI
8050,CB,A.J.,Green,2022,38,CLE
3394,RB,Aaron,Green,2016,36,LAR
8810,T,Carson,Green,2022,62,HOU
3015,G,Chaz,Green,2022,74,PIT
8167,TE,Farrod,Green,2022,86,IND
6960,DE,Gerri,Green,2022,56,LV 
8154,WR,Juwan,Green,2022,0,TEN
8423,C,Kendrick,Green,2022,53,PIT
8998,G,Kenyon,Green,2022,59,HOU
345,TE,Ladarius,Green,2016,89,PIT
7288,WR,Marcus,Green,2019,89,PHI
6400,DT,Rasheem,Green,2022,92,HOU
4493,RB,Tion,Green,2017,38,DET
3983,S,TJ,Green,2021,14,HOU
1900,TE,Virgil,Green,2020,88,LAC
7579,LB,Jonathan,Greenard,2022,52,HOU
676,WR,Dorial,Green-Beckham,2016,18,PHI
5174,G,Brandon,Greene,2019,75,CAR
4068,G,Darrell,Greene,2017,78,PHI
7523,T,Donnell,Greene,2019,73,JAX
6351,S,Raven,Greene,2020,24,GB 
2845,WR,Rashad,Greene Sr.,2018,13,JAX
7349,T,Ethan,Greenidge,2022,73,NO 
7217,LB,Dre,Greenlaw,2022,57,SF 
844,LB,Chad,Greenway,2016,52,MIN
2874,DE,Randy,Gregory,2022,5,DEN
528,TE,Jermaine,Gresham,2018,84,ARI
7336,QB,Will,Grier,2022,15,DAL
842,DE,Everson,Griffen,2021,97,MIN
5187,WR,Trey,Griffey,2018,15,PIT
3725,TE,Garrett,Griffin,2022,86,DET
864,S,Michael,Griffin,2016,22,CAR
8779,CB,Olaijah,Griffin,2022,37,BUF
2684,QB,Ryan,Griffin,2021,4,TB 
2391,TE,Ryan,Griffin,2022,84,CHI
6401,LB,Shaquem,Griffin,2020,49,SEA
5059,CB,Shaquill,Griffin,2022,26,JAX
955,QB,Robert,Griffin III,2020,3,BAL
7941,TE,Nakie,Griffin-Stewart,2022,89,CLE
7628,LB,Jonas,Griffith,2022,50,DEN
3395,LB,Nicholas,Grigsby,2018,50,DET
2567,TE,Xavier,Grimble,2018,85,PIT
287,CB,Brent,Grimes,2018,24,TB 
2397,RB,Jonathan,Grimes,2016,41,HOU
5003,TE,David,Grinnage,2017,86,JAX
2735,DE,Geneo,Grissom,2018,75,IND
4004,TE,Darion,Griswold,2016,0,ATL
3640,FB,Glenn,Gronkowski,2016,47,NE 
63,TE,Rob,Gronkowski,2021,87,TB 
7899,DE,Yetur,Gross-Matos,2022,97,CAR
3326,G,Ryan,Groy,2020,72,LAC
1174,G,Ben,Grubbs,2015,66,KC 
3564,LB,Kamu,Grugier-Hill,2022,51,HOU
4100,CB,Aaron,Grymes,0,0,   
8292,RB,Pete,Guerrerio,2020,35,NYJ
8825,TE,Nick,Guggemos,2022,48,CLE
6434,RB,Derrius,Guice,2019,29,WAS
7956,CB,Javelin,Guidry,2022,40,NYJ
8269,WR,Stephen,Guidry,2020,17,DAL
595,DT,Letroy,Guion,2016,98,GB 
9136,DE,Jeffrey,Gunter,2022,93,CIN
2970,CB,Ladarius,Gunter,2017,23,CAR
2701,DT,Rodney,Gunter,2020,95,JAX
990,RB,Todd,Gurley,2020,21,ATL
7350,DE,Porter,Gustin,2022,96,MIA
8830,T,Alfredo,Gutierrez,2022,77,SF 
3000,DE,Lawrence,Guy,2022,93,NE 
2446,S,Winston,Guy,2015,27,IND
7453,WR,Jalen,Guyton,2022,15,LAC
2822,LB,Obum,Gwacham,2017,57,NYJ
4755,P,Matt,Haack,2022,3,BUF
3486,QB,Christian,Hackenberg,2017,5,NYJ
1081,CB,Joe,Haden,2021,23,PIT
4253,T,Joe,Haeg,2022,71,PIT
8142,S,Javon,Hagan,2022,32,ARI
808,DT,Ra'Shede,Hageman,2019,90,ATL
3411,S,Jacob,Hagen,2017,42,CLE
1012,LB,Bryce,Hager,2020,58,NYJ
8306,T,Robert,Hainsey,2022,70,TB 
2709,T,Chris,Hairston,2017,75,LAC
5026,CB,Nate,Hairston,2022,0,MIN
7823,K,Lirim,Hajrullahu,2022,3,CAR
1553,WR,Saalim,Hakim,2015,19,KC 
2402,S,Andre,Hal,2018,29,HOU
3905,G,Jon,Halapio,2022,61,SF 
6586,CB,Grant,Haley,2022,46,LAR
1192,LB,Tamba,Hali,2017,91,KC 
9184,RB,Breece,Hall,2022,0,NYJ
7615,CB,Bryce,Hall,2022,37,NYJ
5194,DE,Daeshon,Hall,2022,96,MIA
8392,CB,Darren,Hall,2022,34,ATL
3008,S,Deangelo,Hall,2017,23,WAS
3463,S,Deiondre',Hall,2018,36,PHI
6779,WR,Emanuel,Hall,2020,80,WAS
3518,LB,Jimmy,Hall,2016,43,KC 
7120,CB,Kemon,Hall,2022,37,LAC
943,CB,Leon,Hall,2018,29,LV 
9046,DT,Logan,Hall,2022,90,TB 
3820,WR,Marvin,Hall,2022,14,JAX
7444,LB,Nate,Hall,2022,0,TEN
6303,DT,PJ,Hall,2020,96,HOU
3118,WR,Rannell,Hall,2017,87,ATL
7169,LB,Terez,Hall,2022,59,NE 
8155,CB,Tyler,Hall,2022,37,LAR
4152,FB,C.J.,Ham,2022,30,MIN
7726,G,Arlington,Hambright,2022,0,NE 
3834,CB,Antonio,Hamilton,2022,33,ARI
2662,WR,Cobi,Hamilton,2017,17,HOU
6285,WR,DaeSean,Hamilton,2022,5,HOU
7595,DT,DaVon,Hamilton,2022,52,JAX
8738,T,Devery,Hamilton,2022,62,NYG
3844,DT,Justin,Hamilton,2021,74,DEN
9066,S,Kyle,Hamilton,2022,14,BAL
8241,LB,La'Darius,Hamilton,2022,54,GB 
3079,TE,Ray,Hamilton,2015,80,PIT
6314,LB,Shaun Dion,Hamilton,2022,50,DET
3565,DT,Woodrow,Hamilton,2021,90,NYG
7701,WR,K.J.,Hamler,2022,1,DEN
3605,TE,Connor,Hamlett,2016,89,CLE
8480,S,Damar,Hamlin,2022,31,BUF
3329,TE,Je'Ron,Hamm,2018,48,IND
2080,WR,Frankie,Hammond,2016,85,KC 
8110,WR,Josh,Hammond,2022,81,JAX
7352,S,Saquan,Hampton,2020,29,NYJ
7486,T,Blake,Hance,2022,62,CLE
6340,DE,Da'Shawn,Hand,2022,78,TEN
