,nickName,touch,RunDirection_descr,FP_yards,FP_TD,FP_fumbleLost,FP_total,FP/Touch,plays,totalPlays,freq
35,Browns,69,Left A Gap,32.500000000000014,12,0,44.499999999999986,0.6449275362318838,69,343,0.20116618075801748
36,Browns,38,Left D Gap,23.200000000000006,12,0,35.20000000000001,0.9263157894736844,38,343,0.11078717201166181
37,Browns,46,Left Off-Tackle Gap Unknown,21.099999999999994,0,0,21.099999999999994,0.4586956521739129,46,343,0.13411078717201166
38,Browns,20,Middle,-1.5000000000000007,0,0,-1.5000000000000007,-0.07500000000000004,20,343,0.05830903790087463
39,Browns,72,Right A Gap,27.7,18,0,45.70000000000001,0.6347222222222224,72,343,0.2099125364431487
40,Browns,41,Right D Gap,24.000000000000007,18,0,41.999999999999986,1.0243902439024386,41,343,0.119533527696793
41,Browns,57,Right Off-Tackle Gap Unknown,28.800000000000008,18,0,46.800000000000004,0.8210526315789475,57,343,0.1661807580174927
42,Buccaneers,38,Left A Gap,9.499999999999998,0,0,9.499999999999998,0.24999999999999994,38,355,0.10704225352112676
43,Buccaneers,69,Left D Gap,34.5,6,0,40.5,0.5869565217391305,69,355,0.19436619718309858
44,Buccaneers,67,Left Off-Tackle Gap Unknown,33.3,30,0,63.29999999999998,0.9447761194029848,67,355,0.18873239436619718
45,Buccaneers,14,Middle,0.4,6,-1,5.3999999999999995,0.3857142857142857,14,355,0.03943661971830986
46,Buccaneers,51,Right A Gap,13.000000000000005,6,-1,18.0,0.35294117647058826,51,355,0.14366197183098592
47,Buccaneers,62,Right D Gap,36.20000000000001,18,-1,53.20000000000002,0.8580645161290326,62,355,0.17464788732394365
48,Buccaneers,54,Right Off-Tackle Gap Unknown,22.6,6,-1,27.6,0.5111111111111112,54,355,0.15211267605633802
49,Cardinals,65,Left A Gap,28.800000000000008,12,0,40.80000000000001,0.6276923076923079,65,382,0.17015706806282724
50,Cardinals,54,Left D Gap,29.300000000000004,12,0,41.3,0.7648148148148147,54,382,0.14136125654450263
51,Cardinals,73,Left Off-Tackle Gap Unknown,42.500000000000014,6,0,48.500000000000014,0.6643835616438358,73,382,0.19109947643979058
52,Cardinals,11,Middle,0.3,0,-1,-0.7,-0.06363636363636363,11,382,0.028795811518324606
53,Cardinals,71,Right A Gap,29.7,18,0,47.69999999999999,0.6718309859154928,71,382,0.18586387434554974
54,Cardinals,35,Right D Gap,14.999999999999998,6,0,20.999999999999993,0.5999999999999998,35,382,0.09162303664921466
55,Cardinals,73,Right Off-Tackle Gap Unknown,36.999999999999986,0,-1,35.99999999999999,0.49315068493150677,73,382,0.19109947643979058
56,Chargers,75,Left A Gap,28.300000000000004,12,-1,39.300000000000004,0.524,75,416,0.18028846153846154
57,Chargers,33,Left D Gap,11.200000000000005,0,0,11.200000000000005,0.3393939393939395,33,416,0.07932692307692307
58,Chargers,95,Left Off-Tackle Gap Unknown,41.20000000000001,24,0,65.20000000000003,0.6863157894736845,95,416,0.2283653846153846
59,Chargers,11,Middle,-1.2000000000000002,0,0,-1.2000000000000002,-0.10909090909090911,11,416,0.026442307692307692
60,Chargers,79,Right A Gap,44.500000000000014,24,-2,66.50000000000001,0.8417721518987343,79,416,0.18990384615384615
61,Chargers,37,Right D Gap,31.0,24,0,55.000000000000014,1.4864864864864868,37,416,0.0889423076923077
62,Chargers,86,Right Off-Tackle Gap Unknown,44.10000000000001,24,0,68.10000000000004,0.7918604651162795,86,416,0.20673076923076922
63,Chiefs,59,Left A Gap,27.500000000000007,18,-3,42.5,0.7203389830508474,59,406,0.14532019704433496
64,Chiefs,52,Left D Gap,25.89999999999999,24,0,49.899999999999984,0.9596153846153843,52,406,0.12807881773399016
65,Chiefs,75,Left Off-Tackle Gap Unknown,31.0,18,0,49.0,0.6533333333333333,75,406,0.18472906403940886
66,Chiefs,11,Middle,-0.5,0,0,-0.5,-0.045454545454545456,11,406,0.027093596059113302
67,Chiefs,69,Right A Gap,29.100000000000016,0,0,29.100000000000016,0.42173913043478284,69,406,0.16995073891625614
68,Chiefs,58,Right D Gap,31.1,18,0,49.1,0.846551724137931,58,406,0.14285714285714285
69,Chiefs,82,Right Off-Tackle Gap Unknown,40.10000000000001,12,-1,51.099999999999994,0.623170731707317,82,406,0.2019704433497537
70,Colts,34,Left A Gap,12.199999999999998,12,0,24.2,0.711764705882353,34,314,0.10828025477707007
71,Colts,52,Left D Gap,41.400000000000006,12,0,53.4,1.0269230769230768,52,314,0.16560509554140126
72,Colts,64,Left Off-Tackle Gap Unknown,32.800000000000004,12,-1,43.80000000000001,0.6843750000000002,64,314,0.20382165605095542
73,Colts,14,Middle,-0.6,0,0,-0.6,-0.04285714285714286,14,314,0.044585987261146494
74,Colts,48,Right A Gap,15.600000000000001,12,0,27.600000000000005,0.5750000000000001,48,314,0.15286624203821655
75,Colts,46,Right D Gap,24.300000000000004,0,-1,23.300000000000004,0.5065217391304349,46,314,0.1464968152866242
76,Colts,56,Right Off-Tackle Gap Unknown,28.299999999999997,0,0,28.299999999999997,0.5053571428571428,56,314,0.17834394904458598
77,Cowboys,44,Left A Gap,15.200000000000003,6,0,21.200000000000003,0.48181818181818187,44,356,0.12359550561797752
78,Cowboys,45,Left D Gap,24.5,0,0,24.5,0.5444444444444444,45,356,0.12640449438202248
79,Cowboys,70,Left Off-Tackle Gap Unknown,35.2,6,0,41.20000000000001,0.5885714285714287,70,356,0.19662921348314608
80,Cowboys,19,Middle,0.40000000000000036,6,0,6.400000000000003,0.33684210526315805,19,356,0.05337078651685393
81,Cowboys,58,Right A Gap,29.7,18,0,47.7,0.8224137931034483,58,356,0.16292134831460675
82,Cowboys,48,Right D Gap,30.499999999999996,24,0,54.5,1.1354166666666667,48,356,0.1348314606741573
83,Cowboys,72,Right Off-Tackle Gap Unknown,30.000000000000007,12,-1,41.0,0.5694444444444444,72,356,0.20224719101123595
84,Dolphins,48,Left A Gap,24.2,12,0,36.199999999999996,0.7541666666666665,48,358,0.1340782122905028
85,Dolphins,48,Left D Gap,28.799999999999994,12,0,40.800000000000004,0.8500000000000001,48,358,0.1340782122905028
86,Dolphins,73,Left Off-Tackle Gap Unknown,31.699999999999996,6,0,37.699999999999996,0.5164383561643835,73,358,0.20391061452513967
87,Dolphins,15,Middle,-0.9999999999999999,6,-1,4.0,0.26666666666666666,15,358,0.04189944134078212
88,Dolphins,65,Right A Gap,26.00000000000001,18,-1,43.0,0.6615384615384615,65,358,0.18156424581005587
89,Dolphins,37,Right D Gap,18.099999999999994,12,-1,29.099999999999998,0.7864864864864864,37,358,0.10335195530726257
90,Dolphins,72,Right Off-Tackle Gap Unknown,38.900000000000006,18,0,56.90000000000001,0.790277777777778,72,358,0.2011173184357542
91,Eagles,56,Left A Gap,24.399999999999995,30,0,54.40000000000003,0.9714285714285719,56,378,0.14814814814814814
92,Eagles,50,Left D Gap,25.399999999999995,0,0,25.399999999999995,0.5079999999999999,50,378,0.13227513227513227
93,Eagles,83,Left Off-Tackle Gap Unknown,31.099999999999998,18,0,49.10000000000001,0.591566265060241,83,378,0.21957671957671956
94,Eagles,22,Middle,-0.3999999999999998,0,0,-0.3999999999999998,-0.018181818181818174,22,378,0.0582010582010582
95,Eagles,61,Right A Gap,22.100000000000005,18,0,40.1,0.6573770491803279,61,378,0.16137566137566137
96,Eagles,34,Right D Gap,10.500000000000004,0,0,10.500000000000004,0.30882352941176483,34,378,0.08994708994708994
97,Eagles,72,Right Off-Tackle Gap Unknown,35.5,18,0,53.50000000000002,0.7430555555555558,72,378,0.19047619047619047
98,Falcons,56,Left A Gap,24.299999999999994,24,0,48.3,0.8624999999999999,56,410,0.13658536585365855
99,Falcons,41,Left D Gap,22.1,18,0,40.09999999999999,0.9780487804878045,41,410,0.1
100,Falcons,55,Left Off-Tackle Gap Unknown,29.299999999999997,18,0,47.300000000000004,0.8600000000000001,55,410,0.13414634146341464
101,Falcons,23,Middle,0.30000000000000027,0,0,0.30000000000000027,0.013043478260869577,23,410,0.05609756097560976
102,Falcons,103,Right A Gap,48.000000000000014,24,-1,71.00000000000001,0.6893203883495147,103,410,0.25121951219512195
103,Falcons,59,Right D Gap,37.9,6,0,43.9,0.7440677966101694,59,410,0.14390243902439023
104,Falcons,73,Right Off-Tackle Gap Unknown,27.000000000000004,6,-2,31.00000000000001,0.4246575342465755,73,410,0.17804878048780487
105,Football Team,59,Left A Gap,20.200000000000006,36,0,56.199999999999996,0.9525423728813559,59,316,0.18670886075949367
106,Football Team,34,Left D Gap,24.2,0,0,24.2,0.711764705882353,34,316,0.10759493670886076
107,Football Team,68,Left Off-Tackle Gap Unknown,28.8,12,0,40.79999999999999,0.5999999999999999,68,316,0.21518987341772153
108,Football Team,13,Middle,0.6,0,0,0.6,0.04615384615384615,13,316,0.04113924050632911
109,Football Team,55,Right A Gap,24.999999999999996,6,0,30.999999999999996,0.5636363636363636,55,316,0.17405063291139242
110,Football Team,26,Right D Gap,13.3,12,-1,24.300000000000004,0.9346153846153847,26,316,0.08227848101265822
111,Football Team,61,Right Off-Tackle Gap Unknown,23.2,6,0,29.2,0.4786885245901639,61,316,0.1930379746835443
112,Giants,41,Left A Gap,14.6,12,0,26.599999999999994,0.648780487804878,41,387,0.10594315245478036
113,Giants,46,Left D Gap,18.500000000000007,6,0,24.500000000000007,0.5326086956521741,46,387,0.11886304909560723
114,Giants,77,Left Off-Tackle Gap Unknown,33.6,18,0,51.600000000000016,0.6701298701298704,77,387,0.19896640826873385
115,Giants,12,Middle,-0.7,0,-1,-1.7000000000000006,-0.14166666666666672,12,387,0.031007751937984496
116,Giants,59,Right A Gap,24.999999999999996,6,0,30.999999999999996,0.5254237288135593,59,387,0.1524547803617571
117,Giants,49,Right D Gap,32.300000000000004,6,0,38.30000000000002,0.7816326530612249,49,387,0.12661498708010335
118,Giants,103,Right Off-Tackle Gap Unknown,58.400000000000006,18,-1,75.39999999999999,0.7320388349514563,103,387,0.2661498708010336
119,Jaguars,42,Left A Gap,11.800000000000002,18,0,29.8,0.7095238095238096,42,375,0.112
120,Jaguars,50,Left D Gap,31.299999999999997,24,0,55.29999999999998,1.1059999999999997,50,375,0.13333333333333333
121,Jaguars,70,Left Off-Tackle Gap Unknown,37.399999999999984,30,0,67.39999999999999,0.9628571428571427,70,375,0.18666666666666668
122,Jaguars,24,Middle,1.8999999999999997,0,0,1.8999999999999997,0.07916666666666665,24,375,0.064
123,Jaguars,73,Right A Gap,32.9,18,0,50.89999999999999,0.6972602739726026,73,375,0.19466666666666665
124,Jaguars,56,Right D Gap,38.9,24,0,62.89999999999999,1.1232142857142855,56,375,0.14933333333333335
125,Jaguars,60,Right Off-Tackle Gap Unknown,25.0,12,-1,36.000000000000014,0.6000000000000002,60,375,0.16
126,Jets,56,Left A Gap,27.200000000000003,24,0,51.199999999999996,0.9142857142857143,56,380,0.14736842105263157
127,Jets,46,Left D Gap,31.9,12,-1,42.900000000000006,0.9326086956521741,46,380,0.12105263157894737
128,Jets,80,Left Off-Tackle Gap Unknown,32.3,30,-1,61.3,0.76625,80,380,0.21052631578947367
129,Jets,26,Middle,-0.7,0,0,-0.7,-0.02692307692307692,26,380,0.06842105263157895
130,Jets,67,Right A Gap,30.000000000000018,12,-1,41.00000000000001,0.6119402985074628,67,380,0.1763157894736842
131,Jets,35,Right D Gap,27.10000000000001,18,-1,44.100000000000016,1.2600000000000005,35,380,0.09210526315789473
132,Jets,70,Right Off-Tackle Gap Unknown,36.0,30,0,66.00000000000003,0.9428571428571433,70,380,0.18421052631578946
133,Lions,50,Left A Gap,20.900000000000006,6,-1,25.9,0.518,50,415,0.12048192771084337
134,Lions,48,Left D Gap,28.300000000000008,12,0,40.3,0.8395833333333332,48,415,0.11566265060240964
135,Lions,85,Left Off-Tackle Gap Unknown,41.89999999999999,30,0,71.89999999999999,0.8458823529411764,85,415,0.20481927710843373
136,Lions,27,Middle,-2.400000000000001,0,-1,-3.400000000000002,-0.125925925925926,27,415,0.06506024096385542
137,Lions,66,Right A Gap,31.40000000000001,24,0,55.39999999999998,0.839393939393939,66,415,0.15903614457831325
138,Lions,48,Right D Gap,31.900000000000006,6,0,37.90000000000002,0.7895833333333337,48,415,0.11566265060240964
139,Lions,91,Right Off-Tackle Gap Unknown,38.900000000000006,12,0,50.89999999999999,0.5593406593406592,91,415,0.21927710843373494
140,Packers,62,Left A Gap,26.800000000000004,30,0,56.800000000000004,0.9161290322580646,62,367,0.16893732970027248
141,Packers,42,Left D Gap,28.200000000000003,18,0,46.199999999999996,1.0999999999999999,42,367,0.11444141689373297
142,Packers,67,Left Off-Tackle Gap Unknown,30.500000000000007,12,0,42.50000000000001,0.6343283582089553,67,367,0.18256130790190736
143,Packers,16,Middle,-0.4,0,-1,-1.4000000000000001,-0.08750000000000001,16,367,0.043596730245231606
144,Packers,62,Right A Gap,32.8,18,0,50.79999999999998,0.8193548387096772,62,367,0.16893732970027248
145,Packers,59,Right D Gap,36.099999999999994,0,0,36.099999999999994,0.6118644067796609,59,367,0.16076294277929154
146,Packers,59,Right Off-Tackle Gap Unknown,22.299999999999997,0,0,22.299999999999997,0.3779661016949152,59,367,0.16076294277929154
147,Panthers,43,Left A Gap,17.799999999999997,12,-1,28.800000000000004,0.6697674418604652,43,379,0.11345646437994723
148,Panthers,56,Left D Gap,38.00000000000002,12,0,50.000000000000014,0.8928571428571431,56,379,0.14775725593667546
149,Panthers,72,Left Off-Tackle Gap Unknown,37.80000000000001,18,0,55.800000000000026,0.7750000000000004,72,379,0.18997361477572558
150,Panthers,29,Middle,-1.3,0,-1,-2.300000000000001,-0.07931034482758624,29,379,0.07651715039577836
151,Panthers,72,Right A Gap,27.099999999999998,12,0,39.099999999999994,0.5430555555555555,72,379,0.18997361477572558
152,Panthers,47,Right D Gap,21.699999999999992,18,0,39.699999999999996,0.8446808510638297,47,379,0.12401055408970976
153,Panthers,60,Right Off-Tackle Gap Unknown,22.29999999999999,0,0,22.29999999999999,0.3716666666666665,60,379,0.158311345646438
154,Patriots,52,Left A Gap,27.100000000000012,6,-1,32.10000000000001,0.6173076923076924,52,378,0.13756613756613756
155,Patriots,40,Left D Gap,30.400000000000002,0,0,30.400000000000002,0.76,40,378,0.10582010582010581
156,Patriots,63,Left Off-Tackle Gap Unknown,34.80000000000001,18,-2,50.80000000000001,0.8063492063492065,63,378,0.16666666666666666
157,Patriots,19,Middle,-0.7,0,-1,-1.7000000000000002,-0.08947368421052633,19,378,0.05026455026455026
158,Patriots,70,Right A Gap,27.100000000000005,6,-1,32.1,0.4585714285714286,70,378,0.18518518518518517
159,Patriots,43,Right D Gap,23.000000000000004,12,0,35.000000000000014,0.8139534883720934,43,378,0.11375661375661375
160,Patriots,91,Right Off-Tackle Gap Unknown,39.599999999999994,12,0,51.60000000000001,0.5670329670329671,91,378,0.24074074074074073
161,Raiders,49,Left A Gap,17.7,12,-1,28.700000000000006,0.5857142857142859,49,378,0.12962962962962962
162,Raiders,70,Left D Gap,28.699999999999992,12,0,40.7,0.5814285714285715,70,378,0.18518518518518517
163,Raiders,72,Left Off-Tackle Gap Unknown,38.89999999999999,18,0,56.89999999999999,0.7902777777777776,72,378,0.19047619047619047
164,Raiders,22,Middle,-0.09999999999999992,0,-1,-1.1000000000000008,-0.05000000000000004,22,378,0.0582010582010582
165,Raiders,61,Right A Gap,29.50000000000001,18,-1,46.5,0.7622950819672131,61,378,0.16137566137566137
166,Raiders,55,Right D Gap,24.300000000000008,24,0,48.300000000000026,0.8781818181818186,55,378,0.1455026455026455
167,Raiders,49,Right Off-Tackle Gap Unknown,20.299999999999994,6,-1,25.299999999999994,0.5163265306122448,49,378,0.12962962962962962
168,Rams,71,Left A Gap,21.199999999999992,36,-1,56.199999999999996,0.7915492957746478,71,390,0.18205128205128204
169,Rams,49,Left D Gap,21.800000000000008,6,0,27.800000000000004,0.5673469387755103,49,390,0.12564102564102564
170,Rams,86,Left Off-Tackle Gap Unknown,41.60000000000001,6,0,47.60000000000001,0.5534883720930234,86,390,0.2205128205128205
171,Rams,15,Middle,0.4,6,0,6.400000000000002,0.4266666666666668,15,390,0.038461538461538464
172,Rams,68,Right A Gap,20.799999999999994,18,0,38.8,0.5705882352941176,68,390,0.17435897435897435
173,Rams,43,Right D Gap,18.400000000000002,24,0,42.4,0.9860465116279069,43,390,0.11025641025641025
174,Rams,58,Right Off-Tackle Gap Unknown,33.50000000000001,6,0,39.50000000000001,0.6810344827586208,58,390,0.14871794871794872
175,Ravens,53,Left A Gap,14.700000000000001,12,0,26.699999999999996,0.5037735849056603,53,336,0.15773809523809523
176,Ravens,53,Left D Gap,26.000000000000004,12,0,37.999999999999986,0.7169811320754714,53,336,0.15773809523809523
177,Ravens,65,Left Off-Tackle Gap Unknown,23.400000000000002,6,-1,28.4,0.4369230769230769,65,336,0.19345238095238096
178,Ravens,13,Middle,-0.3,6,0,5.700000000000002,0.4384615384615386,13,336,0.03869047619047619
179,Ravens,44,Right A Gap,15.899999999999999,18,0,33.900000000000006,0.7704545454545456,44,336,0.13095238095238096
180,Ravens,54,Right D Gap,29.099999999999998,6,0,35.10000000000001,0.6500000000000001,54,336,0.16071428571428573
181,Ravens,54,Right Off-Tackle Gap Unknown,23.900000000000002,12,0,35.900000000000006,0.664814814814815,54,336,0.16071428571428573
182,Saints,56,Left A Gap,17.400000000000002,12,0,29.4,0.525,56,329,0.1702127659574468
183,Saints,48,Left D Gap,29.200000000000006,6,0,35.2,0.7333333333333334,48,329,0.1458966565349544
184,Saints,64,Left Off-Tackle Gap Unknown,18.3,0,-1,17.3,0.2703125,64,329,0.1945288753799392
185,Saints,16,Middle,-0.19999999999999998,6,0,5.800000000000001,0.36250000000000004,16,329,0.0486322188449848
186,Saints,43,Right A Gap,14.299999999999995,6,0,20.299999999999994,0.4720930232558138,43,329,0.13069908814589665
187,Saints,45,Right D Gap,19.699999999999996,30,0,49.70000000000001,1.1044444444444446,45,329,0.13677811550151975
188,Saints,57,Right Off-Tackle Gap Unknown,18.1,6,-1,23.099999999999998,0.4052631578947368,57,329,0.17325227963525835
189,Seahawks,57,Left A Gap,15.799999999999997,18,0,33.800000000000004,0.5929824561403509,57,424,0.13443396226415094
190,Seahawks,54,Left D Gap,24.300000000000004,12,0,36.300000000000004,0.6722222222222223,54,424,0.12735849056603774
191,Seahawks,81,Left Off-Tackle Gap Unknown,39.0,12,0,51.0,0.6296296296296297,81,424,0.19103773584905662
192,Seahawks,17,Middle,2.220446049250313e-16,0,-1,-1.0000000000000004,-0.05882352941176473,17,424,0.04009433962264151
193,Seahawks,76,Right A Gap,23.899999999999984,12,0,35.89999999999999,0.4723684210526315,76,424,0.1792452830188679
194,Seahawks,56,Right D Gap,34.1,6,0,40.10000000000001,0.7160714285714287,56,424,0.1320754716981132
195,Seahawks,83,Right Off-Tackle Gap Unknown,32.1,18,0,50.1,0.6036144578313253,83,424,0.1957547169811321
196,Steelers,52,Left A Gap,19.299999999999994,12,0,31.299999999999994,0.6019230769230768,52,399,0.13032581453634084
197,Steelers,62,Left D Gap,39.50000000000001,18,0,57.49999999999998,0.9274193548387093,62,399,0.15538847117794485
198,Steelers,78,Left Off-Tackle Gap Unknown,50.80000000000002,18,-1,67.80000000000003,0.8692307692307696,78,399,0.19548872180451127
199,Steelers,21,Middle,1.4999999999999998,0,-2,-0.5000000000000002,-0.02380952380952382,21,399,0.05263157894736842
200,Steelers,43,Right A Gap,17.200000000000006,6,0,23.200000000000003,0.5395348837209303,43,399,0.10776942355889724
201,Steelers,56,Right D Gap,28.600000000000005,6,0,34.6,0.6178571428571429,56,399,0.14035087719298245
202,Steelers,87,Right Off-Tackle Gap Unknown,40.4,18,0,58.399999999999984,0.6712643678160918,87,399,0.21804511278195488
203,Texans,45,Left A Gap,23.8,12,0,35.79999999999999,0.7955555555555553,45,421,0.10688836104513064
204,Texans,67,Left D Gap,37.8,12,0,49.79999999999999,0.7432835820895521,67,421,0.15914489311163896
205,Texans,96,Left Off-Tackle Gap Unknown,52.300000000000004,30,-1,81.3,0.8468749999999999,96,421,0.22802850356294538
206,Texans,26,Middle,-0.1999999999999998,6,0,5.800000000000004,0.22307692307692323,26,421,0.06175771971496437
207,Texans,55,Right A Gap,23.200000000000003,18,0,41.199999999999996,0.749090909090909,55,421,0.13064133016627077
208,Texans,59,Right D Gap,33.300000000000004,18,0,51.30000000000001,0.869491525423729,59,421,0.14014251781472684
209,Texans,73,Right Off-Tackle Gap Unknown,34.60000000000001,24,-1,57.60000000000001,0.789041095890411,73,421,0.17339667458432304
210,Titans,39,Left A Gap,18.5,0,0,18.5,0.47435897435897434,39,303,0.12871287128712872
211,Titans,44,Left D Gap,21.5,18,0,39.500000000000014,0.897727272727273,44,303,0.14521452145214522
212,Titans,65,Left Off-Tackle Gap Unknown,27.200000000000003,6,0,33.20000000000001,0.510769230769231,65,303,0.2145214521452145
213,Titans,62,Right A Gap,17.900000000000002,30,-1,46.9,0.7564516129032258,62,303,0.20462046204620463
214,Titans,43,Right D Gap,22.6,24,0,46.60000000000001,1.0837209302325583,43,303,0.1419141914191419
215,Titans,50,Right Off-Tackle Gap Unknown,21.400000000000002,0,0,21.400000000000002,0.42800000000000005,50,303,0.16501650165016502
216,Vikings,42,Left A Gap,23.100000000000005,6,0,29.1,0.6928571428571428,42,390,0.1076923076923077
217,Vikings,66,Left D Gap,31.00000000000001,12,0,42.99999999999999,0.6515151515151514,66,390,0.16923076923076924
218,Vikings,68,Left Off-Tackle Gap Unknown,37.400000000000006,18,0,55.39999999999999,0.8147058823529411,68,390,0.17435897435897435
219,Vikings,51,Right A Gap,18.299999999999997,6,0,24.299999999999997,0.47647058823529403,51,390,0.13076923076923078
220,Vikings,79,Right D Gap,35.3,6,-3,38.29999999999999,0.48481012658227834,79,390,0.20256410256410257
221,Vikings,84,Right Off-Tackle Gap Unknown,43.5,18,0,61.50000000000001,0.7321428571428572,84,390,0.2153846153846154
