nickName,CoverageType_descr,FP_yards,FP_TD,FP_receiving,FP_total,Routes Run,FP/routes,plays,totalPlays,freq
Chiefs,Cover 2,104.1,18,94,216.10000000000005,382.0,0.5657068062827226,137,602,0.22757475083056478
Chiefs,Cover 3,99.0,60,87,246.00000000000003,639.0,0.3849765258215963,124,602,0.2059800664451827
Chiefs,Cover 4,41.1,0,30,71.1,459.0,0.1549019607843137,34,602,0.05647840531561462
Chiefs,Cover 6,26.300000000000004,6,22,54.300000000000004,117.0,0.4641025641025641,27,602,0.044850498338870434
Chiefs,Man Cover 2,16.4,12,18,46.4,341.0,0.13607038123167156,33,602,0.054817275747508304
Chiefs,Prevent,3.4000000000000004,0,1,4.4,18.0,0.24444444444444446,3,602,0.0049833887043189366
Chiefs,Screen,41.30000000000002,6,52,99.30000000000001,177.0,0.5610169491525424,60,602,0.09966777408637874
Colts,Combination,1.1,0,1,2.1,5.0,0.42000000000000004,1,431,0.002320185614849188
Colts,Cover 0,9.7,18,4,31.7,35.0,0.9057142857142857,4,431,0.009280742459396751
Colts,Cover 1,51.5,12,52,115.50000000000001,481.0,0.24012474012474017,100,431,0.23201856148491878
Colts,Cover 2,38.699999999999996,6,37,81.69999999999999,188.0,0.4345744680851063,57,431,0.13225058004640372
Colts,Cover 3,101.60000000000001,48,80,229.60000000000002,584.0,0.3931506849315069,112,431,0.25986078886310904
Colts,Cover 4,66.79999999999998,0,58,124.80000000000008,336.0,0.37142857142857166,77,431,0.17865429234338748
Colts,Cover 6,12.4,12,12,36.400000000000006,61.0,0.59672131147541,16,431,0.037122969837587005
Colts,Man Cover 2,7.000000000000001,6,6,19.0,45.0,0.4222222222222222,19,431,0.04408352668213457
Colts,Other,0.0,0,0,0.0,3.0,0.0,1,431,0.002320185614849188
Colts,Prevent,1.4000000000000001,0,1,2.4000000000000004,23.0,0.10434782608695654,1,431,0.002320185614849188
Colts,Screen,26.100000000000005,0,36,62.10000000000001,119.0,0.5218487394957984,43,431,0.09976798143851508
Cowboys,Combination,1.0,0,2,3.0,4.0,0.75,4,463,0.008639308855291577
Cowboys,Cover 0,6.1000000000000005,0,4,10.100000000000001,80.0,0.12625000000000003,7,463,0.01511879049676026
Cowboys,Cover 1,125.10000000000001,30,77,232.1,570.0,0.40719298245614033,149,463,0.32181425485961124
Cowboys,Cover 2,19.300000000000004,0,18,37.300000000000004,400.0,0.09325000000000001,29,463,0.06263498920086392
Cowboys,Cover 3,116.79999999999998,24,87,227.79999999999995,811.0,0.2808877928483353,140,463,0.3023758099352052
Cowboys,Cover 4,36.9,12,37,85.89999999999999,365.0,0.23534246575342463,54,463,0.11663066954643629
Cowboys,Cover 6,3.4000000000000004,0,5,8.399999999999999,62.0,0.13548387096774192,5,463,0.01079913606911447
Cowboys,Man Cover 2,5.9,0,5,10.9,97.0,0.11237113402061856,17,463,0.0367170626349892
Cowboys,Prevent,0.0,0,0,0.0,1.0,0.0,1,463,0.0021598272138228943
Cowboys,Screen,36.599999999999994,6,52,94.60000000000001,115.0,0.822608695652174,57,463,0.12311015118790497
Dolphins,Cover 0,16.1,6,12,34.1,36.0,0.9472222222222223,23,404,0.05693069306930693
Dolphins,Cover 1,77.2,12,52,141.20000000000002,602.0,0.23455149501661132,99,404,0.24504950495049505
Dolphins,Cover 2,19.6,6,17,42.6,253.0,0.1683794466403162,26,404,0.06435643564356436
Dolphins,Cover 3,100.6,6,88,194.60000000000002,476.0,0.40882352941176475,130,404,0.3217821782178218
Dolphins,Cover 4,43.2,0,33,76.19999999999999,348.0,0.21896551724137928,50,404,0.12376237623762376
Dolphins,Man Cover 2,13.000000000000002,18,7,38.0,75.0,0.5066666666666667,16,404,0.039603960396039604
Dolphins,Prevent,5.4,0,4,9.4,8.0,1.175,8,404,0.019801980198019802
Dolphins,Screen,29.200000000000003,0,47,76.19999999999999,59.0,1.2915254237288134,52,404,0.12871287128712872
Eagles,Combination,4.0,0,3,7.000000000000001,20.0,0.35000000000000003,3,430,0.0069767441860465115
Eagles,Cover 0,4.7,0,3,7.7,39.0,0.19743589743589743,6,430,0.013953488372093023
Eagles,Cover 1,60.199999999999996,12,51,123.2,425.0,0.2898823529411765,85,430,0.19767441860465115
Eagles,Cover 2,60.09999999999998,12,60,132.09999999999997,131.0,1.0083969465648852,76,430,0.17674418604651163
Eagles,Cover 3,89.59999999999998,36,63,188.6,489.0,0.3856850715746421,101,430,0.23488372093023255
Eagles,Cover 4,54.49999999999999,12,53,119.50000000000003,183.0,0.6530054644808745,75,430,0.1744186046511628
