team,playerName,Routes Run,DropType_descr,FP_yards,FP_TD,FP_receiving,FP_total,Routes Run,FP/routes,plays,totalPlays,freq
SF,George Kittle,21.0,3 Step,29.0,6,17,52.0,21.0,2.4761904761904763,21,53,0.39622641509433965
SF,George Kittle,6.0,5 Step,4.0,0,4,8.0,6.0,1.3333333333333333,7,53,0.1320754716981132
SF,George Kittle,3.0,7 Step,1.4000000000000001,0,1,2.4000000000000004,3.0,0.8000000000000002,3,53,0.05660377358490566
LAC,Gerald Everett,9.0,0/1 Step,6.3,0,7,13.3,9.0,1.4777777777777779,9,49,0.1836734693877551
LAC,Gerald Everett,29.0,3 Step,18.9,6,15,39.9,29.0,1.3758620689655172,32,49,0.6530612244897959
LAC,Gerald Everett,7.0,5 Step,5.300000000000001,0,5,10.3,7.0,1.4714285714285715,8,49,0.16326530612244897
PHI,Greg Ward,26.0,0/1 Step,10.8,0,16,26.8,26.0,1.0307692307692309,26,57,0.45614035087719296
PHI,Greg Ward,21.0,3 Step,16.900000000000006,24,14,54.90000000000001,21.0,2.6142857142857148,23,57,0.40350877192982454
PHI,Greg Ward,8.0,5 Step,3.3000000000000003,0,3,6.300000000000001,8.0,0.7875000000000001,8,57,0.14035087719298245
CLE,Harrison Bryant,19.0,3 Step,7.300000000000001,12,9,28.299999999999997,19.0,1.489473684210526,20,25,0.8
CLE,Harrison Bryant,5.0,7 Step,6.0,0,4,10.0,5.0,2.0,5,25,0.2
CIN,Hayden Hurst,13.0,0/1 Step,2.8000000000000003,0,3,5.800000000000001,13.0,0.44615384615384623,14,85,0.16470588235294117
CIN,Hayden Hurst,45.0,3 Step,27.9,12,31,70.9,45.0,1.5755555555555556,46,85,0.5411764705882353
CIN,Hayden Hurst,17.0,5 Step,15.200000000000001,12,12,39.199999999999996,17.0,2.3058823529411763,19,85,0.2235294117647059
CIN,Hayden Hurst,4.0,7 Step,2.1,0,3,5.1,4.0,1.275,6,85,0.07058823529411765
NE,Hunter Henry,20.0,0/1 Step,12.200000000000001,6,16,34.2,20.0,1.7100000000000002,20,84,0.23809523809523808
NE,Hunter Henry,38.0,3 Step,26.2,6,24,56.2,38.0,1.4789473684210528,39,84,0.4642857142857143
NE,Hunter Henry,16.0,5 Step,12.0,0,10,22.0,16.0,1.375,17,84,0.20238095238095238
NE,Hunter Henry,8.0,7 Step,3.2,0,3,6.2,8.0,0.775,8,84,0.09523809523809523
LV,Hunter Renfrow,23.0,0/1 Step,12.600000000000001,6,16,34.6,23.0,1.5043478260869565,26,69,0.37681159420289856
LV,Hunter Renfrow,25.0,3 Step,24.8,0,19,43.8,25.0,1.7519999999999998,27,69,0.391304347826087
LV,Hunter Renfrow,16.0,5 Step,20.299999999999997,6,11,37.3,16.0,2.33125,16,69,0.2318840579710145
CAR,Ian Thomas,13.0,0/1 Step,8.700000000000001,0,11,19.7,13.0,1.5153846153846153,13,21,0.6190476190476191
CAR,Ian Thomas,7.0,5 Step,1.0,0,2,3.0,7.0,0.42857142857142855,7,21,0.3333333333333333
CAR,Ian Thomas,1.0,7 Step,1.5,0,1,2.5,1.0,2.5,1,21,0.047619047619047616
BUF,Isaiah McKenzie,20.0,0/1 Step,16.7,30,18,64.7,20.0,3.2350000000000003,20,20,1.0
WAS,J.D. McKissic,27.0,0/1 Step,13.200000000000001,0,23,36.2,27.0,1.3407407407407408,27,105,0.2571428571428571
WAS,J.D. McKissic,46.0,3 Step,25.4,0,35,60.400000000000006,46.0,1.3130434782608698,49,105,0.4666666666666667
WAS,J.D. McKissic,23.0,5 Step,17.400000000000006,6,18,41.4,23.0,1.8,25,105,0.23809523809523808
WAS,J.D. McKissic,4.0,7 Step,1.2000000000000002,0,2,3.2,4.0,0.8,4,105,0.0380952380952381
LV,Jacob Hollister,8.0,0/1 Step,5.200000000000001,0,5,10.200000000000001,8.0,1.2750000000000001,11,27,0.4074074074074074
LV,Jacob Hollister,12.0,3 Step,9.200000000000001,12,8,29.2,12.0,2.433333333333333,12,27,0.4444444444444444
LV,Jacob Hollister,3.0,7 Step,0.4,0,1,1.4,3.0,0.4666666666666666,4,27,0.14814814814814814
LV,Jakob Johnson,3.0,7 Step,1.8000000000000003,0,2,3.8000000000000003,3.0,1.2666666666666668,3,3,1.0
NE,Jakobi Meyers,14.0,0/1 Step,11.799999999999999,0,10,21.8,14.0,1.5571428571428572,14,80,0.175
NE,Jakobi Meyers,31.0,3 Step,28.200000000000003,0,26,54.19999999999999,31.0,1.7483870967741932,34,80,0.425
NE,Jakobi Meyers,23.0,5 Step,28.800000000000008,0,17,45.8,23.0,1.9913043478260868,26,80,0.325
NE,Jakobi Meyers,6.0,7 Step,4.1,0,2,6.1,6.0,1.0166666666666666,6,80,0.075
LAC,Jalen Guyton,17.0,3 Step,7.500000000000001,0,7,14.5,17.0,0.8529411764705882,18,55,0.32727272727272727
LAC,Jalen Guyton,22.0,5 Step,27.700000000000006,12,14,53.699999999999996,22.0,2.440909090909091,26,55,0.4727272727272727
LAC,Jalen Guyton,11.0,7 Step,19.400000000000002,6,6,31.400000000000002,11.0,2.854545454545455,11,55,0.2
PHI,Jalen Reagor,22.0,0/1 Step,11.5,0,15,26.5,22.0,1.2045454545454546,23,53,0.4339622641509434
PHI,Jalen Reagor,22.0,3 Step,14.6,0,9,23.6,22.0,1.0727272727272728,23,53,0.4339622641509434
PHI,Jalen Reagor,7.0,5 Step,13.3,0,6,19.3,7.0,2.757142857142857,7,53,0.1320754716981132
DET,Jamaal Williams,16.0,3 Step,10.2,6,18,34.2,16.0,2.1375,19,27,0.7037037037037037
DET,Jamaal Williams,6.0,5 Step,8.9,0,8,16.900000000000002,6.0,2.816666666666667,8,27,0.2962962962962963
JAX,Jamal Agnew,2.0,7 Step,2.0,0,1,3.0,2.0,1.5,2,2,1.0
ARI,James Conner,7.0,0/1 Step,1.9000000000000004,0,6,7.8999999999999995,7.0,1.1285714285714286,7,34,0.20588235294117646
ARI,James Conner,20.0,3 Step,12.7,0,20,32.7,20.0,1.6350000000000002,24,34,0.7058823529411765
ARI,James Conner,3.0,7 Step,3.1,0,2,5.1,3.0,1.7,3,34,0.08823529411764706
CHI,James O'Shaughnessy,17.0,3 Step,13.000000000000002,0,12,25.0,17.0,1.4705882352941178,17,28,0.6071428571428571
CHI,James O'Shaughnessy,6.0,5 Step,4.7,0,6,10.7,6.0,1.7833333333333332,6,28,0.21428571428571427
CHI,James O'Shaughnessy,4.0,7 Step,2.5,0,3,5.5,4.0,1.375,5,28,0.17857142857142858
JAX,James Robinson,9.0,0/1 Step,6.9,0,9,15.9,9.0,1.7666666666666666,9,52,0.17307692307692307
JAX,James Robinson,23.0,3 Step,12.200000000000003,12,18,42.2,23.0,1.8347826086956522,23,52,0.4423076923076923
JAX,James Robinson,16.0,5 Step,10.500000000000002,6,14,30.5,16.0,1.90625,16,52,0.3076923076923077
JAX,James Robinson,4.0,7 Step,3.6,0,3,6.6,4.0,1.65,4,52,0.07692307692307693
DAL,James Washington,11.0,0/1 Step,10.4,12,8,30.399999999999995,11.0,2.7636363636363632,12,53,0.22641509433962265
DAL,James Washington,28.0,3 Step,24.6,18,16,58.6,28.0,2.092857142857143,32,53,0.6037735849056604
DAL,James Washington,7.0,5 Step,7.1000000000000005,0,5,12.100000000000001,7.0,1.7285714285714289,8,53,0.1509433962264151
DAL,James Washington,1.0,7 Step,0.0,0,0,0.0,1.0,0.0,1,53,0.018867924528301886
BUF,Jamison Crowder,24.0,0/1 Step,22.0,18,19,59.0,24.0,2.4583333333333335,25,84,0.2976190476190476
BUF,Jamison Crowder,46.0,3 Step,31.400000000000002,6,29,66.4,46.0,1.4434782608695653,45,84,0.5357142857142857
BUF,Jamison Crowder,10.0,5 Step,7.000000000000001,12,5,24.0,10.0,2.4,11,84,0.13095238095238096
BUF,Jamison Crowder,3.0,7 Step,6.2,0,2,8.2,3.0,2.733333333333333,3,84,0.03571428571428571
NO,Jarvis Landry,16.0,0/1 Step,12.8,0,20,32.8,16.0,2.05,22,95,0.23157894736842105
NO,Jarvis Landry,35.0,3 Step,33.9,6,26,65.9,35.0,1.882857142857143,43,95,0.45263157894736844
NO,Jarvis Landry,18.0,5 Step,16.1,12,13,41.1,18.0,2.283333333333333,20,95,0.21052631578947367
NO,Jarvis Landry,7.0,7 Step,10.8,12,8,30.799999999999997,7.0,4.3999999999999995,10,95,0.10526315789473684
NYJ,Jeff Smith,7.0,0/1 Step,3.3,0,5,8.3,7.0,1.1857142857142857,7,38,0.18421052631578946
NYJ,Jeff Smith,18.0,3 Step,6.700000000000001,0,7,13.700000000000001,18.0,0.7611111111111112,18,38,0.47368421052631576
NYJ,Jeff Smith,8.0,5 Step,1.8000000000000003,0,2,3.8000000000000003,8.0,0.47500000000000003,8,38,0.21052631578947367
NYJ,Jeff Smith,5.0,7 Step,4.9,0,3,7.9,5.0,1.58,5,38,0.13157894736842105
KC,Jerick McKinnon,12.0,0/1 Step,9.600000000000001,6,10,25.599999999999998,12.0,2.1333333333333333,13,44,0.29545454545454547
KC,Jerick McKinnon,25.0,3 Step,12.0,6,17,35.00000000000001,25.0,1.4000000000000004,26,44,0.5909090909090909
KC,Jerick McKinnon,5.0,5 Step,2.5,0,3,5.5,5.0,1.1,5,44,0.11363636363636363
DEN,Jerry Jeudy,23.0,0/1 Step,9.2,0,9,18.2,23.0,0.7913043478260869,23,103,0.22330097087378642
DEN,Jerry Jeudy,58.0,3 Step,47.5,12,26,85.50000000000001,58.0,1.474137931034483,61,103,0.5922330097087378
DEN,Jerry Jeudy,17.0,5 Step,16.6,6,8,30.6,17.0,1.8,17,103,0.1650485436893204
DEN,Jerry Jeudy,2.0,7 Step,0.0,0,0,0.0,2.0,0.0,2,103,0.019417475728155338
CIN,Joe Mixon,7.0,0/1 Step,3.9000000000000004,6,6,15.9,7.0,2.2714285714285714,7,7,1.0
PHI,John Hightower,8.0,0/1 Step,1.8000000000000003,0,4,5.800000000000001,8.0,0.7250000000000001,9,32,0.28125
PHI,John Hightower,15.0,3 Step,9.9,0,5,14.9,15.0,0.9933333333333334,15,32,0.46875
PHI,John Hightower,5.0,5 Step,0.0,0,0,0.0,5.0,0.0,5,32,0.15625
PHI,John Hightower,3.0,7 Step,5.0,0,1,6.0,3.0,2.0,3,32,0.09375
IND,Jonathan Taylor,7.0,0/1 Step,4.9,0,6,10.9,7.0,1.5571428571428572,8,36,0.2222222222222222
IND,Jonathan Taylor,13.0,3 Step,8.0,0,10,18.0,13.0,1.3846153846153846,13,36,0.3611111111111111
IND,Jonathan Taylor,6.0,5 Step,8.9,6,8,22.900000000000002,6.0,3.816666666666667,8,36,0.2222222222222222
IND,Jonathan Taylor,6.0,7 Step,3.7,0,6,9.7,6.0,1.6166666666666665,7,36,0.19444444444444445
NE,Jonnu Smith,24.0,0/1 Step,17.000000000000004,6,17,40.0,24.0,1.6666666666666667,25,54,0.46296296296296297
NE,Jonnu Smith,25.0,3 Step,16.9,24,16,56.9,25.0,2.276,27,54,0.5
NE,Jonnu Smith,2.0,7 Step,0.1,6,1,7.1,2.0,3.55,2,54,0.037037037037037035
NYG,Jordan Akins,27.0,3 Step,21.700000000000003,6,20,47.699999999999996,27.0,1.7666666666666666,27,40,0.675
NYG,Jordan Akins,13.0,5 Step,13.000000000000002,0,10,23.0,13.0,1.7692307692307692,13,40,0.325
LV,Josh Jacobs,11.0,0/1 Step,4.1000000000000005,0,6,10.100000000000001,11.0,0.9181818181818183,11,44,0.25
LV,Josh Jacobs,19.0,3 Step,13.800000000000002,0,16,29.8,19.0,1.568421052631579,20,44,0.45454545454545453
LV,Josh Jacobs,8.0,5 Step,4.4,0,6,10.4,8.0,1.3,9,44,0.20454545454545456
LV,Josh Jacobs,4.0,7 Step,2.8000000000000003,0,3,5.800000000000001,4.0,1.4500000000000002,4,44,0.09090909090909091
DET,Josh Reynolds,8.0,0/1 Step,5.1,0,6,11.1,8.0,1.3875,9,74,0.12162162162162163
DET,Josh Reynolds,41.0,3 Step,36.50000000000001,6,28,70.5,41.0,1.7195121951219512,45,74,0.6081081081081081
DET,Josh Reynolds,13.0,5 Step,14.3,6,9,29.3,13.0,2.253846153846154,14,74,0.1891891891891892
DET,Josh Reynolds,6.0,7 Step,2.1,0,1,3.1,6.0,0.5166666666666667,6,74,0.08108108108108109
LAC,Joshua Kelley,5.0,5 Step,4.2,0,5,9.2,5.0,1.8399999999999999,6,8,0.75
LAC,Joshua Kelley,2.0,7 Step,1.1,0,2,3.1,2.0,1.55,2,8,0.25
KC,JuJu Smith-Schuster,34.0,0/1 Step,23.099999999999998,12,30,65.1,34.0,1.914705882352941,38,137,0.2773722627737226
KC,JuJu Smith-Schuster,61.0,3 Step,56.100000000000016,36,54,146.09999999999997,61.0,2.3950819672131143,75,137,0.5474452554744526
KC,JuJu Smith-Schuster,12.0,5 Step,12.700000000000001,6,11,29.700000000000003,12.0,2.475,20,137,0.145985401459854
KC,JuJu Smith-Schuster,4.0,7 Step,5.1,6,3,14.1,4.0,3.525,4,137,0.029197080291970802
MIN,Justin Jefferson,18.0,0/1 Step,15.900000000000002,0,13,28.899999999999995,18.0,1.6055555555555552,18,115,0.1565217391304348
MIN,Justin Jefferson,56.0,3 Step,67.4,24,39,130.4,56.0,2.3285714285714287,56,115,0.48695652173913045
MIN,Justin Jefferson,29.0,5 Step,34.099999999999994,12,20,66.10000000000001,29.0,2.2793103448275867,30,115,0.2608695652173913
MIN,Justin Jefferson,10.0,7 Step,16.4,0,6,22.400000000000002,10.0,2.24,11,115,0.09565217391304348
CLE,Kareem Hunt,6.0,0/1 Step,2.3000000000000003,6,4,12.3,6.0,2.0500000000000003,6,42,0.14285714285714285
CLE,Kareem Hunt,25.0,3 Step,17.2,24,20,61.2,25.0,2.448,28,42,0.6666666666666666
CLE,Kareem Hunt,6.0,5 Step,3.2,0,4,7.200000000000001,6.0,1.2000000000000002,6,42,0.14285714285714285
CLE,Kareem Hunt,2.0,7 Step,1.5,0,2,3.5,2.0,1.75,2,42,0.047619047619047616
TB,Ke'Shawn Vaughn,2.0,7 Step,0.0,0,0,0.0,2.0,0.0,2,2,1.0
SF,KeeSean Johnson,8.0,0/1 Step,3.2,0,6,9.2,8.0,1.15,8,8,1.0
LV,Keelan Cole,12.0,0/1 Step,8.800000000000002,6,10,24.8,12.0,2.066666666666667,12,86,0.13953488372093023
LV,Keelan Cole,43.0,3 Step,33.199999999999996,6,29,68.2,43.0,1.586046511627907,44,86,0.5116279069767442
LV,Keelan Cole,22.0,5 Step,14.0,6,9,29.0,22.0,1.3181818181818181,22,86,0.2558139534883721
LV,Keelan Cole,8.0,7 Step,4.2,6,2,12.2,8.0,1.525,8,86,0.09302325581395349
LAC,Keenan Allen,58.0,0/1 Step,38.29999999999999,6,44,88.3,58.0,1.5224137931034483,59,130,0.45384615384615384
LAC,Keenan Allen,44.0,3 Step,23.9,18,25,66.9,44.0,1.5204545454545455,44,130,0.3384615384615385
LAC,Keenan Allen,18.0,5 Step,24.4,18,13,55.40000000000001,18.0,3.0777777777777784,20,130,0.15384615384615385
LAC,Keenan Allen,7.0,7 Step,3.9000000000000004,6,3,12.9,7.0,1.842857142857143,7,130,0.05384615384615385
ATL,Keith Smith,5.0,5 Step,4.3,0,5,9.3,5.0,1.86,5,8,0.625
ATL,Keith Smith,3.0,7 Step,-0.2,0,1,0.8,3.0,0.26666666666666666,3,8,0.375
IND,Keke Coutee,8.0,0/1 Step,4.500000000000001,0,7,11.5,8.0,1.4375,8,32,0.25
IND,Keke Coutee,12.0,3 Step,10.500000000000002,6,11,27.500000000000004,12.0,2.291666666666667,13,32,0.40625
IND,Keke Coutee,11.0,5 Step,14.700000000000001,0,7,21.700000000000003,11.0,1.9727272727272729,11,32,0.34375
NE,Kendrick Bourne,26.0,0/1 Step,27.2,0,23,50.2,26.0,1.9307692307692308,29,76,0.3815789473684211
NE,Kendrick Bourne,29.0,3 Step,20.8,0,16,36.800000000000004,29.0,1.2689655172413794,31,76,0.40789473684210525
NE,Kendrick Bourne,12.0,5 Step,10.400000000000002,0,7,17.400000000000002,12.0,1.4500000000000002,12,76,0.15789473684210525
NE,Kendrick Bourne,4.0,7 Step,4.9,0,3,7.9,4.0,1.975,4,76,0.05263157894736842
NYG,Kenny Golladay,13.0,5 Step,19.300000000000004,6,9,34.300000000000004,13.0,2.638461538461539,14,20,0.7
NYG,Kenny Golladay,6.0,7 Step,4.9,0,3,7.9,6.0,1.3166666666666667,6,20,0.3
LV,Kenyan Drake,6.0,0/1 Step,2.8000000000000003,0,5,7.800000000000001,6.0,1.3,6,13,0.46153846153846156
LV,Kenyan Drake,7.0,5 Step,4.800000000000001,0,7,11.8,7.0,1.6857142857142857,7,13,0.5384615384615384
SF,Kyle Juszczyk,5.0,5 Step,7.000000000000001,6,4,17.0,5.0,3.4,5,9,0.5555555555555556
SF,Kyle Juszczyk,4.0,7 Step,3.3,0,2,5.3,4.0,1.325,4,9,0.4444444444444444
TB,Leonard Fournette,12.0,0/1 Step,10.3,6,15,31.3,12.0,2.6083333333333334,17,47,0.3617021276595745
TB,Leonard Fournette,21.0,3 Step,17.600000000000005,0,23,40.6,21.0,1.9333333333333333,30,47,0.6382978723404256
WAS,Logan Thomas,22.0,0/1 Step,12.800000000000002,6,20,38.8,22.0,1.7636363636363634,23,114,0.20175438596491227
WAS,Logan Thomas,42.0,3 Step,22.9,18,25,65.9,42.0,1.5690476190476192,44,114,0.38596491228070173
WAS,Logan Thomas,30.0,5 Step,23.6,6,22,51.6,30.0,1.72,37,114,0.32456140350877194
WAS,Logan Thomas,9.0,7 Step,10.7,6,6,22.700000000000003,9.0,2.5222222222222226,10,114,0.08771929824561403
MIA,Lynn Bowden Jr.,15.0,3 Step,8.700000000000001,0,8,16.7,15.0,1.1133333333333333,15,15,1.0
LV,Mack Hollins,6.0,0/1 Step,4.1000000000000005,0,5,9.100000000000001,6.0,1.5166666666666668,6,14,0.42857142857142855
LV,Mack Hollins,8.0,5 Step,3.6,0,3,6.6,8.0,0.825,8,14,0.5714285714285714
GB,Marcedes Lewis,6.0,5 Step,2.8000000000000003,0,4,6.800000000000001,6.0,1.1333333333333335,7,7,1.0
SF,Marcus Johnson,16.0,5 Step,17.4,0,8,25.4,16.0,1.5875,16,19,0.8421052631578947
SF,Marcus Johnson,3.0,7 Step,3.6,0,1,4.6,3.0,1.5333333333333332,3,19,0.15789473684210525
BAL,Mark Andrews,33.0,0/1 Step,22.500000000000004,24,24,70.5,33.0,2.1363636363636362,37,87,0.42528735632183906
BAL,Mark Andrews,32.0,3 Step,37.2,12,26,75.19999999999999,32.0,2.3499999999999996,41,87,0.47126436781609193
BAL,Mark Andrews,8.0,5 Step,12.9,6,7,25.9,8.0,3.2375,9,87,0.10344827586206896
NO,Marquez Callaway,13.0,3 Step,13.299999999999999,0,13,26.300000000000004,13.0,2.0230769230769234,15,27,0.5555555555555556
NO,Marquez Callaway,8.0,5 Step,5.1000000000000005,0,6,11.100000000000001,8.0,1.3875000000000002,8,27,0.2962962962962963
NO,Marquez Callaway,3.0,7 Step,1.5,0,1,2.5,3.0,0.8333333333333334,4,27,0.14814814814814814
KC,Marquez Valdes-Scantling,31.0,3 Step,47.7,24,17,88.7,31.0,2.861290322580645,36,68,0.5294117647058824
KC,Marquez Valdes-Scantling,15.0,5 Step,22.400000000000006,6,10,38.4,15.0,2.56,23,68,0.3382352941176471
KC,Marquez Valdes-Scantling,6.0,7 Step,2.6000000000000005,0,2,4.6000000000000005,6.0,0.7666666666666667,9,68,0.1323529411764706
ARI,Marquise Brown,20.0,0/1 Step,14.100000000000001,6,19,39.1,20.0,1.955,25,96,0.2604166666666667
ARI,Marquise Brown,44.0,3 Step,51.4,18,26,95.40000000000002,44.0,2.1681818181818184,52,96,0.5416666666666666
ARI,Marquise Brown,15.0,5 Step,15.599999999999998,6,9,30.6,15.0,2.04,19,96,0.19791666666666666
JAX,Marvin Hall,8.0,0/1 Step,3.2,0,5,8.2,8.0,1.025,9,26,0.34615384615384615
JAX,Marvin Hall,10.0,5 Step,16.5,6,7,29.5,10.0,2.95,12,26,0.46153846153846156
JAX,Marvin Hall,4.0,7 Step,10.7,6,2,18.7,4.0,4.675,5,26,0.19230769230769232
KC,Mecole Hardman,10.0,0/1 Step,14.200000000000001,12,11,37.2,10.0,3.72,15,62,0.24193548387096775
KC,Mecole Hardman,19.0,3 Step,19.9,6,13,38.9,19.0,2.0473684210526315,24,62,0.3870967741935484
KC,Mecole Hardman,14.0,5 Step,12.400000000000002,0,11,23.399999999999995,14.0,1.671428571428571,19,62,0.3064516129032258
KC,Mecole Hardman,4.0,7 Step,1.4000000000000001,0,1,2.4000000000000004,4.0,0.6000000000000001,4,62,0.06451612903225806
DAL,Michael Gallup,16.0,0/1 Step,8.600000000000001,6,9,23.599999999999998,16.0,1.4749999999999999,16,90,0.17777777777777778
DAL,Michael Gallup,50.0,3 Step,50.60000000000001,18,27,95.60000000000001,50.0,1.9120000000000001,52,90,0.5777777777777777
DAL,Michael Gallup,19.0,5 Step,10.700000000000001,0,7,17.700000000000003,19.0,0.9315789473684212,19,90,0.2111111111111111
DAL,Michael Gallup,3.0,7 Step,3.3,6,2,11.3,3.0,3.766666666666667,3,90,0.03333333333333333
IND,Michael Pittman Jr.,17.0,0/1 Step,15.8,0,16,31.799999999999997,17.0,1.8705882352941174,22,69,0.3188405797101449
IND,Michael Pittman Jr.,29.0,3 Step,24.200000000000003,6,20,50.199999999999996,29.0,1.7310344827586206,29,69,0.42028985507246375
IND,Michael Pittman Jr.,9.0,5 Step,12.8,0,5,17.8,9.0,1.9777777777777779,13,69,0.18840579710144928
IND,Michael Pittman Jr.,2.0,7 Step,4.5,0,2,6.5,2.0,3.25,5,69,0.07246376811594203
NO,Michael Thomas,12.0,0/1 Step,7.0,0,9,16.0,12.0,1.3333333333333333,15,66,0.22727272727272727
NO,Michael Thomas,20.0,3 Step,13.7,6,15,34.7,20.0,1.735,23,66,0.3484848484848485
NO,Michael Thomas,12.0,5 Step,16.299999999999997,0,10,26.3,12.0,2.191666666666667,18,66,0.2727272727272727
NO,Michael Thomas,9.0,7 Step,11.800000000000002,0,8,19.8,9.0,2.2,10,66,0.15151515151515152
BAL,Mike Davis,16.0,0/1 Step,10.3,0,15,25.3,16.0,1.58125,16,53,0.3018867924528302
BAL,Mike Davis,16.0,3 Step,9.8,0,13,22.8,16.0,1.425,17,53,0.32075471698113206
BAL,Mike Davis,12.0,5 Step,7.6000000000000005,0,9,16.6,12.0,1.3833333333333335,12,53,0.22641509433962265
BAL,Mike Davis,8.0,7 Step,3.8000000000000003,0,7,10.8,8.0,1.35,8,53,0.1509433962264151
TB,Mike Evans,29.0,0/1 Step,14.299999999999999,30,18,62.30000000000002,29.0,2.1482758620689664,33,137,0.24087591240875914
TB,Mike Evans,50.0,3 Step,66.6,30,34,130.60000000000002,50.0,2.6120000000000005,62,137,0.45255474452554745
TB,Mike Evans,19.0,5 Step,10.3,12,8,30.3,19.0,1.5947368421052632,27,137,0.19708029197080293
TB,Mike Evans,10.0,7 Step,22.599999999999998,6,11,39.599999999999994,10.0,3.9599999999999995,15,137,0.10948905109489052
MIA,Mike Gesicki,10.0,0/1 Step,8.3,0,8,16.3,10.0,1.6300000000000001,10,81,0.12345679012345678
MIA,Mike Gesicki,57.0,3 Step,39.800000000000004,12,32,83.8,57.0,1.4701754385964911,59,81,0.7283950617283951
MIA,Mike Gesicki,12.0,5 Step,15.7,12,6,33.7,12.0,2.8083333333333336,12,81,0.14814814814814814
CIN,Mike Thomas,7.0,0/1 Step,5.6,6,6,17.6,7.0,2.5142857142857147,7,7,1.0
LAC,Mike Williams,25.0,0/1 Step,14.8,0,13,27.8,25.0,1.112,25,85,0.29411764705882354
LAC,Mike Williams,26.0,3 Step,28.3,12,16,56.3,26.0,2.1653846153846152,27,85,0.3176470588235294
LAC,Mike Williams,23.0,5 Step,25.900000000000006,6,12,43.900000000000006,23.0,1.9086956521739133,26,85,0.3058823529411765
LAC,Mike Williams,7.0,7 Step,7.4,12,4,23.400000000000002,7.0,3.342857142857143,7,85,0.08235294117647059
PIT,Miles Boykin,12.0,0/1 Step,12.3,6,10,28.300000000000004,12.0,2.358333333333334,13,30,0.43333333333333335
PIT,Miles Boykin,14.0,3 Step,10.200000000000001,18,8,36.199999999999996,14.0,2.5857142857142854,17,30,0.5666666666666667
PHI,Miles Sanders,17.0,0/1 Step,10.500000000000002,0,15,25.5,17.0,1.5,17,44,0.38636363636363635
PHI,Miles Sanders,25.0,3 Step,6.4,0,9,15.4,25.0,0.616,27,44,0.6136363636363636
IND,Mo Alie-Cox,13.0,3 Step,14.500000000000002,6,12,32.5,13.0,2.5,14,33,0.42424242424242425
IND,Mo Alie-Cox,11.0,5 Step,14.2,0,11,25.2,11.0,2.290909090909091,15,33,0.45454545454545453
IND,Mo Alie-Cox,4.0,7 Step,6.2,6,4,16.200000000000003,4.0,4.050000000000001,4,33,0.12121212121212122
NE,N'Keal Harry,10.0,0/1 Step,4.4,6,6,16.4,10.0,1.64,10,49,0.20408163265306123
NE,N'Keal Harry,22.0,3 Step,12.900000000000002,6,11,29.9,22.0,1.3590909090909091,23,49,0.46938775510204084
NE,N'Keal Harry,12.0,5 Step,5.7,0,6,11.700000000000001,12.0,0.9750000000000001,13,49,0.2653061224489796
NE,N'Keal Harry,3.0,7 Step,2.2,0,2,4.2,3.0,1.4000000000000001,3,49,0.061224489795918366
NE,Nelson Agholor,17.0,0/1 Step,14.3,6,13,33.300000000000004,17.0,1.9588235294117649,19,91,0.2087912087912088
NE,Nelson Agholor,25.0,3 Step,32.699999999999996,24,17,73.7,25.0,2.948,28,91,0.3076923076923077
NE,Nelson Agholor,31.0,5 Step,28.9,12,12,52.9,31.0,1.7064516129032257,32,91,0.3516483516483517
NE,Nelson Agholor,10.0,7 Step,15.899999999999999,18,6,39.900000000000006,10.0,3.9900000000000007,12,91,0.13186813186813187
CLE,Nick Chubb,2.0,7 Step,2.8000000000000003,0,2,4.8,2.0,2.4,2,2,1.0
DAL,Noah Brown,8.0,0/1 Step,6.2,0,6,12.2,8.0,1.525,8,8,1.0
SEA,Noah Fant,20.0,0/1 Step,9.0,0,12,21.0,20.0,1.05,20,73,0.273972602739726
SEA,Noah Fant,46.0,3 Step,35.7,12,30,77.7,46.0,1.6891304347826088,47,73,0.6438356164383562
SEA,Noah Fant,6.0,5 Step,3.2,0,3,6.199999999999999,6.0,1.0333333333333332,6,73,0.0821917808219178
IND,Nyheim Hines,12.0,0/1 Step,8.400000000000002,0,11,19.400000000000002,12.0,1.616666666666667,12,68,0.17647058823529413
IND,Nyheim Hines,33.0,3 Step,26.200000000000003,6,30,62.19999999999998,33.0,1.8848484848484843,38,68,0.5588235294117647
IND,Nyheim Hines,17.0,5 Step,12.300000000000002,18,13,43.3,17.0,2.5470588235294116,18,68,0.2647058823529412
ATL,Olamide Zaccheaus,10.0,0/1 Step,5.800000000000001,0,6,11.799999999999999,10.0,1.18,10,27,0.37037037037037035
ATL,Olamide Zaccheaus,12.0,3 Step,9.600000000000001,0,7,16.6,12.0,1.3833333333333335,12,27,0.4444444444444444
ATL,Olamide Zaccheaus,5.0,5 Step,8.200000000000001,6,4,18.200000000000003,5.0,3.6400000000000006,5,27,0.18518518518518517
IND,Parris Campbell,7.0,5 Step,5.300000000000001,0,5,10.3,7.0,1.4714285714285715,7,7,1.0
IND,Phillip Lindsay,2.0,7 Step,-0.20000000000000007,0,2,1.7999999999999998,2.0,0.8999999999999999,2,2,1.0
MIA,Preston Williams,19.0,3 Step,17.099999999999998,24,10,51.099999999999994,19.0,2.689473684210526,19,19,1.0
DET,Quintez Cephus,9.0,0/1 Step,6.4,0,6,12.4,9.0,1.3777777777777778,9,36,0.25
