team,playerName,Routes Run,DropType_descr,FP_yards,FP_TD,FP_receiving,FP_total,Routes Run,FP/routes,plays,totalPlays,freq
PHI,DeVonta Smith,28.0,5 Step,28.600000000000005,6,15,49.60000000000001,28.0,1.7714285714285718,30,103,0.2912621359223301
PHI,DeVonta Smith,12.0,7 Step,13.500000000000002,6,6,25.5,12.0,2.125,14,103,0.13592233009708737
SEA,Dee Eskridge,9.0,0/1 Step,2.2,0,5,7.2,9.0,0.8,9,9,1.0
SF,Deebo Samuel,37.0,0/1 Step,51.400000000000006,12,32,95.40000000000003,37.0,2.578378378378379,49,115,0.4260869565217391
SF,Deebo Samuel,38.0,3 Step,51.40000000000001,18,23,92.39999999999999,38.0,2.4315789473684206,40,115,0.34782608695652173
SF,Deebo Samuel,17.0,5 Step,18.9,6,11,35.9,17.0,2.111764705882353,18,115,0.1565217391304348
SF,Deebo Samuel,8.0,7 Step,15.8,0,7,22.8,8.0,2.85,8,115,0.06956521739130435
LV,Demarcus Robinson,6.0,0/1 Step,2.2,0,5,7.200000000000001,6.0,1.2000000000000002,9,40,0.225
LV,Demarcus Robinson,17.0,3 Step,13.4,6,12,31.4,17.0,1.8470588235294116,18,40,0.45
LV,Demarcus Robinson,7.0,5 Step,9.4,6,5,20.4,7.0,2.914285714285714,9,40,0.225
LV,Demarcus Robinson,3.0,7 Step,5.6000000000000005,6,3,14.600000000000001,3.0,4.866666666666667,4,40,0.1
NYJ,Denzel Mims,9.0,5 Step,7.300000000000001,0,3,10.299999999999999,9.0,1.1444444444444444,9,13,0.6923076923076923
NYJ,Denzel Mims,4.0,7 Step,2.4,0,2,4.4,4.0,1.1,4,13,0.3076923076923077
NO,Deonte Harty,5.0,0/1 Step,3.4,0,5,8.4,5.0,1.6800000000000002,5,55,0.09090909090909091
NO,Deonte Harty,22.0,3 Step,23.7,6,15,44.699999999999996,22.0,2.0318181818181817,23,55,0.41818181818181815
NO,Deonte Harty,20.0,5 Step,15.700000000000001,6,8,29.700000000000003,20.0,1.485,20,55,0.36363636363636365
NO,Deonte Harty,6.0,7 Step,12.9,6,6,24.9,6.0,4.1499999999999995,7,55,0.12727272727272726
TEN,Derrick Henry,5.0,0/1 Step,3.0000000000000004,0,4,7.0,5.0,1.4,6,6,1.0
BAL,Devin Duvernay,21.0,0/1 Step,11.599999999999998,0,16,27.600000000000005,21.0,1.3142857142857145,22,41,0.5365853658536586
BAL,Devin Duvernay,18.0,3 Step,11.700000000000001,6,11,28.700000000000003,18.0,1.5944444444444446,19,41,0.4634146341463415
BUF,Devin Singletary,18.0,0/1 Step,8.8,0,17,25.8,18.0,1.4333333333333333,21,57,0.3684210526315789
BUF,Devin Singletary,18.0,3 Step,8.200000000000001,0,16,24.2,18.0,1.3444444444444443,20,57,0.3508771929824561
BUF,Devin Singletary,10.0,5 Step,5.9,0,8,13.9,10.0,1.3900000000000001,12,57,0.21052631578947367
BUF,Devin Singletary,2.0,7 Step,2.7,0,3,5.7,2.0,2.85,4,57,0.07017543859649122
PIT,Diontae Johnson,37.0,0/1 Step,15.300000000000002,12,26,53.3,37.0,1.4405405405405405,43,152,0.28289473684210525
PIT,Diontae Johnson,80.0,3 Step,60.1,30,52,142.10000000000002,80.0,1.7762500000000003,93,152,0.6118421052631579
PIT,Diontae Johnson,15.0,5 Step,13.6,0,8,21.6,15.0,1.4400000000000002,16,152,0.10526315789473684
CLE,Donovan Peoples-Jones,7.0,0/1 Step,5.4,6,5,16.4,7.0,2.3428571428571425,7,50,0.14
CLE,Donovan Peoples-Jones,19.0,3 Step,13.900000000000002,0,11,24.900000000000006,19.0,1.310526315789474,20,50,0.4
CLE,Donovan Peoples-Jones,19.0,5 Step,28.300000000000004,12,11,51.30000000000001,19.0,2.7000000000000006,19,50,0.38
CLE,Donovan Peoples-Jones,4.0,7 Step,6.6000000000000005,0,2,8.600000000000001,4.0,2.1500000000000004,4,50,0.08
MIA,Durham Smythe,3.0,7 Step,1.3,0,1,2.3,3.0,0.7666666666666666,3,3,1.0
WAS,Dyami Brown,15.0,3 Step,4.5,0,5,9.5,15.0,0.6333333333333333,15,20,0.75
WAS,Dyami Brown,5.0,7 Step,9.100000000000001,0,4,13.100000000000001,5.0,2.62,5,20,0.25
NYJ,Elijah Moore,13.0,0/1 Step,4.4,12,11,27.4,13.0,2.1076923076923078,13,71,0.18309859154929578
NYJ,Elijah Moore,25.0,3 Step,27.8,12,17,56.8,25.0,2.272,27,71,0.38028169014084506
NYJ,Elijah Moore,16.0,5 Step,8.3,0,6,14.3,16.0,0.89375,18,71,0.2535211267605634
NYJ,Elijah Moore,12.0,7 Step,9.600000000000001,0,4,13.6,12.0,1.1333333333333333,13,71,0.18309859154929578
JAX,Evan Engram,13.0,0/1 Step,4.500000000000001,6,6,16.5,13.0,1.2692307692307692,13,63,0.20634920634920634
JAX,Evan Engram,30.0,3 Step,14.500000000000002,6,17,37.5,30.0,1.25,30,63,0.47619047619047616
JAX,Evan Engram,15.0,5 Step,7.6,0,10,17.6,15.0,1.1733333333333333,15,63,0.23809523809523808
JAX,Evan Engram,5.0,7 Step,6.4,6,5,17.4,5.0,3.4799999999999995,5,63,0.07936507936507936
DAL,Ezekiel Elliott,16.0,0/1 Step,4.2,0,11,15.2,16.0,0.95,17,68,0.25
DAL,Ezekiel Elliott,18.0,3 Step,8.1,6,14,28.1,18.0,1.5611111111111111,22,68,0.3235294117647059
DAL,Ezekiel Elliott,15.0,5 Step,7.900000000000001,6,13,26.9,15.0,1.7933333333333332,18,68,0.2647058823529412
DAL,Ezekiel Elliott,8.0,7 Step,6.4,0,9,15.399999999999999,8.0,1.9249999999999998,11,68,0.16176470588235295
LV,Foster Moreau,9.0,0/1 Step,4.6,0,6,10.6,9.0,1.1777777777777778,9,43,0.20930232558139536
LV,Foster Moreau,13.0,3 Step,17.4,18,9,44.4,13.0,3.4153846153846152,16,43,0.37209302325581395
LV,Foster Moreau,12.0,5 Step,9.4,0,8,17.400000000000002,12.0,1.4500000000000002,15,43,0.3488372093023256
LV,Foster Moreau,3.0,7 Step,1.8,0,2,3.8,3.0,1.2666666666666666,3,43,0.06976744186046512
SEA,Freddie Swain,19.0,0/1 Step,11.799999999999999,0,12,23.799999999999997,19.0,1.2526315789473683,19,19,1.0
BUF,Gabriel Davis,16.0,0/1 Step,14.200000000000001,6,12,32.2,16.0,2.0125,18,65,0.27692307692307694
BUF,Gabriel Davis,22.0,3 Step,23.4,30,17,70.4,22.0,3.2,29,65,0.4461538461538462
BUF,Gabriel Davis,8.0,5 Step,12.700000000000001,6,5,23.700000000000003,8.0,2.9625000000000004,9,65,0.13846153846153847
BUF,Gabriel Davis,6.0,7 Step,15.399999999999999,6,5,26.4,6.0,4.3999999999999995,9,65,0.13846153846153847
TEN,Geoff Swaim,17.0,0/1 Step,7.900000000000001,6,13,26.9,17.0,1.5823529411764705,17,20,0.85
TEN,Geoff Swaim,2.0,7 Step,0.2,6,1,7.2,2.0,3.6,3,20,0.15
SF,George Kittle,27.0,0/1 Step,32.8,12,26,70.8,27.0,2.6222222222222222,35,86,0.4069767441860465
SF,George Kittle,27.0,3 Step,23.70000000000001,24,20,67.7,27.0,2.5074074074074075,33,86,0.38372093023255816
SF,George Kittle,13.0,5 Step,13.600000000000001,0,9,22.6,13.0,1.7384615384615385,13,86,0.1511627906976744
SF,George Kittle,5.0,7 Step,2.2,0,3,5.2,5.0,1.04,5,86,0.05813953488372093
LAC,Gerald Everett,25.0,0/1 Step,13.4,6,19,38.39999999999999,25.0,1.5359999999999996,26,36,0.7222222222222222
LAC,Gerald Everett,6.0,5 Step,6.300000000000001,6,4,16.3,6.0,2.716666666666667,6,36,0.16666666666666666
LAC,Gerald Everett,4.0,7 Step,6.6000000000000005,6,4,16.6,4.0,4.15,4,36,0.1111111111111111
CLE,Harrison Bryant,6.0,7 Step,4.1000000000000005,0,4,8.1,6.0,1.3499999999999999,7,7,1.0
CIN,Hayden Hurst,15.0,3 Step,13.200000000000003,12,11,36.2,15.0,2.4133333333333336,16,24,0.6666666666666666
CIN,Hayden Hurst,7.0,5 Step,4.300000000000001,6,6,16.3,7.0,2.3285714285714287,8,24,0.3333333333333333
NE,Hunter Henry,42.0,3 Step,36.0,42,33,111.00000000000001,42.0,2.6428571428571432,45,78,0.5769230769230769
NE,Hunter Henry,27.0,5 Step,22.8,6,14,42.8,27.0,1.585185185185185,29,78,0.3717948717948718
NE,Hunter Henry,4.0,7 Step,4.9,0,3,7.9,4.0,1.975,4,78,0.05128205128205128
LV,Hunter Renfrow,40.0,0/1 Step,32.599999999999994,6,40,78.6,40.0,1.9649999999999999,47,133,0.3533834586466165
LV,Hunter Renfrow,43.0,3 Step,33.30000000000001,30,35,98.3,43.0,2.286046511627907,49,133,0.3684210526315789
LV,Hunter Renfrow,27.0,5 Step,29.700000000000003,12,20,61.699999999999996,27.0,2.285185185185185,29,133,0.21804511278195488
LV,Hunter Renfrow,8.0,7 Step,7.7,6,6,19.7,8.0,2.4625,8,133,0.06015037593984962
CAR,Ian Thomas,10.0,5 Step,8.100000000000001,0,7,15.100000000000003,10.0,1.5100000000000002,10,10,1.0
BUF,Isaiah McKenzie,10.0,0/1 Step,6.1000000000000005,0,9,15.100000000000001,10.0,1.5100000000000002,11,20,0.55
BUF,Isaiah McKenzie,6.0,5 Step,5.4,6,5,16.4,6.0,2.733333333333333,6,20,0.3
BUF,Isaiah McKenzie,2.0,7 Step,4.7,0,2,6.700000000000001,2.0,3.3500000000000005,3,20,0.15
WAS,J.D. McKissic,27.0,3 Step,19.6,0,22,41.6,27.0,1.5407407407407407,27,40,0.675
WAS,J.D. McKissic,13.0,5 Step,9.400000000000002,6,8,23.4,13.0,1.7999999999999998,13,40,0.325
CIN,Ja'Marr Chase,28.0,0/1 Step,30.599999999999998,0,25,55.60000000000001,28.0,1.985714285714286,38,161,0.2360248447204969
CIN,Ja'Marr Chase,79.0,3 Step,127.30000000000001,78,66,271.3,79.0,3.4341772151898735,102,161,0.6335403726708074
CIN,Ja'Marr Chase,14.0,5 Step,26.900000000000002,0,12,38.900000000000006,14.0,2.778571428571429,21,161,0.13043478260869565
TB,Jaelon Darden,5.0,0/1 Step,1.4000000000000001,0,5,6.3999999999999995,5.0,1.2799999999999998,5,5,1.0
NE,Jakobi Meyers,20.0,0/1 Step,13.8,6,15,34.8,20.0,1.7399999999999998,20,131,0.15267175572519084
NE,Jakobi Meyers,51.0,3 Step,31.000000000000004,6,37,73.99999999999999,51.0,1.4509803921568625,59,131,0.45038167938931295
NE,Jakobi Meyers,40.0,5 Step,34.70000000000001,6,27,67.7,40.0,1.6925000000000001,44,131,0.33587786259541985
NE,Jakobi Meyers,8.0,7 Step,10.700000000000001,0,5,15.700000000000001,8.0,1.9625000000000001,8,131,0.061068702290076333
LAC,Jalen Guyton,10.0,0/1 Step,7.300000000000001,0,9,16.300000000000004,10.0,1.6300000000000003,10,28,0.35714285714285715
LAC,Jalen Guyton,18.0,5 Step,14.5,0,10,24.5,18.0,1.3611111111111112,18,28,0.6428571428571429
PHI,Jalen Reagor,14.0,0/1 Step,7.1000000000000005,0,12,19.099999999999998,14.0,1.364285714285714,15,52,0.28846153846153844
PHI,Jalen Reagor,22.0,3 Step,11.899999999999999,6,11,28.9,22.0,1.3136363636363635,23,52,0.4423076923076923
PHI,Jalen Reagor,12.0,5 Step,4.0,0,3,7.000000000000001,12.0,0.5833333333333334,14,52,0.2692307692307692
DET,Jamaal Williams,5.0,7 Step,4.8,0,6,10.8,5.0,2.16,6,6,1.0
JAX,Jamal Agnew,16.0,3 Step,8.1,0,11,19.1,16.0,1.19375,17,25,0.68
JAX,Jamal Agnew,8.0,5 Step,3.3000000000000003,0,2,5.300000000000001,8.0,0.6625000000000001,8,25,0.32
ARI,James Conner,14.0,3 Step,11.2,12,12,35.2,14.0,2.5142857142857147,14,17,0.8235294117647058
ARI,James Conner,3.0,7 Step,1.4000000000000001,0,2,3.4000000000000004,3.0,1.1333333333333335,3,17,0.17647058823529413
CHI,James O'Shaughnessy,17.0,3 Step,17.099999999999998,0,13,30.099999999999998,17.0,1.7705882352941176,19,19,1.0
JAX,James Robinson,7.0,0/1 Step,3.9,0,5,8.9,7.0,1.2714285714285716,8,41,0.1951219512195122
JAX,James Robinson,20.0,3 Step,11.000000000000002,0,15,26.000000000000007,20.0,1.3000000000000003,22,41,0.5365853658536586
JAX,James Robinson,9.0,7 Step,3.9000000000000004,0,8,11.899999999999999,9.0,1.322222222222222,11,41,0.2682926829268293
DAL,James Washington,32.0,3 Step,23.999999999999996,12,17,53.00000000000001,32.0,1.6562500000000002,38,38,1.0
BUF,Jamison Crowder,12.0,0/1 Step,5.5,0,8,13.5,12.0,1.125,12,62,0.1935483870967742
BUF,Jamison Crowder,25.0,3 Step,15.9,6,20,41.9,25.0,1.676,26,62,0.41935483870967744
BUF,Jamison Crowder,16.0,5 Step,13.600000000000001,0,12,25.6,16.0,1.6,17,62,0.27419354838709675
BUF,Jamison Crowder,7.0,7 Step,4.4,0,4,8.4,7.0,1.2,7,62,0.11290322580645161
NO,Jarvis Landry,8.0,0/1 Step,8.100000000000001,0,7,15.1,8.0,1.8875,8,77,0.1038961038961039
NO,Jarvis Landry,35.0,3 Step,18.2,0,17,35.199999999999996,35.0,1.0057142857142856,36,77,0.4675324675324675
NO,Jarvis Landry,26.0,5 Step,22.4,0,18,40.400000000000006,26.0,1.553846153846154,27,77,0.35064935064935066
NO,Jarvis Landry,6.0,7 Step,3.5,6,2,11.5,6.0,1.9166666666666667,6,77,0.07792207792207792
DET,Jason Cabinda,2.0,7 Step,0.8,0,2,2.8,2.0,1.4,3,3,1.0
SF,Jauan Jennings,13.0,0/1 Step,8.1,12,8,28.1,13.0,2.161538461538462,17,39,0.4358974358974359
SF,Jauan Jennings,17.0,3 Step,17.200000000000003,6,16,39.2,17.0,2.3058823529411767,22,39,0.5641025641025641
DEN,Javonte Williams,15.0,0/1 Step,12.300000000000002,12,14,38.3,15.0,2.5533333333333332,16,32,0.5
DEN,Javonte Williams,10.0,5 Step,9.6,0,8,17.6,10.0,1.7600000000000002,10,32,0.3125
DEN,Javonte Williams,6.0,7 Step,1.5000000000000002,0,4,5.500000000000001,6.0,0.9166666666666669,6,32,0.1875
MIA,Jaylen Waddle,33.0,0/1 Step,15.099999999999998,0,23,38.1,33.0,1.1545454545454545,33,115,0.28695652173913044
MIA,Jaylen Waddle,42.0,3 Step,31.300000000000008,6,30,67.3,42.0,1.6023809523809522,43,115,0.3739130434782609
MIA,Jaylen Waddle,30.0,5 Step,27.900000000000002,6,25,58.9,30.0,1.9633333333333334,33,115,0.28695652173913044
MIA,Jaylen Waddle,4.0,7 Step,8.3,0,3,11.3,4.0,2.825,6,115,0.05217391304347826
NYJ,Jeff Smith,8.0,5 Step,4.8,0,2,6.8,8.0,0.85,8,8,1.0
KC,Jerick McKinnon,7.0,0/1 Step,4.800000000000001,6,7,17.8,7.0,2.542857142857143,9,9,1.0
DEN,Jerry Jeudy,13.0,0/1 Step,8.100000000000001,0,10,18.1,13.0,1.3923076923076925,13,56,0.23214285714285715
DEN,Jerry Jeudy,24.0,3 Step,20.200000000000003,0,18,38.199999999999996,24.0,1.5916666666666666,27,56,0.48214285714285715
DEN,Jerry Jeudy,8.0,5 Step,7.700000000000001,0,5,12.700000000000001,8.0,1.5875000000000001,8,56,0.14285714285714285
DEN,Jerry Jeudy,8.0,7 Step,11.4,0,4,15.399999999999999,8.0,1.9249999999999998,8,56,0.14285714285714285
CIN,Joe Mixon,12.0,0/1 Step,9.1,6,12,27.1,12.0,2.2583333333333333,15,58,0.25862068965517243
CIN,Joe Mixon,23.0,3 Step,16.9,6,35,57.900000000000006,23.0,2.5173913043478264,39,58,0.6724137931034483
CIN,Joe Mixon,3.0,7 Step,0.9000000000000001,0,3,3.9000000000000004,3.0,1.3,4,58,0.06896551724137931
IND,Jonathan Taylor,19.0,3 Step,7.900000000000001,0,14,21.900000000000006,19.0,1.1526315789473687,19,28,0.6785714285714286
IND,Jonathan Taylor,9.0,7 Step,7.7,6,6,19.7,9.0,2.1888888888888887,9,28,0.32142857142857145
NE,Jonnu Smith,18.0,5 Step,9.9,6,12,27.900000000000002,18.0,1.55,20,28,0.7142857142857143
NE,Jonnu Smith,8.0,7 Step,4.2,0,5,9.2,8.0,1.15,8,28,0.2857142857142857
NYG,Jordan Akins,7.0,0/1 Step,1.2,0,3,4.2,7.0,0.6,7,25,0.28
NYG,Jordan Akins,18.0,3 Step,14.7,0,14,28.7,18.0,1.5944444444444443,18,25,0.72
LV,Josh Jacobs,12.0,0/1 Step,6.300000000000002,0,13,19.299999999999997,12.0,1.6083333333333332,16,63,0.25396825396825395
LV,Josh Jacobs,27.0,3 Step,14.4,0,23,37.4,27.0,1.385185185185185,28,63,0.4444444444444444
LV,Josh Jacobs,15.0,5 Step,10.600000000000001,0,15,25.599999999999998,15.0,1.7066666666666666,16,63,0.25396825396825395
LV,Josh Jacobs,2.0,7 Step,1.0,0,3,4.0,2.0,2.0,3,63,0.047619047619047616
DET,Josh Reynolds,11.0,0/1 Step,7.5,0,8,15.5,11.0,1.4090909090909092,11,47,0.23404255319148937
DET,Josh Reynolds,21.0,3 Step,16.000000000000004,12,10,38.0,21.0,1.8095238095238095,21,47,0.44680851063829785
DET,Josh Reynolds,9.0,5 Step,6.6000000000000005,0,5,11.600000000000001,9.0,1.288888888888889,10,47,0.2127659574468085
DET,Josh Reynolds,5.0,7 Step,3.9000000000000004,0,2,5.9,5.0,1.1800000000000002,5,47,0.10638297872340426
GB,Josiah Deguara,3.0,7 Step,1.0,0,2,3.0,3.0,1.0,3,3,1.0
KC,JuJu Smith-Schuster,7.0,0/1 Step,8.200000000000001,0,8,16.200000000000003,7.0,2.3142857142857145,9,28,0.32142857142857145
KC,JuJu Smith-Schuster,14.0,3 Step,4.5,0,7,11.499999999999998,14.0,0.8214285714285713,19,28,0.6785714285714286
MIN,Justin Jefferson,32.0,0/1 Step,16.7,0,19,35.7,32.0,1.115625,32,154,0.2077922077922078
MIN,Justin Jefferson,67.0,3 Step,65.60000000000001,30,43,138.6,67.0,2.06865671641791,68,154,0.44155844155844154
MIN,Justin Jefferson,36.0,5 Step,40.1,12,21,73.1,36.0,2.0305555555555554,37,154,0.24025974025974026
MIN,Justin Jefferson,15.0,7 Step,19.1,12,9,40.10000000000001,15.0,2.673333333333334,17,154,0.11038961038961038
MIN,K.J. Osborn,18.0,0/1 Step,13.3,6,12,31.300000000000004,18.0,1.7388888888888892,19,79,0.24050632911392406
MIN,K.J. Osborn,30.0,3 Step,18.500000000000004,12,16,46.5,30.0,1.55,34,79,0.43037974683544306
MIN,K.J. Osborn,17.0,5 Step,18.1,12,13,43.1,17.0,2.5352941176470587,19,79,0.24050632911392406
MIN,K.J. Osborn,7.0,7 Step,10.6,12,4,26.6,7.0,3.8000000000000003,7,79,0.08860759493670886
NYG,Kadarius Toney,7.0,0/1 Step,1.4,0,4,5.3999999999999995,7.0,0.7714285714285714,8,41,0.1951219512195122
NYG,Kadarius Toney,23.0,3 Step,16.200000000000003,0,16,32.2,23.0,1.4000000000000001,24,41,0.5853658536585366
NYG,Kadarius Toney,9.0,5 Step,10.299999999999999,0,5,15.300000000000002,9.0,1.7000000000000002,9,41,0.21951219512195122
DET,Kalif Raymond,13.0,0/1 Step,10.500000000000002,0,12,22.5,13.0,1.7307692307692308,13,62,0.20967741935483872
DET,Kalif Raymond,27.0,3 Step,22.7,12,19,53.699999999999996,27.0,1.9888888888888887,28,62,0.45161290322580644
DET,Kalif Raymond,13.0,5 Step,7.800000000000001,0,5,12.799999999999999,13.0,0.9846153846153846,14,62,0.22580645161290322
DET,Kalif Raymond,7.0,7 Step,4.9,0,3,7.9,7.0,1.1285714285714286,7,62,0.11290322580645161
CLE,Kareem Hunt,6.0,5 Step,2.8,0,5,7.8,6.0,1.3,6,9,0.6666666666666666
CLE,Kareem Hunt,3.0,7 Step,1.1,0,3,4.1,3.0,1.3666666666666665,3,9,0.3333333333333333
LV,Keelan Cole,11.0,0/1 Step,7.700000000000001,0,7,14.7,11.0,1.3363636363636362,11,50,0.22
LV,Keelan Cole,15.0,3 Step,17.800000000000004,6,9,32.800000000000004,15.0,2.186666666666667,15,50,0.3
LV,Keelan Cole,19.0,5 Step,13.5,0,9,22.5,19.0,1.1842105263157894,19,50,0.38
LV,Keelan Cole,4.0,7 Step,4.1000000000000005,0,2,6.1,4.0,1.525,5,50,0.1
LAC,Keenan Allen,33.0,0/1 Step,17.500000000000004,0,21,38.50000000000001,33.0,1.166666666666667,33,135,0.24444444444444444
LAC,Keenan Allen,49.0,3 Step,34.0,12,32,77.99999999999999,49.0,1.5918367346938773,52,135,0.3851851851851852
LAC,Keenan Allen,34.0,5 Step,37.199999999999996,18,23,78.2,34.0,2.3000000000000003,36,135,0.26666666666666666
LAC,Keenan Allen,12.0,7 Step,14.500000000000002,0,9,23.500000000000007,12.0,1.958333333333334,14,135,0.1037037037037037
DEN,Kendall Hinton,12.0,3 Step,11.5,0,9,20.5,12.0,1.7083333333333333,12,12,1.0
NE,Kendrick Bourne,12.0,0/1 Step,17.700000000000003,6,9,32.7,12.0,2.725,12,75,0.16
NE,Kendrick Bourne,29.0,3 Step,29.4,18,27,74.39999999999999,29.0,2.56551724137931,34,75,0.4533333333333333
NE,Kendrick Bourne,19.0,5 Step,27.4,12,18,57.4,19.0,3.0210526315789474,24,75,0.32
NE,Kendrick Bourne,3.0,7 Step,12.899999999999999,6,4,22.900000000000002,3.0,7.633333333333334,5,75,0.06666666666666667
PHI,Kenneth Gainwell,9.0,0/1 Step,6.5,6,6,18.500000000000004,9.0,2.055555555555556,10,49,0.20408163265306123
PHI,Kenneth Gainwell,25.0,3 Step,12.2,0,17,29.200000000000003,25.0,1.1680000000000001,28,49,0.5714285714285714
PHI,Kenneth Gainwell,10.0,5 Step,9.0,6,10,25.0,10.0,2.5,11,49,0.22448979591836735
NYG,Kenny Golladay,17.0,0/1 Step,6.200000000000001,0,8,14.2,17.0,0.8352941176470587,17,75,0.22666666666666666
NYG,Kenny Golladay,36.0,3 Step,26.3,0,18,44.30000000000001,36.0,1.2305555555555558,37,75,0.49333333333333335
NYG,Kenny Golladay,12.0,5 Step,8.7,0,5,13.7,12.0,1.1416666666666666,12,75,0.16
NYG,Kenny Golladay,8.0,7 Step,11.100000000000001,0,6,17.099999999999998,8.0,2.1374999999999997,9,75,0.12
LV,Kenyan Drake,9.0,0/1 Step,5.0,0,8,12.999999999999998,9.0,1.4444444444444442,9,24,0.375
LV,Kenyan Drake,14.0,5 Step,12.799999999999999,0,10,22.8,14.0,1.6285714285714286,15,24,0.625
ATL,KhaDarel Hodge,6.0,0/1 Step,3.2,0,4,7.199999999999999,6.0,1.2,6,22,0.2727272727272727
ATL,KhaDarel Hodge,12.0,3 Step,5.1000000000000005,0,5,10.1,12.0,0.8416666666666667,13,22,0.5909090909090909
ATL,KhaDarel Hodge,3.0,7 Step,4.2,0,1,5.2,3.0,1.7333333333333334,3,22,0.13636363636363635
SF,Kyle Juszczyk,8.0,0/1 Step,6.699999999999999,0,7,13.7,8.0,1.7125,8,34,0.23529411764705882
SF,Kyle Juszczyk,14.0,3 Step,13.000000000000002,6,15,34.0,14.0,2.4285714285714284,16,34,0.47058823529411764
SF,Kyle Juszczyk,6.0,5 Step,2.6,0,3,5.6,6.0,0.9333333333333332,6,34,0.17647058823529413
SF,Kyle Juszczyk,4.0,7 Step,4.5,0,3,7.5,4.0,1.875,4,34,0.11764705882352941
ATL,Kyle Pitts,24.0,0/1 Step,32.4,0,19,51.4,24.0,2.1416666666666666,25,109,0.22935779816513763
ATL,Kyle Pitts,57.0,3 Step,53.6,6,34,93.60000000000001,57.0,1.642105263157895,58,109,0.5321100917431193
ATL,Kyle Pitts,20.0,5 Step,12.000000000000002,0,8,20.0,20.0,1.0,20,109,0.1834862385321101
ATL,Kyle Pitts,6.0,7 Step,5.800000000000001,0,5,10.8,6.0,1.8,6,109,0.05504587155963303
JAX,Laquon Treadwell,10.0,0/1 Step,8.0,6,8,22.0,10.0,2.2,10,44,0.22727272727272727
JAX,Laquon Treadwell,15.0,3 Step,13.100000000000003,0,10,23.100000000000005,15.0,1.5400000000000003,17,44,0.38636363636363635
JAX,Laquon Treadwell,12.0,5 Step,9.5,0,5,14.5,12.0,1.2083333333333333,12,44,0.2727272727272727
JAX,Laquon Treadwell,5.0,7 Step,5.4,0,4,9.4,5.0,1.8800000000000001,5,44,0.11363636363636363
TB,Leonard Fournette,11.0,0/1 Step,4.300000000000002,0,11,15.299999999999997,11.0,1.3909090909090907,12,80,0.15
TB,Leonard Fournette,41.0,3 Step,22.800000000000008,0,38,60.8,41.0,1.4829268292682927,47,80,0.5875
TB,Leonard Fournette,12.0,5 Step,8.6,6,11,25.6,12.0,2.1333333333333333,13,80,0.1625
TB,Leonard Fournette,8.0,7 Step,6.9,0,7,13.9,8.0,1.7375,8,80,0.1
WAS,Logan Thomas,13.0,3 Step,6.600000000000001,12,7,25.6,13.0,1.9692307692307693,12,16,0.75
WAS,Logan Thomas,4.0,7 Step,5.9,6,3,14.9,4.0,3.725,4,16,0.25
LV,Mack Hollins,8.0,5 Step,6.9,0,3,9.9,8.0,1.2375,8,11,0.7272727272727273
LV,Mack Hollins,3.0,7 Step,2.0,0,1,3.0,3.0,1.0,3,11,0.2727272727272727
SF,Malik Turner,9.0,5 Step,4.300000000000001,6,6,16.3,9.0,1.8111111111111111,10,10,1.0
GB,Marcedes Lewis,7.0,5 Step,1.3,0,5,6.300000000000001,7.0,0.9000000000000001,7,9,0.7777777777777778
GB,Marcedes Lewis,2.0,7 Step,2.7,0,2,4.7,2.0,2.35,2,9,0.2222222222222222
SF,Marcus Johnson,3.0,7 Step,2.2,0,1,3.2,3.0,1.0666666666666667,3,3,1.0
BAL,Mark Andrews,49.0,0/1 Step,44.3,24,38,106.3,49.0,2.169387755102041,52,142,0.36619718309859156
BAL,Mark Andrews,66.0,3 Step,48.100000000000016,12,39,99.10000000000001,66.0,1.5015151515151517,69,142,0.4859154929577465
BAL,Mark Andrews,21.0,5 Step,28.700000000000003,18,19,65.69999999999999,21.0,3.128571428571428,21,142,0.14788732394366197
NO,Marquez Callaway,10.0,0/1 Step,6.7,6,7,19.7,10.0,1.97,10,79,0.12658227848101267
NO,Marquez Callaway,33.0,3 Step,23.000000000000004,18,16,56.99999999999999,33.0,1.727272727272727,34,79,0.43037974683544306
NO,Marquez Callaway,25.0,5 Step,18.7,12,12,42.699999999999996,25.0,1.7079999999999997,26,79,0.3291139240506329
NO,Marquez Callaway,8.0,7 Step,16.3,0,7,23.300000000000004,8.0,2.9125000000000005,9,79,0.11392405063291139
KC,Marquez Valdes-Scantling,29.0,3 Step,22.40000000000001,12,12,46.400000000000006,29.0,1.6,30,44,0.6818181818181818
KC,Marquez Valdes-Scantling,14.0,5 Step,16.3,6,6,28.299999999999997,14.0,2.0214285714285714,14,44,0.3181818181818182
ARI,Marquise Brown,49.0,0/1 Step,25.4,0,37,62.4,49.0,1.273469387755102,51,127,0.4015748031496063
ARI,Marquise Brown,40.0,3 Step,34.1,18,24,76.09999999999998,40.0,1.9024999999999994,40,127,0.31496062992125984
ARI,Marquise Brown,30.0,5 Step,23.400000000000002,18,11,52.4,30.0,1.7466666666666666,31,127,0.2440944881889764
ARI,Marquise Brown,5.0,7 Step,5.3,0,3,8.3,5.0,1.6600000000000001,5,127,0.03937007874015748
SEA,Marquise Goodwin,10.0,0/1 Step,5.5,0,6,11.5,10.0,1.15,10,42,0.23809523809523808
SEA,Marquise Goodwin,16.0,3 Step,11.200000000000003,0,8,19.200000000000003,16.0,1.2000000000000002,16,42,0.38095238095238093
