,nickName,CoverageType_descr,dropBack,FP_yards,FP_TD,FP_intercept,FP_total,FP/DB
240,Packers,Cover 0,6,2.6,12,-1,13.6,2.2666666666666666
241,Packers,Cover 1,118,24.839999999999993,24,-2,46.840000000000025,0.3969491525423731
242,Packers,Cover 2,28,8.96,4,-1,11.959999999999997,0.42714285714285705
243,Packers,Cover 3,119,33.56,4,-2,35.55999999999999,0.2988235294117646
244,Packers,Cover 4,138,31.84,8,-4,35.83999999999998,0.2597101449275361
245,Packers,Cover 6,28,8.679999999999998,4,-2,10.679999999999996,0.3814285714285713
246,Packers,Man Cover 2,55,12.840000000000003,0,-2,10.840000000000003,0.19709090909090915
247,Packers,No Video,3,0.84,0,0,0.84,0.27999999999999997
248,Packers,Other,4,0.8,0,0,0.8,0.2
249,Packers,Prevent,6,1.8,0,-1,0.8,0.13333333333333333
250,Packers,Screen,24,6.960000000000001,8,0,14.96,0.6233333333333334
251,Packers,Tampa 2,2,1.1600000000000001,0,0,1.1600000000000001,0.5800000000000001
252,Panthers,Combination,3,1.3199999999999998,4,0,5.32,1.7733333333333334
253,Panthers,Cover 0,7,2.24,0,0,2.24,0.32
254,Panthers,Cover 1,125,27.88,16,-2,41.88,0.33504
255,Panthers,Cover 2,46,12.799999999999997,4,-2,14.799999999999992,0.3217391304347824
256,Panthers,Cover 3,132,39.51999999999999,4,-2,41.51999999999998,0.3145454545454544
257,Panthers,Cover 4,72,17.439999999999998,4,-2,19.439999999999998,0.26999999999999996
258,Panthers,Cover 6,5,2.7199999999999998,0,0,2.7199999999999998,0.5439999999999999
259,Panthers,Man Cover 2,16,4.4399999999999995,12,0,16.44,1.0275
260,Panthers,No Video,3,0.44,0,0,0.44,0.14666666666666667
261,Panthers,Other,1,0.0,0,0,0.0,0.0
262,Panthers,Prevent,2,0.48000000000000004,0,0,0.48000000000000004,0.24000000000000002
263,Panthers,Screen,23,3.880000000000001,0,0,3.880000000000001,0.16869565217391308
264,Panthers,Tampa 2,1,0.0,0,0,0.0,0.0
265,Patriots,Combination,2,1.8,0,0,1.8,0.9
266,Patriots,Cover 0,7,3.0,8,0,11.0,1.5714285714285714
267,Patriots,Cover 1,166,42.800000000000004,12,-6,48.8,0.2939759036144578
268,Patriots,Cover 2,43,11.239999999999998,0,0,11.239999999999998,0.2613953488372093
269,Patriots,Cover 3,181,42.27999999999997,8,-5,45.27999999999997,0.2501657458563534
270,Patriots,Cover 4,49,12.920000000000002,12,-2,22.92,0.4677551020408164
271,Patriots,Cover 6,7,3.16,0,-1,2.16,0.3085714285714286
272,Patriots,Man Cover 2,14,4.28,0,-3,1.2800000000000002,0.09142857142857144
273,Patriots,No Video,6,-0.2,0,-1,-1.2,-0.19999999999999998
274,Patriots,Prevent,3,0.32,0,0,0.32,0.10666666666666667
275,Patriots,Screen,18,2.6800000000000006,4,0,6.6800000000000015,0.37111111111111117
276,Patriots,Tampa 2,7,4.2,0,0,4.2,0.6
277,Raiders,Combination,4,0.32,0,0,0.32,0.08
278,Raiders,Cover 1,113,24.71999999999999,12,0,36.72,0.32495575221238937
279,Raiders,Cover 2,26,6.680000000000001,8,-1,13.68,0.5261538461538462
280,Raiders,Cover 3,290,81.04,40,-4,117.04000000000002,0.4035862068965518
281,Raiders,Cover 4,76,17.680000000000003,4,0,21.680000000000003,0.2852631578947369
282,Raiders,Cover 6,5,0.4,0,0,0.4,0.08
283,Raiders,Man Cover 2,28,5.720000000000001,8,0,13.72,0.49000000000000005
284,Raiders,No Video,3,0.92,4,0,4.92,1.64
285,Raiders,Other,1,0.48,4,0,4.48,4.48
286,Raiders,Prevent,8,3.52,0,0,3.52,0.44
287,Raiders,Screen,24,4.960000000000001,4,0,8.96,0.37333333333333335
288,Rams,Combination,1,0.44,0,0,0.44,0.44
289,Rams,Cover 0,5,0.92,4,0,4.92,0.984
290,Rams,Cover 1,94,26.159999999999997,4,0,30.16,0.32085106382978723
291,Rams,Cover 2,40,13.08,0,0,13.08,0.327
