team,playerName,CoverageType_pooled,FP_yards,FP_TD,FP_receiving,FP_total,Routes Run,FP/routes,plays,totalPlays,freq
NO,Deonte Harty,Zone,34.8,18,15,67.79999999999998,91.0,0.7450549450549449,27,62,0.43548387096774194
TEN,Derrick Henry,Man,1.2000000000000002,0,2,3.2,2.0,1.6,3,14,0.21428571428571427
TEN,Derrick Henry,Other,8.700000000000003,0,9,17.700000000000003,10.0,1.7700000000000002,11,14,0.7857142857142857
BAL,Devin Duvernay,Man,2.8000000000000003,0,4,6.8,60.0,0.11333333333333333,9,48,0.1875
BAL,Devin Duvernay,Other,9.900000000000002,6,14,29.9,34.0,0.8794117647058823,17,48,0.3541666666666667
BAL,Devin Duvernay,Zone,14.500000000000002,6,15,35.50000000000001,196.0,0.18112244897959187,22,48,0.4583333333333333
BUF,Devin Singletary,Man,5.6000000000000005,0,13,18.6,67.0,0.2776119402985075,17,62,0.27419354838709675
BUF,Devin Singletary,Other,7.800000000000001,6,15,28.800000000000004,24.0,1.2000000000000002,19,62,0.3064516129032258
BUF,Devin Singletary,Zone,13.800000000000002,0,20,33.800000000000004,128.0,0.26406250000000003,26,62,0.41935483870967744
TEN,Dez Fitzpatrick,Man,4.9,6,4,14.9,4.0,3.725,6,6,1.0
BUF,Dion Dawkins,Other,0.0,0,0,0.0,1.0,0.0,1,1,1.0
PIT,Diontae Johnson,Man,63.20000000000001,30,50,143.20000000000005,280.0,0.5114285714285716,86,200,0.43
PIT,Diontae Johnson,Other,14.3,12,25,51.300000000000004,83.0,0.6180722891566266,37,200,0.185
PIT,Diontae Johnson,Zone,43.699999999999996,12,43,98.69999999999999,230.0,0.42913043478260865,77,200,0.385
CLE,Donovan Peoples-Jones,Man,23.6,6,19,48.60000000000001,148.0,0.3283783783783784,30,61,0.4918032786885246
CLE,Donovan Peoples-Jones,Other,5.7,6,1,12.7,12.0,1.0583333333333333,5,61,0.08196721311475409
CLE,Donovan Peoples-Jones,Zone,30.5,6,14,50.5,165.0,0.30606060606060603,26,61,0.4262295081967213
TEN,Dontrell Hilliard,Man,3.6,0,6,9.6,2.0,4.8,7,18,0.3888888888888889
TEN,Dontrell Hilliard,Other,5.3999999999999995,0,8,13.4,21.0,0.6380952380952382,11,18,0.6111111111111112
SEA,Drew Lock,Other,0.1,0,1,1.1,1.0,1.1,1,1,1.0
CIN,Drew Sample,Other,0.6000000000000001,0,2,2.6,1.0,2.6,2,14,0.14285714285714285
CIN,Drew Sample,Zone,7.1000000000000005,0,8,15.1,21.0,0.719047619047619,12,14,0.8571428571428571
MIA,Durham Smythe,Man,16.0,0,13,29.0,82.0,0.35365853658536583,15,43,0.3488372093023256
MIA,Durham Smythe,Other,2.8000000000000003,0,4,6.800000000000001,8.0,0.8500000000000001,7,43,0.16279069767441862
MIA,Durham Smythe,Zone,17.2,0,18,35.2,96.0,0.3666666666666667,21,43,0.4883720930232558
WAS,Dyami Brown,Man,11.400000000000002,0,8,19.400000000000002,43.0,0.45116279069767445,16,27,0.5925925925925926
WAS,Dyami Brown,Other,0.0,0,1,1.0,2.0,0.5,1,27,0.037037037037037035
WAS,Dyami Brown,Zone,5.1,0,4,9.1,34.0,0.2676470588235294,10,27,0.37037037037037035
SF,Elijah Mitchell,Other,5.600000000000001,0,8,13.6,18.0,0.7555555555555555,8,20,0.4
SF,Elijah Mitchell,Zone,7.200000000000001,0,11,18.200000000000003,2.0,9.100000000000001,12,20,0.6
NYJ,Elijah Moore,Man,26.90000000000001,12,15,53.9,125.0,0.43119999999999997,31,82,0.3780487804878049
NYJ,Elijah Moore,Other,2.9000000000000004,0,11,13.899999999999999,22.0,0.6318181818181817,14,82,0.17073170731707318
NYJ,Elijah Moore,Zone,27.299999999999997,18,19,64.29999999999998,146.0,0.4404109589041095,37,82,0.45121951219512196
ARI,Eno Benjamin,Other,2.1,0,3,5.1,1.0,5.1,3,3,1.0
CHI,Equanimeous St. Brown,Man,7.300000000000001,0,5,12.3,32.0,0.384375,10,14,0.7142857142857143
CHI,Equanimeous St. Brown,Other,2.1,0,2,4.1000000000000005,2.0,2.0500000000000003,4,14,0.2857142857142857
JAX,Evan Engram,Man,12.400000000000002,6,15,33.4,179.0,0.18659217877094972,26,77,0.33766233766233766
JAX,Evan Engram,Other,6.2,0,10,16.2,42.0,0.3857142857142857,14,77,0.18181818181818182
JAX,Evan Engram,Zone,22.2,12,21,55.2,198.0,0.2787878787878788,37,77,0.4805194805194805
DAL,Ezekiel Elliott,Man,9.0,0,12,21.000000000000004,133.0,0.15789473684210528,23,76,0.3026315789473684
DAL,Ezekiel Elliott,Other,10.300000000000002,12,19,41.3,37.0,1.1162162162162161,24,76,0.3157894736842105
DAL,Ezekiel Elliott,Zone,11.999999999999998,0,24,36.0,162.0,0.2222222222222222,29,76,0.3815789473684211
LV,Foster Moreau,Man,17.799999999999997,18,14,49.8,111.0,0.4486486486486486,25,50,0.5
LV,Foster Moreau,Other,1.9,0,4,5.9,7.0,0.8428571428571429,4,50,0.08
LV,Foster Moreau,Zone,18.700000000000003,0,13,31.700000000000003,137.0,0.23138686131386862,21,50,0.42
SEA,Freddie Swain,Man,5.9,6,5,16.9,108.0,0.15648148148148147,13,41,0.3170731707317073
SEA,Freddie Swain,Other,1.6,0,6,7.6,38.0,0.19999999999999998,9,41,0.21951219512195122
SEA,Freddie Swain,Zone,26.8,18,14,58.8,177.0,0.33220338983050846,19,41,0.4634146341463415
BUF,Gabriel Davis,Man,31.199999999999996,30,18,79.2,139.0,0.5697841726618705,34,77,0.44155844155844154
BUF,Gabriel Davis,Other,9.800000000000002,18,11,38.8,33.0,1.1757575757575758,17,77,0.22077922077922077
BUF,Gabriel Davis,Zone,38.7,18,17,73.7,116.0,0.6353448275862069,26,77,0.33766233766233766
TEN,Geoff Swaim,Man,7.200000000000001,0,12,19.200000000000003,53.0,0.36226415094339626,19,41,0.4634146341463415
TEN,Geoff Swaim,Other,4.5,18,7,29.500000000000004,21.0,1.4047619047619049,8,41,0.1951219512195122
TEN,Geoff Swaim,Zone,9.3,0,12,21.3,5.0,4.26,14,41,0.34146341463414637
SF,George Kittle,Man,35.20000000000001,6,25,66.19999999999999,145.0,0.45655172413793094,32,109,0.29357798165137616
SF,George Kittle,Other,12.000000000000002,18,13,43.0,31.0,1.3870967741935485,15,109,0.13761467889908258
SF,George Kittle,Zone,54.79999999999999,18,40,112.79999999999998,174.0,0.6482758620689654,62,109,0.5688073394495413
LAC,Gerald Everett,Man,7.800000000000001,0,7,14.8,41.0,0.3609756097560976,14,66,0.21212121212121213
LAC,Gerald Everett,Other,11.899999999999999,18,18,47.900000000000006,48.0,0.9979166666666668,20,66,0.30303030303030304
LAC,Gerald Everett,Zone,30.2,6,24,60.2,173.0,0.34797687861271676,32,66,0.48484848484848486
PHI,Greg Ward,Man,1.7,6,2,9.7,1.0,9.7,3,7,0.42857142857142855
PHI,Greg Ward,Other,0.9,0,1,1.9,7.0,0.2714285714285714,4,7,0.5714285714285714
PIT,Gunner Olszewski,Man,3.1,0,2,5.1,4.0,1.275,3,3,1.0
CLE,Harrison Bryant,Man,7.6,6,8,21.6,5.0,4.32,10,29,0.3448275862068966
CLE,Harrison Bryant,Other,3.1000000000000005,12,3,18.1,8.0,2.2625,4,29,0.13793103448275862
CLE,Harrison Bryant,Zone,12.600000000000001,0,10,22.6,51.0,0.4431372549019608,15,29,0.5172413793103449
CIN,Hayden Hurst,Man,10.600000000000001,12,11,33.599999999999994,84.0,0.3999999999999999,15,34,0.4411764705882353
CIN,Hayden Hurst,Other,1.2,6,4,11.2,9.0,1.2444444444444445,5,34,0.14705882352941177
CIN,Hayden Hurst,Zone,10.4,0,11,21.4,55.0,0.38909090909090904,14,34,0.4117647058823529
NE,Hunter Henry,Man,22.700000000000003,12,22,56.7,191.0,0.2968586387434555,40,82,0.4878048780487805
NE,Hunter Henry,Other,4.800000000000001,24,5,33.8,13.0,2.5999999999999996,8,82,0.0975609756097561
NE,Hunter Henry,Zone,38.1,18,26,82.10000000000001,154.0,0.5331168831168832,34,82,0.4146341463414634
LV,Hunter Renfrow,Man,37.300000000000004,18,34,89.3,236.0,0.3783898305084746,56,144,0.3888888888888889
LV,Hunter Renfrow,Other,11.0,18,20,49.00000000000001,27.0,1.814814814814815,24,144,0.16666666666666666
LV,Hunter Renfrow,Zone,61.30000000000001,18,57,136.3,237.0,0.5751054852320675,64,144,0.4444444444444444
CAR,Ian Thomas,Man,12.600000000000003,0,9,21.6,97.0,0.22268041237113403,13,32,0.40625
CAR,Ian Thomas,Other,0.0,0,2,2.0,10.0,0.2,4,32,0.125
CAR,Ian Thomas,Zone,6.200000000000001,0,7,13.2,114.0,0.11578947368421053,15,32,0.46875
BUF,Isaiah McKenzie,Man,10.6,0,10,20.6,37.0,0.5567567567567568,12,19,0.631578947368421
BUF,Isaiah McKenzie,Other,2.7,6,6,14.700000000000001,22.0,0.6681818181818182,7,19,0.3684210526315789
WAS,J.D. McKissic,Man,17.4,6,14,37.4,92.0,0.40652173913043477,21,54,0.3888888888888889
WAS,J.D. McKissic,Other,10.399999999999999,6,11,27.400000000000002,18.0,1.5222222222222224,12,54,0.2222222222222222
WAS,J.D. McKissic,Zone,11.900000000000002,0,18,29.900000000000002,93.0,0.32150537634408605,21,54,0.3888888888888889
CLE,Ja'Marcus Bradley,Other,1.7000000000000002,0,2,3.7,4.0,0.925,2,2,1.0
CIN,Ja'Marr Chase,Man,96.70000000000002,48,42,186.70000000000002,252.0,0.7408730158730159,66,171,0.38596491228070173
CIN,Ja'Marr Chase,Other,19.9,18,21,58.9,51.0,1.1549019607843136,28,171,0.16374269005847952
CIN,Ja'Marr Chase,Zone,75.7,18,47,140.7,224.0,0.6281249999999999,77,171,0.4502923976608187
PHI,Jack Stoll,Man,0.6000000000000001,0,2,2.5999999999999996,3.0,0.8666666666666666,2,2,1.0
LV,Jacob Hollister,Man,2.2,0,4,6.199999999999999,4.0,1.5499999999999998,5,8,0.625
LV,Jacob Hollister,Other,0.7000000000000001,6,2,8.7,7.0,1.2428571428571427,3,8,0.375
TB,Jaelon Darden,Man,3.3000000000000003,0,2,5.300000000000001,10.0,0.53,6,11,0.5454545454545454
TB,Jaelon Darden,Other,1.0,0,4,5.0,10.0,0.5,5,11,0.45454545454545453
BUF,Jake Kumerow,Zone,1.5,0,1,2.5,1.0,2.5,4,4,1.0
LV,Jakob Johnson,Other,0.2,0,1,1.2,2.0,0.6,1,1,1.0
NE,Jakobi Meyers,Man,55.800000000000004,6,47,108.80000000000001,239.0,0.4552301255230126,75,141,0.5319148936170213
NE,Jakobi Meyers,Other,3.4,6,6,15.4,16.0,0.9625,14,141,0.09929078014184398
NE,Jakobi Meyers,Zone,34.2,6,37,77.19999999999999,222.0,0.3477477477477477,52,141,0.36879432624113473
LAC,Jalen Guyton,Man,15.9,6,12,33.9,193.0,0.17564766839378237,21,48,0.4375
LAC,Jalen Guyton,Other,1.7000000000000002,0,1,2.7,17.0,0.15882352941176472,2,48,0.041666666666666664
LAC,Jalen Guyton,Zone,27.200000000000003,12,18,57.2,168.0,0.3404761904761905,25,48,0.5208333333333334
PHI,Jalen Reagor,Man,6.7,0,6,12.7,131.0,0.09694656488549618,22,64,0.34375
PHI,Jalen Reagor,Other,10.200000000000001,6,16,32.2,47.0,0.6851063829787235,19,64,0.296875
PHI,Jalen Reagor,Zone,14.100000000000001,6,13,33.1,167.0,0.19820359281437128,23,64,0.359375
DET,Jamaal Williams,Man,2.4,0,6,8.4,13.0,0.6461538461538462,6,28,0.21428571428571427
DET,Jamaal Williams,Other,0.9,0,3,3.9,7.0,0.5571428571428572,3,28,0.10714285714285714
DET,Jamaal Williams,Zone,12.4,0,17,29.399999999999995,42.0,0.6999999999999998,19,28,0.6785714285714286
JAX,Jamal Agnew,Man,9.600000000000001,0,9,18.600000000000005,49.0,0.379591836734694,21,40,0.525
JAX,Jamal Agnew,Other,6.100000000000001,6,8,20.1,18.0,1.1166666666666667,8,40,0.2
JAX,Jamal Agnew,Zone,7.200000000000001,0,7,14.200000000000001,34.0,0.4176470588235294,11,40,0.275
ARI,James Conner,Man,8.100000000000001,6,9,23.1,26.0,0.8884615384615385,12,43,0.27906976744186046
ARI,James Conner,Other,18.200000000000003,6,16,40.2,25.0,1.608,17,43,0.3953488372093023
ARI,James Conner,Zone,10.8,6,13,29.8,90.0,0.33111111111111113,14,43,0.32558139534883723
CHI,James O'Shaughnessy,Man,11.4,0,10,21.400000000000002,32.0,0.6687500000000001,12,36,0.3333333333333333
CHI,James O'Shaughnessy,Other,4.000000000000001,0,5,9.000000000000002,8.0,1.1250000000000002,5,36,0.1388888888888889
CHI,James O'Shaughnessy,Zone,9.000000000000002,0,9,18.0,62.0,0.2903225806451613,19,36,0.5277777777777778
JAX,James Robinson,Man,4.2,0,8,12.200000000000001,40.0,0.30500000000000005,14,50,0.28
JAX,James Robinson,Other,6.300000000000001,0,10,16.299999999999997,18.0,0.9055555555555554,12,50,0.24
JAX,James Robinson,Zone,13.100000000000001,0,17,30.099999999999998,89.0,0.3382022471910112,24,50,0.48
DAL,James Washington,Man,18.200000000000003,6,15,39.2,163.0,0.2404907975460123,33,52,0.6346153846153846
DAL,James Washington,Other,2.7,0,4,6.7,15.0,0.44666666666666666,5,52,0.09615384615384616
DAL,James Washington,Zone,12.0,12,8,32.0,34.0,0.9411764705882353,14,52,0.2692307692307692
BUF,Jamison Crowder,Man,17.900000000000002,0,17,34.9,165.0,0.21151515151515152,29,74,0.3918918918918919
BUF,Jamison Crowder,Other,9.200000000000001,12,15,36.2,37.0,0.9783783783783785,18,74,0.24324324324324326
BUF,Jamison Crowder,Zone,17.400000000000002,0,20,37.400000000000006,166.0,0.22530120481927715,27,74,0.36486486486486486
DET,Jared Goff,Other,0.0,0,0,0.0,1.0,0.0,1,1,1.0
NO,Jarvis Landry,Man,18.200000000000003,0,15,33.2,138.0,0.24057971014492754,34,89,0.38202247191011235
NO,Jarvis Landry,Other,11.000000000000002,6,13,30.0,38.0,0.7894736842105263,14,89,0.15730337078651685
NO,Jarvis Landry,Zone,27.8,6,24,57.80000000000002,121.0,0.4776859504132233,41,89,0.4606741573033708
DET,Jason Cabinda,Other,0.6000000000000001,6,1,7.6,2.0,3.8,3,3,1.0
SF,Jauan Jennings,Man,17.700000000000003,12,15,44.7,85.0,0.5258823529411765,24,49,0.4897959183673469
SF,Jauan Jennings,Other,5.800000000000001,6,7,18.8,6.0,3.1333333333333333,8,49,0.16326530612244897
SF,Jauan Jennings,Zone,9.7,12,9,30.7,50.0,0.614,17,49,0.3469387755102041
DEN,Javonte Williams,Man,5.3,6,10,21.3,85.0,0.25058823529411767,14,55,0.2545454545454545
DEN,Javonte Williams,Other,10.600000000000001,6,14,30.60000000000001,33.0,0.9272727272727276,17,55,0.3090909090909091
DEN,Javonte Williams,Zone,17.7,6,21,44.70000000000001,123.0,0.36341463414634156,24,55,0.43636363636363634
MIA,Jaylen Waddle,Man,39.0,0,38,77.00000000000003,242.0,0.3181818181818183,59,150,0.3933333333333333
MIA,Jaylen Waddle,Other,15.0,30,25,70.00000000000003,49.0,1.428571428571429,28,150,0.18666666666666668
MIA,Jaylen Waddle,Zone,51.20000000000001,6,44,101.20000000000002,260.0,0.38923076923076927,63,150,0.42
KC,Jerick McKinnon,Man,4.0,0,6,10.0,14.0,0.7142857142857143,9,37,0.24324324324324326
KC,Jerick McKinnon,Other,13.5,12,12,37.5,8.0,4.6875,15,37,0.40540540540540543
KC,Jerick McKinnon,Zone,8.8,0,9,17.8,5.0,3.56,13,37,0.35135135135135137
DEN,Jerry Jeudy,Man,17.200000000000003,0,15,32.2,128.0,0.2515625,27,60,0.45
DEN,Jerry Jeudy,Other,6.500000000000001,0,8,14.500000000000002,17.0,0.8529411764705883,10,60,0.16666666666666666
DEN,Jerry Jeudy,Zone,23.900000000000002,0,17,40.9,88.0,0.4647727272727273,23,60,0.38333333333333336
CIN,Joe Mixon,Man,12.899999999999999,6,13,31.9,49.0,0.6510204081632652,15,71,0.2112676056338028
CIN,Joe Mixon,Other,17.2,6,20,43.2,39.0,1.1076923076923078,24,71,0.3380281690140845
CIN,Joe Mixon,Zone,13.1,6,29,48.1,114.0,0.42192982456140354,32,71,0.4507042253521127
WAS,John Bates,Man,9.600000000000001,0,6,15.600000000000001,2.0,7.800000000000001,9,26,0.34615384615384615
WAS,John Bates,Other,2.5,0,4,6.5,3.0,2.1666666666666665,4,26,0.15384615384615385
WAS,John Bates,Zone,13.700000000000001,0,12,25.700000000000003,60.0,0.4283333333333334,13,26,0.5
IND,Jonathan Taylor,Man,2.2,0,5,7.2,56.0,0.1285714285714286,10,54,0.18518518518518517
IND,Jonathan Taylor,Other,16.400000000000006,6,19,41.4,21.0,1.9714285714285713,21,54,0.3888888888888889
IND,Jonathan Taylor,Zone,17.600000000000005,6,17,40.60000000000001,109.0,0.37247706422018356,23,54,0.42592592592592593
NE,Jonnu Smith,Man,5.9,0,6,11.899999999999999,41.0,0.29024390243902437,10,49,0.20408163265306123
NE,Jonnu Smith,Other,9.700000000000001,6,10,25.700000000000003,11.0,2.3363636363636364,12,49,0.24489795918367346
NE,Jonnu Smith,Zone,15.600000000000001,0,16,31.6,72.0,0.4388888888888889,27,49,0.5510204081632653
NYG,Jordan Akins,Man,9.200000000000001,0,9,18.200000000000003,77.0,0.2363636363636364,14,33,0.42424242424242425
NYG,Jordan Akins,Other,3.8000000000000003,0,6,9.799999999999999,12.0,0.8166666666666665,7,33,0.21212121212121213
NYG,Jordan Akins,Zone,8.8,0,9,17.8,35.0,0.5085714285714286,12,33,0.36363636363636365
KC,Josh Gordon,Man,0.0,0,0,0.0,13.0,0.0,4,15,0.26666666666666666
KC,Josh Gordon,Other,0.1,6,1,7.1,3.0,2.3666666666666667,1,15,0.06666666666666667
KC,Josh Gordon,Zone,3.1000000000000005,0,4,7.1000000000000005,4.0,1.7750000000000001,10,15,0.6666666666666666
LV,Josh Jacobs,Man,11.1,0,16,27.1,47.0,0.5765957446808511,20,73,0.273972602739726
LV,Josh Jacobs,Other,14.799999999999997,0,17,31.799999999999997,20.0,1.5899999999999999,20,73,0.273972602739726
LV,Josh Jacobs,Zone,15.600000000000003,0,28,43.59999999999999,119.0,0.36638655462184866,33,73,0.4520547945205479
DET,Josh Reynolds,Man,12.700000000000001,0,9,21.7,99.0,0.2191919191919192,18,52,0.34615384615384615
DET,Josh Reynolds,Other,1.8,0,2,3.8,6.0,0.6333333333333333,6,52,0.11538461538461539
DET,Josh Reynolds,Zone,25.100000000000005,12,18,55.099999999999994,137.0,0.4021897810218978,28,52,0.5384615384615384
GB,Josiah Deguara,Man,4.3999999999999995,6,5,15.4,16.0,0.9625,10,35,0.2857142857142857
GB,Josiah Deguara,Other,11.200000000000001,6,8,25.2,24.0,1.05,10,35,0.2857142857142857
GB,Josiah Deguara,Zone,8.9,0,12,20.900000000000002,26.0,0.8038461538461539,15,35,0.42857142857142855
KC,JuJu Smith-Schuster,Man,6.6,0,8,14.6,60.0,0.24333333333333332,20,36,0.5555555555555556
KC,JuJu Smith-Schuster,Other,3.8000000000000003,0,4,7.800000000000001,13.0,0.6000000000000001,6,36,0.16666666666666666
KC,JuJu Smith-Schuster,Zone,5.1000000000000005,0,8,13.100000000000001,30.0,0.4366666666666667,10,36,0.2777777777777778
MIN,Justin Jefferson,Man,68.7,30,40,138.70000000000002,249.0,0.5570281124497992,71,177,0.4011299435028249
MIN,Justin Jefferson,Other,14.200000000000001,18,17,49.199999999999996,85.0,0.5788235294117646,30,177,0.1694915254237288
MIN,Justin Jefferson,Zone,82.5,12,52,146.49999999999994,267.0,0.5486891385767788,76,177,0.4293785310734463
GB,Juwann Winfree,Man,1.5999999999999999,0,3,4.6,8.0,0.575,5,8,0.625
GB,Juwann Winfree,Other,1.4000000000000001,0,2,3.4000000000000004,4.0,0.8500000000000001,3,8,0.375
MIN,K.J. Osborn,Man,30.8,12,24,66.79999999999998,213.0,0.3136150234741783,44,91,0.4835164835164835
MIN,K.J. Osborn,Other,5.9,12,6,23.9,19.0,1.2578947368421052,8,91,0.08791208791208792
MIN,K.J. Osborn,Zone,30.900000000000002,18,23,71.9,199.0,0.36130653266331664,39,91,0.42857142857142855
NYG,Kadarius Toney,Man,17.200000000000003,0,16,33.199999999999996,94.0,0.3531914893617021,20,58,0.3448275862068966
NYG,Kadarius Toney,Other,8.5,0,12,20.5,24.0,0.8541666666666666,16,58,0.27586206896551724
NYG,Kadarius Toney,Zone,16.3,0,11,27.3,47.0,0.5808510638297872,22,58,0.3793103448275862
DET,Kalif Raymond,Man,12.200000000000001,0,12,24.200000000000003,144.0,0.16805555555555557,22,73,0.3013698630136986
DET,Kalif Raymond,Other,9.100000000000001,6,10,25.099999999999998,23.0,1.0913043478260869,12,73,0.1643835616438356
DET,Kalif Raymond,Zone,36.29999999999999,18,26,80.3,252.0,0.31865079365079363,39,73,0.5342465753424658
CLE,Kareem Hunt,Man,3.6,0,7,10.6,12.0,0.8833333333333333,9,27,0.3333333333333333
CLE,Kareem Hunt,Other,9.000000000000002,0,7,16.0,13.0,1.2307692307692308,9,27,0.3333333333333333
CLE,Kareem Hunt,Zone,4.6,0,8,12.600000000000001,1.0,12.600000000000001,9,27,0.3333333333333333
TB,Ke'Shawn Vaughn,Man,1.3000000000000003,0,2,3.3000000000000003,10.0,0.33,4,6,0.6666666666666666
TB,Ke'Shawn Vaughn,Other,0.5,0,1,1.5,2.0,0.75,2,6,0.3333333333333333
LV,Keelan Cole,Man,18.700000000000003,6,11,35.7,156.0,0.22884615384615387,26,53,0.49056603773584906
LV,Keelan Cole,Other,1.9000000000000001,0,1,2.9000000000000004,3.0,0.9666666666666668,2,53,0.03773584905660377
LV,Keelan Cole,Zone,24.3,0,16,40.300000000000004,128.0,0.31484375000000003,25,53,0.4716981132075472
LAC,Keenan Allen,Man,55.29999999999998,6,49,110.3,267.0,0.41310861423220974,76,168,0.4523809523809524
LAC,Keenan Allen,Other,9.0,24,16,49.00000000000001,59.0,0.8305084745762713,21,168,0.125
LAC,Keenan Allen,Zone,56.99999999999999,6,45,108.0,275.0,0.3927272727272727,71,168,0.4226190476190476
CAR,Keith Kirkwood,Other,0.5,0,1,1.5,2.0,0.75,2,2,1.0
ATL,Keith Smith,Zone,3.2,0,5,8.200000000000001,1.0,8.200000000000001,5,5,1.0
DEN,Kendall Hinton,Man,13.6,0,8,21.599999999999998,13.0,1.6615384615384614,13,16,0.8125
DEN,Kendall Hinton,Other,1.0,6,2,9.0,19.0,0.47368421052631576,3,16,0.1875
NE,Kendrick Bourne,Man,43.199999999999996,18,25,86.20000000000002,180.0,0.478888888888889,35,83,0.42168674698795183
NE,Kendrick Bourne,Other,19.3,24,14,57.300000000000004,35.0,1.6371428571428572,18,83,0.21686746987951808
NE,Kendrick Bourne,Zone,29.6,0,25,54.599999999999994,156.0,0.35,30,83,0.3614457831325301
PHI,Kenneth Gainwell,Man,7.5,0,9,16.5,71.0,0.2323943661971831,19,57,0.3333333333333333
PHI,Kenneth Gainwell,Other,8.4,0,13,21.4,20.0,1.0699999999999998,16,57,0.2807017543859649
PHI,Kenneth Gainwell,Zone,15.2,12,18,45.20000000000001,65.0,0.6953846153846155,22,57,0.38596491228070173
NYG,Kenny Golladay,Man,26.200000000000003,0,18,44.20000000000001,144.0,0.3069444444444445,43,83,0.5180722891566265
NYG,Kenny Golladay,Other,2.2,0,2,4.2,7.0,0.6,4,83,0.04819277108433735
NYG,Kenny Golladay,Zone,25.500000000000004,0,18,43.5,165.0,0.2636363636363636,36,83,0.43373493975903615
LV,Kenyan Drake,Man,9.300000000000002,6,6,21.299999999999997,17.0,1.252941176470588,9,41,0.21951219512195122
LV,Kenyan Drake,Other,2.8,0,5,7.8,9.0,0.8666666666666667,7,41,0.17073170731707318
LV,Kenyan Drake,Zone,17.6,0,20,37.6,73.0,0.5150684931506849,25,41,0.6097560975609756
ATL,KhaDarel Hodge,Man,5.6000000000000005,0,5,10.6,35.0,0.3028571428571428,12,28,0.42857142857142855
ATL,KhaDarel Hodge,Other,3.9000000000000004,0,3,6.9,4.0,1.725,5,28,0.17857142857142858
ATL,KhaDarel Hodge,Zone,9.0,0,6,14.999999999999998,6.0,2.4999999999999996,11,28,0.39285714285714285
CHI,Khalil Herbert,Man,3.4000000000000004,0,4,7.4,13.0,0.5692307692307692,6,11,0.5454545454545454
CHI,Khalil Herbert,Other,4.700000000000001,0,5,9.700000000000001,6.0,1.616666666666667,5,11,0.45454545454545453
SF,Kyle Juszczyk,Man,6.3,0,9,15.3,39.0,0.3923076923076923,11,40,0.275
SF,Kyle Juszczyk,Other,4.9,0,4,8.899999999999999,19.0,0.46842105263157885,7,40,0.175
SF,Kyle Juszczyk,Zone,19.900000000000002,6,19,44.9,108.0,0.41574074074074074,22,40,0.55
ATL,Kyle Pitts,Man,49.9,0,28,77.89999999999999,195.0,0.39948717948717943,49,116,0.4224137931034483
ATL,Kyle Pitts,Other,4.8999999999999995,6,7,17.900000000000002,23.0,0.7782608695652175,13,116,0.11206896551724138
ATL,Kyle Pitts,Zone,51.8,0,35,86.80000000000004,232.0,0.37413793103448295,54,116,0.46551724137931033
IND,Kylen Granson,Man,7.800000000000001,0,7,14.799999999999999,3.0,4.933333333333333,11,11,1.0
PHI,Lane Johnson,Other,0.5,6,1,7.5,1.0,7.5,1,1,1.0
JAX,Laquon Treadwell,Man,13.3,0,12,25.299999999999997,82.0,0.3085365853658536,21,54,0.3888888888888889
JAX,Laquon Treadwell,Other,3.9000000000000004,6,5,14.900000000000002,21.0,0.7095238095238097,8,54,0.14814814814814814
JAX,Laquon Treadwell,Zone,26.600000000000005,0,17,43.599999999999994,123.0,0.3544715447154471,25,54,0.46296296296296297
TB,Leonard Fournette,Man,18.0,6,27,51.0,148.0,0.34459459459459457,34,96,0.3541666666666667
TB,Leonard Fournette,Other,17.900000000000002,6,25,48.89999999999999,56.0,0.8732142857142856,30,96,0.3125
TB,Leonard Fournette,Zone,19.100000000000005,0,28,47.10000000000001,125.0,0.3768000000000001,32,96,0.3333333333333333
WAS,Logan Thomas,Other,1.0,6,2,9.0,9.0,1.0,3,21,0.14285714285714285
WAS,Logan Thomas,Zone,14.1,6,11,31.1,54.0,0.575925925925926,18,21,0.8571428571428571
LV,Mack Hollins,Man,12.7,6,7,25.7,89.0,0.28876404494382024,17,22,0.7727272727272727
LV,Mack Hollins,Other,2.9,12,3,17.9,7.0,2.557142857142857,5,22,0.22727272727272727
GB,Malik Taylor,Man,0.7000000000000001,0,1,1.7000000000000002,1.0,1.7000000000000002,1,1,1.0
SF,Malik Turner,Other,1.4,12,2,15.4,2.0,7.7,2,11,0.18181818181818182
SF,Malik Turner,Zone,10.4,0,7,17.400000000000002,4.0,4.3500000000000005,9,11,0.8181818181818182
GB,Marcedes Lewis,Man,9.1,0,10,19.100000000000005,31.0,0.6161290322580647,10,29,0.3448275862068966
GB,Marcedes Lewis,Other,2.7,0,4,6.7,13.0,0.5153846153846154,7,29,0.2413793103448276
GB,Marcedes Lewis,Zone,9.700000000000001,0,10,19.700000000000003,20.0,0.9850000000000001,12,29,0.41379310344827586
SF,Marcus Johnson,Man,9.6,0,4,13.6,6.0,2.2666666666666666,10,12,0.8333333333333334
SF,Marcus Johnson,Other,1.8,0,2,3.8,4.0,0.95,2,12,0.16666666666666666
BAL,Mark Andrews,Man,34.1,6,29,69.1,185.0,0.3735135135135135,49,160,0.30625
BAL,Mark Andrews,Other,12.700000000000003,24,13,49.699999999999996,46.0,1.0804347826086955,16,160,0.1
BAL,Mark Andrews,Zone,93.69999999999997,30,69,192.70000000000002,344.0,0.5601744186046512,95,160,0.59375
