team,playerName,CoverageType_pooled,FP_yards,FP_TD,FP_receiving,FP_total,Routes Run,FP/routes,plays,totalPlays,freq
NE,Hunter Henry,Zone,27.099999999999998,6,24,57.1,178.0,0.3207865168539326,34,97,0.35051546391752575
LV,Hunter Renfrow,Man,22.7,6,18,46.69999999999999,158.0,0.29556962025316447,38,83,0.4578313253012048
LV,Hunter Renfrow,Other,13.4,0,15,28.4,31.0,0.9161290322580645,17,83,0.20481927710843373
LV,Hunter Renfrow,Zone,31.200000000000003,6,25,62.20000000000001,157.0,0.39617834394904466,28,83,0.3373493975903614
CAR,Ian Thomas,Man,1.7999999999999998,6,6,13.8,61.0,0.22622950819672133,9,27,0.3333333333333333
CAR,Ian Thomas,Zone,11.1,0,12,23.099999999999998,134.0,0.1723880597014925,18,27,0.6666666666666666
BUF,Isaiah McKenzie,Man,12.000000000000002,18,10,39.99999999999999,57.0,0.7017543859649121,11,38,0.2894736842105263
BUF,Isaiah McKenzie,Other,7.8,6,14,27.8,29.0,0.9586206896551724,15,38,0.39473684210526316
BUF,Isaiah McKenzie,Zone,11.799999999999999,18,11,40.800000000000004,2.0,20.400000000000002,12,38,0.3157894736842105
WAS,J.D. McKissic,Man,19.399999999999995,0,28,47.4,139.0,0.3410071942446043,44,115,0.3826086956521739
WAS,J.D. McKissic,Other,6.200000000000001,0,11,17.200000000000003,76.0,0.22631578947368425,15,115,0.13043478260869565
WAS,J.D. McKissic,Zone,34.500000000000014,12,44,90.50000000000001,199.0,0.45477386934673375,56,115,0.48695652173913045
BAL,J.K. Dobbins,Man,9.0,0,10,19.0,9.0,2.111111111111111,13,31,0.41935483870967744
BAL,J.K. Dobbins,Other,1.3000000000000003,0,4,5.3,34.0,0.15588235294117647,7,31,0.22580645161290322
BAL,J.K. Dobbins,Zone,6.5,0,9,15.5,46.0,0.33695652173913043,11,31,0.3548387096774194
CLE,Ja'Marcus Bradley,Zone,3.2,0,3,6.2,6.0,1.0333333333333334,6,6,1.0
LV,Jacob Hollister,Man,8.1,6,10,24.1,84.0,0.28690476190476194,20,41,0.4878048780487805
LV,Jacob Hollister,Zone,9.700000000000001,6,11,26.700000000000003,58.0,0.46034482758620693,21,41,0.5121951219512195
BUF,Jake Kumerow,Zone,2.2,6,1,9.2,1.0,9.2,1,1,1.0
LV,Jakob Johnson,Man,0.2,6,3,9.2,3.0,3.0666666666666664,3,3,1.0
NE,Jakobi Meyers,Man,31.6,0,22,53.6,114.0,0.47017543859649125,36,89,0.4044943820224719
NE,Jakobi Meyers,Other,4.9,0,5,9.9,59.0,0.16779661016949154,5,89,0.056179775280898875
NE,Jakobi Meyers,Zone,42.89999999999999,0,36,78.89999999999998,149.0,0.5295302013422817,48,89,0.5393258426966292
LAC,Jalen Guyton,Man,25.000000000000007,12,14,50.99999999999999,273.0,0.1868131868131868,31,61,0.5081967213114754
LAC,Jalen Guyton,Other,1.1,0,2,3.1,107.0,0.02897196261682243,3,61,0.04918032786885246
LAC,Jalen Guyton,Zone,29.600000000000005,6,13,48.6,235.0,0.2068085106382979,27,61,0.4426229508196721
PHI,Jalen Reagor,Man,8.0,6,6,20.0,132.0,0.15151515151515152,18,58,0.3103448275862069
PHI,Jalen Reagor,Other,9.700000000000001,0,12,21.7,34.0,0.638235294117647,16,58,0.27586206896551724
PHI,Jalen Reagor,Zone,21.9,0,13,34.900000000000006,126.0,0.27698412698412705,24,58,0.41379310344827586
DET,Jamaal Williams,Man,6.200000000000001,6,9,21.2,34.0,0.6235294117647059,9,41,0.21951219512195122
DET,Jamaal Williams,Other,10.099999999999998,0,12,22.099999999999998,43.0,0.513953488372093,15,41,0.36585365853658536
DET,Jamaal Williams,Zone,9.800000000000002,0,15,24.799999999999997,29.0,0.8551724137931034,17,41,0.4146341463414634
JAX,Jamal Agnew,Other,4.2,0,8,12.200000000000001,18.0,0.6777777777777778,8,8,1.0
ARI,James Conner,Man,8.5,0,10,18.5,42.0,0.44047619047619047,14,49,0.2857142857142857
ARI,James Conner,Other,9.7,0,17,26.700000000000006,60.0,0.4450000000000001,18,49,0.3673469387755102
ARI,James Conner,Zone,6.800000000000001,6,14,26.8,34.0,0.788235294117647,17,49,0.3469387755102041
CHI,James O'Shaughnessy,Man,12.1,0,12,24.099999999999998,94.0,0.2563829787234042,19,39,0.48717948717948717
CHI,James O'Shaughnessy,Other,2.6,0,2,4.6,19.0,0.2421052631578947,2,39,0.05128205128205128
CHI,James O'Shaughnessy,Zone,11.500000000000004,0,14,25.5,65.0,0.3923076923076923,18,39,0.46153846153846156
JAX,James Robinson,Man,8.400000000000002,6,12,26.400000000000002,96.0,0.275,13,59,0.22033898305084745
JAX,James Robinson,Other,7.9,0,9,16.900000000000002,47.0,0.3595744680851064,14,59,0.23728813559322035
JAX,James Robinson,Zone,20.3,12,28,60.300000000000004,104.0,0.5798076923076924,32,59,0.5423728813559322
DAL,James Washington,Man,22.0,18,16,56.0,122.0,0.45901639344262296,35,66,0.5303030303030303
DAL,James Washington,Other,5.700000000000001,0,5,10.7,63.0,0.16984126984126982,6,66,0.09090909090909091
DAL,James Washington,Zone,18.699999999999996,12,14,44.7,103.0,0.43398058252427185,25,66,0.3787878787878788
BUF,Jamison Crowder,Man,34.4,18,29,81.4,175.0,0.4651428571428572,43,90,0.4777777777777778
BUF,Jamison Crowder,Other,11.7,12,9,32.7,99.0,0.3303030303030303,11,90,0.12222222222222222
BUF,Jamison Crowder,Zone,24.199999999999996,6,22,52.20000000000001,171.0,0.3052631578947369,36,90,0.4
NO,Jarvis Landry,Man,43.5,24,34,101.50000000000003,168.0,0.6041666666666669,54,123,0.43902439024390244
NO,Jarvis Landry,Other,4.300000000000002,0,8,12.299999999999999,69.0,0.1782608695652174,9,123,0.07317073170731707
NO,Jarvis Landry,Zone,50.00000000000002,6,45,100.99999999999999,188.0,0.5372340425531914,60,123,0.4878048780487805
NYJ,Jeff Smith,Man,9.0,0,9,18.0,110.0,0.16363636363636364,23,39,0.5897435897435898
NYJ,Jeff Smith,Other,2.2,0,2,4.2,37.0,0.11351351351351352,3,39,0.07692307692307693
NYJ,Jeff Smith,Zone,5.5,0,6,11.5,63.0,0.18253968253968253,13,39,0.3333333333333333
NO,Jerald Hawkins,Man,0.0,0,0,0.0,1.0,0.0,1,1,1.0
KC,Jerick McKinnon,Man,8.5,12,12,32.5,89.0,0.3651685393258427,23,50,0.46
KC,Jerick McKinnon,Other,3.3000000000000007,0,7,10.3,44.0,0.2340909090909091,8,50,0.16
KC,Jerick McKinnon,Zone,15.3,0,16,31.3,38.0,0.8236842105263158,19,50,0.38
DEN,Jerry Jeudy,Man,39.8,6,25,70.80000000000001,244.0,0.29016393442622956,53,119,0.44537815126050423
DEN,Jerry Jeudy,Other,7.8999999999999995,0,6,13.9,49.0,0.2836734693877551,11,119,0.09243697478991597
DEN,Jerry Jeudy,Zone,37.90000000000001,12,21,70.9,217.0,0.32672811059907836,55,119,0.46218487394957986
CIN,Joe Mixon,Man,3.7,6,4,13.7,3.0,4.566666666666666,7,26,0.2692307692307692
CIN,Joe Mixon,Other,3.7,0,8,11.7,28.0,0.4178571428571428,8,26,0.3076923076923077
CIN,Joe Mixon,Zone,6.8,0,9,15.800000000000002,4.0,3.9500000000000006,11,26,0.4230769230769231
PHI,John Hightower,Man,2.9,0,3,5.9,88.0,0.06704545454545455,13,33,0.3939393939393939
PHI,John Hightower,Other,0.0,0,0,0.0,4.0,0.0,1,33,0.030303030303030304
PHI,John Hightower,Zone,13.8,0,7,20.800000000000004,106.0,0.19622641509433966,19,33,0.5757575757575758
IND,Jonathan Taylor,Man,14.7,6,15,35.7,74.0,0.48243243243243245,17,45,0.37777777777777777
IND,Jonathan Taylor,Other,8.700000000000001,0,12,20.700000000000003,33.0,0.6272727272727273,13,45,0.28888888888888886
IND,Jonathan Taylor,Zone,7.600000000000001,0,12,19.6,55.0,0.3563636363636364,15,45,0.3333333333333333
NE,Jonnu Smith,Man,12.600000000000001,30,16,58.6,135.0,0.4340740740740741,30,70,0.42857142857142855
NE,Jonnu Smith,Other,5.6,0,4,9.6,39.0,0.24615384615384614,7,70,0.1
NE,Jonnu Smith,Zone,28.800000000000004,18,24,70.8,125.0,0.5664,33,70,0.4714285714285714
NYG,Jordan Akins,Man,20.499999999999996,0,17,37.5,135.0,0.2777777777777778,27,50,0.54
NYG,Jordan Akins,Other,2.2,0,2,4.2,77.0,0.05454545454545455,2,50,0.04
NYG,Jordan Akins,Zone,17.6,6,18,41.60000000000001,136.0,0.30588235294117655,21,50,0.42
LV,Josh Jacobs,Man,6.2,0,10,16.200000000000003,58.0,0.27931034482758627,16,47,0.3404255319148936
LV,Josh Jacobs,Other,1.7000000000000002,0,4,5.7,12.0,0.47500000000000003,4,47,0.0851063829787234
LV,Josh Jacobs,Zone,18.300000000000004,0,20,38.300000000000004,101.0,0.37920792079207927,27,47,0.574468085106383
DET,Josh Reynolds,Man,18.5,6,18,42.50000000000001,129.0,0.3294573643410853,33,88,0.375
DET,Josh Reynolds,Other,4.300000000000001,0,5,9.3,39.0,0.23846153846153847,6,88,0.06818181818181818
DET,Josh Reynolds,Zone,45.49999999999999,6,32,83.49999999999997,257.0,0.32490272373540846,49,88,0.5568181818181818
LAC,Joshua Kelley,Man,2.5,0,7,9.5,24.0,0.3958333333333333,7,25,0.28
LAC,Joshua Kelley,Other,0.4,0,5,5.3999999999999995,22.0,0.24545454545454543,5,25,0.2
LAC,Joshua Kelley,Zone,12.400000000000002,0,12,24.400000000000006,3.0,8.133333333333335,13,25,0.52
KC,JuJu Smith-Schuster,Man,48.3,42,47,137.29999999999998,287.0,0.47839721254355394,72,156,0.46153846153846156
KC,JuJu Smith-Schuster,Other,22.1,0,30,52.099999999999994,93.0,0.5602150537634408,33,156,0.21153846153846154
KC,JuJu Smith-Schuster,Zone,33.699999999999996,18,37,88.70000000000002,231.0,0.38398268398268404,51,156,0.3269230769230769
MIN,Justin Jefferson,Man,74.50000000000001,30,43,147.50000000000006,212.0,0.6957547169811323,66,131,0.5038167938931297
MIN,Justin Jefferson,Other,8.100000000000001,0,9,17.1,131.0,0.13053435114503817,9,131,0.06870229007633588
MIN,Justin Jefferson,Zone,62.099999999999994,12,37,111.10000000000001,261.0,0.4256704980842912,56,131,0.42748091603053434
KC,Justin Watson,Zone,6.300000000000001,0,4,10.3,5.0,2.06,7,7,1.0
DET,Kalif Raymond,Man,3.9,0,3,6.9,3.0,2.3000000000000003,6,6,1.0
CLE,Kareem Hunt,Man,7.500000000000001,12,10,29.500000000000004,44.0,0.6704545454545455,14,55,0.2545454545454545
CLE,Kareem Hunt,Other,9.600000000000001,0,14,23.6,42.0,0.5619047619047619,15,55,0.2727272727272727
CLE,Kareem Hunt,Zone,15.300000000000002,18,17,50.29999999999999,98.0,0.5132653061224489,26,55,0.4727272727272727
TB,Ke'Shawn Vaughn,Other,0.0,0,0,0.0,16.0,0.0,1,1,1.0
SF,KeeSean Johnson,Man,3.7000000000000006,0,5,8.7,38.0,0.22894736842105262,11,23,0.4782608695652174
SF,KeeSean Johnson,Other,4.7,0,3,7.7,14.0,0.55,3,23,0.13043478260869565
SF,KeeSean Johnson,Zone,8.9,0,7,15.9,27.0,0.5888888888888889,9,23,0.391304347826087
LV,Keelan Cole,Man,23.500000000000004,24,20,67.5,246.0,0.27439024390243905,40,93,0.43010752688172044
LV,Keelan Cole,Other,5.700000000000001,0,8,13.700000000000001,102.0,0.1343137254901961,11,93,0.11827956989247312
LV,Keelan Cole,Zone,36.199999999999996,6,28,70.2,255.0,0.27529411764705886,42,93,0.45161290322580644
LAC,Keenan Allen,Man,51.000000000000014,18,46,114.99999999999999,249.0,0.4618473895582329,73,154,0.474025974025974
LAC,Keenan Allen,Other,17.0,0,22,39.0,96.0,0.40625,26,154,0.16883116883116883
LAC,Keenan Allen,Zone,33.099999999999994,30,34,97.10000000000001,201.0,0.4830845771144279,55,154,0.35714285714285715
ATL,Keith Smith,Other,0.4,0,1,1.4,3.0,0.4666666666666666,1,12,0.08333333333333333
ATL,Keith Smith,Zone,4.8,0,9,13.8,14.0,0.9857142857142858,11,12,0.9166666666666666
IND,Keke Coutee,Man,6.8999999999999995,12,8,26.900000000000002,9.0,2.988888888888889,10,41,0.24390243902439024
IND,Keke Coutee,Other,4.4,0,6,10.399999999999999,20.0,0.5199999999999999,6,41,0.14634146341463414
IND,Keke Coutee,Zone,29.200000000000003,6,20,55.2,107.0,0.5158878504672898,25,41,0.6097560975609756
NE,Kendrick Bourne,Man,25.899999999999995,0,20,45.900000000000006,177.0,0.2593220338983051,29,78,0.3717948717948718
NE,Kendrick Bourne,Other,5.9,6,2,13.9,48.0,0.28958333333333336,3,78,0.038461538461538464
NE,Kendrick Bourne,Zone,38.30000000000001,6,29,73.29999999999998,217.0,0.3377880184331796,46,78,0.5897435897435898
NYG,Kenny Golladay,Man,12.2,0,10,22.200000000000003,51.0,0.4352941176470589,14,35,0.4
NYG,Kenny Golladay,Zone,18.7,12,9,39.7,51.0,0.7784313725490196,21,35,0.6
LV,Kenyan Drake,Other,3.3000000000000003,0,8,11.3,44.0,0.25681818181818183,9,26,0.34615384615384615
LV,Kenyan Drake,Zone,7.100000000000001,0,14,21.1,72.0,0.29305555555555557,17,26,0.6538461538461539
ATL,KhaDarel Hodge,Man,13.8,0,7,20.8,28.0,0.7428571428571429,9,9,1.0
SF,Kyle Juszczyk,Zone,19.8,24,18,61.8,77.0,0.8025974025974025,26,26,1.0
JAX,Laquon Treadwell,Man,0.6000000000000001,0,1,1.6,2.0,0.8,2,2,1.0
TB,Leonard Fournette,Man,12.200000000000003,6,18,36.20000000000001,82.0,0.44146341463414646,22,68,0.3235294117647059
TB,Leonard Fournette,Other,6.800000000000002,0,11,17.8,50.0,0.35600000000000004,15,68,0.22058823529411764
TB,Leonard Fournette,Zone,19.100000000000005,0,25,44.1,83.0,0.5313253012048192,31,68,0.45588235294117646
WAS,Logan Thomas,Man,18.5,24,23,65.5,221.0,0.29638009049773756,41,124,0.33064516129032256
WAS,Logan Thomas,Other,5.6,0,7,12.6,109.0,0.11559633027522935,13,124,0.10483870967741936
WAS,Logan Thomas,Zone,51.5,12,49,112.50000000000004,296.0,0.3800675675675677,70,124,0.5645161290322581
MIA,Lynn Bowden Jr.,Man,13.5,0,13,26.499999999999996,127.0,0.2086614173228346,19,37,0.5135135135135135
MIA,Lynn Bowden Jr.,Other,0.5000000000000001,0,5,5.5,16.0,0.34375,5,37,0.13513513513513514
MIA,Lynn Bowden Jr.,Zone,7.100000000000001,0,10,17.1,38.0,0.45,13,37,0.35135135135135137
LV,Mack Hollins,Man,15.800000000000002,6,13,34.800000000000004,100.0,0.34800000000000003,21,27,0.7777777777777778
LV,Mack Hollins,Zone,2.0,0,3,5.0,2.0,2.5,6,27,0.2222222222222222
GB,Malik Taylor,Man,4.7,6,3,13.7,7.0,1.957142857142857,4,4,1.0
GB,Marcedes Lewis,Man,4.800000000000001,18,6,28.800000000000004,3.0,9.600000000000001,10,22,0.45454545454545453
GB,Marcedes Lewis,Other,2.0,0,2,4.0,7.0,0.5714285714285714,3,22,0.13636363636363635
GB,Marcedes Lewis,Zone,7.699999999999999,0,6,13.7,2.0,6.85,9,22,0.4090909090909091
SF,Marcus Johnson,Man,11.100000000000001,0,6,17.099999999999998,26.0,0.6576923076923076,11,26,0.4230769230769231
SF,Marcus Johnson,Zone,14.000000000000002,0,7,21.0,78.0,0.2692307692307692,15,26,0.5769230769230769
BAL,Mark Andrews,Man,17.1,6,15,38.1,88.0,0.4329545454545455,27,108,0.25
BAL,Mark Andrews,Other,0.30000000000000004,0,1,1.3,52.0,0.025,4,108,0.037037037037037035
BAL,Mark Andrews,Zone,61.6,36,51,148.60000000000002,211.0,0.704265402843602,77,108,0.7129629629629629
NO,Marquez Callaway,Man,8.000000000000002,0,8,16.0,29.0,0.5517241379310345,11,29,0.3793103448275862
NO,Marquez Callaway,Zone,12.999999999999998,0,13,26.000000000000004,60.0,0.4333333333333334,18,29,0.6206896551724138
KC,Marquez Valdes-Scantling,Man,42.2,24,16,82.2,196.0,0.41938775510204085,39,76,0.5131578947368421
KC,Marquez Valdes-Scantling,Zone,34.2,18,18,70.19999999999999,170.0,0.41294117647058814,37,76,0.4868421052631579
ARI,Marquise Brown,Man,26.099999999999998,18,13,57.099999999999994,128.0,0.44609374999999996,30,120,0.25
ARI,Marquise Brown,Other,0.4,0,4,4.4,79.0,0.055696202531645575,5,120,0.041666666666666664
ARI,Marquise Brown,Zone,71.89999999999999,30,54,155.89999999999998,286.0,0.545104895104895,85,120,0.7083333333333334
JAX,Marvin Hall,Man,9.8,0,5,14.8,25.0,0.5920000000000001,11,38,0.2894736842105263
JAX,Marvin Hall,Other,1.4,0,2,3.4,57.0,0.05964912280701754,3,38,0.07894736842105263
JAX,Marvin Hall,Zone,24.200000000000003,12,12,48.20000000000001,137.0,0.35182481751824823,24,38,0.631578947368421
NYG,Matt Breida,Other,5.4,0,6,11.399999999999999,8.0,1.4249999999999998,7,7,1.0
ARI,Maxx Williams,Man,8.9,6,6,20.900000000000002,6.0,3.483333333333334,6,6,1.0
KC,Mecole Hardman,Man,14.100000000000003,6,13,33.1,123.0,0.26910569105691057,28,82,0.34146341463414637
KC,Mecole Hardman,Other,20.8,18,17,55.8,89.0,0.6269662921348315,17,82,0.2073170731707317
KC,Mecole Hardman,Zone,28.099999999999998,6,20,54.09999999999999,172.0,0.31453488372093014,37,82,0.45121951219512196
KC,Michael Burton,Man,1.6,0,2,3.6,2.0,1.8,2,2,1.0
DAL,Michael Gallup,Man,30.00000000000001,12,23,65.0,266.0,0.24436090225563908,42,111,0.3783783783783784
DAL,Michael Gallup,Other,12.0,6,9,27.0,132.0,0.20454545454545456,12,111,0.10810810810810811
DAL,Michael Gallup,Zone,47.0,12,28,87.0,287.0,0.30313588850174217,57,111,0.5135135135135135
IND,Michael Pittman Jr.,Man,23.900000000000002,0,19,42.9,105.0,0.4085714285714286,28,74,0.3783783783783784
IND,Michael Pittman Jr.,Other,7.299999999999999,0,7,14.3,110.0,0.13,10,74,0.13513513513513514
IND,Michael Pittman Jr.,Zone,28.300000000000004,6,19,53.3,155.0,0.3438709677419355,36,74,0.4864864864864865
NO,Michael Thomas,Man,14.600000000000001,6,17,37.6,81.0,0.46419753086419757,34,69,0.4927536231884058
NO,Michael Thomas,Other,0.0,0,1,1.0,5.0,0.2,2,69,0.028985507246376812
NO,Michael Thomas,Zone,36.5,0,27,63.5,84.0,0.7559523809523809,33,69,0.4782608695652174
BAL,Mike Davis,Man,12.3,6,20,38.3,113.0,0.3389380530973451,23,71,0.323943661971831
BAL,Mike Davis,Other,8.100000000000001,6,16,30.099999999999998,33.0,0.9121212121212121,20,71,0.28169014084507044
BAL,Mike Davis,Zone,16.900000000000002,0,23,39.89999999999999,123.0,0.324390243902439,28,71,0.39436619718309857
TB,Mike Evans,Man,58.9,54,37,149.89999999999998,268.0,0.5593283582089551,77,148,0.5202702702702703
TB,Mike Evans,Other,3.0,12,4,19.000000000000004,150.0,0.12666666666666668,4,148,0.02702702702702703
TB,Mike Evans,Zone,59.10000000000001,24,40,123.10000000000005,231.0,0.5329004329004331,67,148,0.4527027027027027
MIA,Mike Gesicki,Man,39.900000000000006,24,35,98.89999999999998,219.0,0.45159817351598164,59,92,0.6413043478260869
MIA,Mike Gesicki,Other,7.0,0,1,8.0,14.0,0.5714285714285714,2,92,0.021739130434782608
MIA,Mike Gesicki,Zone,24.999999999999996,12,19,56.00000000000001,167.0,0.3353293413173653,31,92,0.33695652173913043
CIN,Mike Thomas,Man,5.1,6,4,15.100000000000001,11.0,1.3727272727272728,7,18,0.3888888888888889
CIN,Mike Thomas,Zone,7.500000000000001,0,7,14.5,39.0,0.3717948717948718,11,18,0.6111111111111112
LAC,Mike Williams,Man,38.40000000000001,18,27,83.39999999999999,159.0,0.5245283018867924,54,94,0.574468085106383
LAC,Mike Williams,Other,0.9,0,1,1.9,73.0,0.02602739726027397,1,94,0.010638297872340425
LAC,Mike Williams,Zone,40.80000000000001,12,21,73.80000000000001,191.0,0.3863874345549739,39,94,0.4148936170212766
PIT,Miles Boykin,Man,2.8000000000000003,6,3,11.799999999999999,12.0,0.9833333333333333,8,38,0.21052631578947367
PIT,Miles Boykin,Other,1.5,0,1,2.5,10.0,0.25,2,38,0.05263157894736842
PIT,Miles Boykin,Zone,24.300000000000004,18,18,60.3,147.0,0.41020408163265304,28,38,0.7368421052631579
PHI,Miles Sanders,Man,7.4,0,8,15.4,120.0,0.12833333333333333,18,55,0.32727272727272727
PHI,Miles Sanders,Other,6.800000000000001,0,11,17.799999999999997,50.0,0.3559999999999999,16,55,0.2909090909090909
PHI,Miles Sanders,Zone,6.500000000000001,0,10,16.5,49.0,0.336734693877551,21,55,0.38181818181818183
IND,Mo Alie-Cox,Man,13.5,12,17,42.50000000000001,67.0,0.6343283582089553,20,43,0.46511627906976744
IND,Mo Alie-Cox,Other,9.5,0,5,14.500000000000002,28.0,0.5178571428571429,6,43,0.13953488372093023
IND,Mo Alie-Cox,Zone,19.700000000000003,0,13,32.7,59.0,0.5542372881355933,17,43,0.3953488372093023
NE,N'Keal Harry,Man,13.200000000000001,6,13,32.199999999999996,107.0,0.3009345794392523,29,59,0.4915254237288136
NE,N'Keal Harry,Other,2.1,0,4,6.1,26.0,0.23461538461538461,4,59,0.06779661016949153
NE,N'Keal Harry,Zone,16.2,6,17,39.2,125.0,0.31360000000000005,26,59,0.4406779661016949
NE,Nelson Agholor,Man,34.10000000000001,24,19,77.10000000000001,174.0,0.4431034482758621,41,95,0.43157894736842106
NE,Nelson Agholor,Other,6.000000000000001,0,5,11.0,59.0,0.1864406779661017,7,95,0.07368421052631578
NE,Nelson Agholor,Zone,55.9,36,27,118.9,215.0,0.5530232558139535,47,95,0.49473684210526314
BAL,Nick Boyle,Man,5.7,6,6,17.700000000000003,4.0,4.425000000000001,8,19,0.42105263157894735
BAL,Nick Boyle,Other,0.6000000000000001,0,1,1.6,9.0,0.17777777777777778,1,19,0.05263157894736842
BAL,Nick Boyle,Zone,5.500000000000001,6,9,20.5,3.0,6.833333333333333,10,19,0.5263157894736842
CLE,Nick Chubb,Man,3.8000000000000003,0,5,8.8,24.0,0.3666666666666667,8,29,0.27586206896551724
CLE,Nick Chubb,Other,13.700000000000001,6,10,29.700000000000003,31.0,0.9580645161290323,13,29,0.4482758620689655
CLE,Nick Chubb,Zone,5.4,0,8,13.400000000000002,7.0,1.9142857142857146,8,29,0.27586206896551724
NO,Nick Vannett,Man,5.800000000000001,6,7,18.8,38.0,0.4947368421052632,11,11,1.0
TEN,Nick Westbrook-Ikhine,Man,3.8000000000000003,0,3,6.800000000000001,1.0,6.800000000000001,6,6,1.0
DAL,Noah Brown,Man,12.500000000000002,0,9,21.5,24.0,0.8958333333333334,13,23,0.5652173913043478
DAL,Noah Brown,Other,0.0,0,0,0.0,27.0,0.0,1,23,0.043478260869565216
DAL,Noah Brown,Zone,5.6,0,5,10.600000000000001,6.0,1.7666666666666668,9,23,0.391304347826087
SEA,Noah Fant,Man,26.1,12,20,58.1,178.0,0.32640449438202246,34,95,0.35789473684210527
SEA,Noah Fant,Other,5.300000000000001,6,9,20.299999999999997,81.0,0.2506172839506173,13,95,0.1368421052631579
SEA,Noah Fant,Zone,35.9,0,33,68.90000000000002,191.0,0.36073298429319384,48,95,0.5052631578947369
IND,Nyheim Hines,Man,15.500000000000002,12,22,49.49999999999999,102.0,0.48529411764705876,29,84,0.34523809523809523
IND,Nyheim Hines,Other,23.400000000000002,12,21,56.4,76.0,0.7421052631578947,22,84,0.2619047619047619
IND,Nyheim Hines,Zone,20.200000000000003,6,25,51.199999999999996,108.0,0.47407407407407404,33,84,0.39285714285714285
ATL,Olamide Zaccheaus,Man,5.5,0,5,10.5,12.0,0.875,7,32,0.21875
ATL,Olamide Zaccheaus,Other,0.8,0,1,1.8,20.0,0.09,1,32,0.03125
ATL,Olamide Zaccheaus,Zone,21.099999999999998,6,14,41.10000000000001,105.0,0.3914285714285715,24,32,0.75
IND,Parris Campbell,Man,5.9,0,4,9.900000000000002,3.0,3.3000000000000007,6,6,1.0
MIA,Preston Williams,Man,10.600000000000001,12,8,30.600000000000005,76.0,0.4026315789473685,19,36,0.5277777777777778
MIA,Preston Williams,Zone,17.5,12,9,38.5,44.0,0.875,17,36,0.4722222222222222
PHI,Quez Watkins,Other,4.9,6,5,15.9,8.0,1.9875,6,6,1.0
DET,Quintez Cephus,Man,12.200000000000001,0,7,19.2,38.0,0.5052631578947369,13,38,0.34210526315789475
DET,Quintez Cephus,Other,4.7,0,2,6.699999999999999,23.0,0.29130434782608694,4,38,0.10526315789473684
DET,Quintez Cephus,Zone,18.8,12,12,42.8,96.0,0.4458333333333333,21,38,0.5526315789473685
MIA,Raheem Mostert,Other,0.8,0,2,2.8000000000000003,7.0,0.4,4,4,1.0
GB,Randall Cobb,Man,14.600000000000001,12,16,42.599999999999994,130.0,0.32769230769230767,23,48,0.4791666666666667
GB,Randall Cobb,Other,3.4000000000000004,0,4,7.4,56.0,0.13214285714285715,4,48,0.08333333333333333
GB,Randall Cobb,Zone,26.1,6,18,50.099999999999994,101.0,0.496039603960396,21,48,0.4375
CAR,Rashard Higgins,Man,33.2,6,20,59.20000000000001,132.0,0.44848484848484854,36,72,0.5
CAR,Rashard Higgins,Other,5.0,0,2,7.0,21.0,0.3333333333333333,2,72,0.027777777777777776
CAR,Rashard Higgins,Zone,34.89999999999999,18,23,75.9,125.0,0.6072000000000001,34,72,0.4722222222222222
BUF,Reggie Gilliam,Man,0.1,6,1,7.1,3.0,2.3666666666666667,1,1,1.0
HOU,Rex Burkhead,Man,5.2,6,6,17.200000000000003,35.0,0.4914285714285715,10,27,0.37037037037037035
HOU,Rex Burkhead,Other,11.9,12,16,39.900000000000006,19.0,2.1,17,27,0.6296296296296297
GB,Robert Tonyan,Man,23.5,54,21,98.49999999999999,171.0,0.5760233918128654,27,67,0.40298507462686567
GB,Robert Tonyan,Other,2.1,0,5,7.1000000000000005,20.0,0.35500000000000004,5,67,0.07462686567164178
GB,Robert Tonyan,Zone,41.20000000000001,18,34,93.19999999999999,131.0,0.7114503816793892,35,67,0.5223880597014925
TEN,Robert Woods,Man,36.7,24,29,89.7,197.0,0.45532994923857867,49,150,0.32666666666666666
TEN,Robert Woods,Other,14.8,0,25,39.800000000000004,74.0,0.5378378378378379,29,150,0.19333333333333333
TEN,Robert Woods,Zone,52.599999999999994,18,50,120.59999999999995,289.0,0.4173010380622836,72,150,0.48
SF,Ross Dwelley,Man,4.7,0,5,9.7,28.0,0.3464285714285714,8,25,0.32
SF,Ross Dwelley,Other,1.4000000000000001,0,1,2.4000000000000004,30.0,0.08000000000000002,1,25,0.04
SF,Ross Dwelley,Zone,18.4,6,13,37.4,35.0,1.0685714285714285,16,25,0.64
TB,Russell Gage,Man,42.10000000000001,12,35,89.1,240.0,0.37124999999999997,56,111,0.5045045045045045
TB,Russell Gage,Other,5.6000000000000005,0,10,15.600000000000001,100.0,0.15600000000000003,11,111,0.0990990990990991
TB,Russell Gage,Zone,30.9,12,27,69.9,240.0,0.29125,44,111,0.3963963963963964
DAL,Ryan Nall,Man,4.0,0,4,8.0,9.0,0.8888888888888888,5,5,1.0
CIN,Samaje Perine,Other,4.800000000000001,0,6,10.8,12.0,0.9,6,6,1.0
GB,Sammy Watkins,Man,20.599999999999998,6,18,44.60000000000001,155.0,0.287741935483871,30,57,0.5263157894736842
GB,Sammy Watkins,Other,0.2,6,1,7.2,33.0,0.2181818181818182,2,57,0.03508771929824561
GB,Sammy Watkins,Zone,22.599999999999998,0,19,41.599999999999994,138.0,0.3014492753623188,25,57,0.43859649122807015
