,team,playerName,blockingSchemeType_descr,touch,FP_yards,FP_TD,FP_fumbleLost,FP_total,FP/Touch
52,MIA,Chase Edmonds,Split Zone,13,3.3000000000000007,6,0,9.3,0.7153846153846154
53,MIA,Chase Edmonds,Zone,75,42.00000000000002,0,0,42.00000000000002,0.5600000000000003
54,SEA,Chris Carson,Pull Across,6,3.3000000000000003,0,0,3.3000000000000003,0.55
55,SEA,Chris Carson,Zone,36,17.000000000000004,18,-1,34.00000000000001,0.9444444444444446
56,CIN,Chris Evans,Zone,12,5.6000000000000005,0,0,5.6000000000000005,0.46666666666666673
57,CAR,Christian McCaffrey,Duo,16,7.800000000000001,0,0,7.800000000000001,0.48750000000000004
58,CAR,Christian McCaffrey,Pull 2,7,3.1999999999999997,0,0,3.1999999999999997,0.45714285714285713
59,CAR,Christian McCaffrey,Pull Across,11,5.300000000000001,0,0,5.300000000000001,0.48181818181818187
60,CAR,Christian McCaffrey,Zone,56,24.599999999999994,6,0,30.59999999999999,0.5464285714285713
61,CAR,Chuba Hubbard,Duo,22,6.2,0,0,6.2,0.2818181818181818
62,CAR,Chuba Hubbard,Pull 2,7,3.5000000000000004,0,0,3.5000000000000004,0.5000000000000001
63,CAR,Chuba Hubbard,Pull Across,20,5.300000000000001,12,0,17.299999999999997,0.8649999999999999
64,CAR,Chuba Hubbard,Pull Outside Numbers,9,4.1000000000000005,6,0,10.100000000000001,1.1222222222222225
65,CAR,Chuba Hubbard,Split Zone,10,5.700000000000001,0,0,5.700000000000001,0.5700000000000001
66,CAR,Chuba Hubbard,Zone,98,36.70000000000001,12,-1,47.700000000000024,0.48673469387755125
67,KC,Clyde Edwards-Helaire,Duo,7,3.9000000000000004,6,0,9.9,1.4142857142857144
68,KC,Clyde Edwards-Helaire,Pull Across,15,5.1000000000000005,0,0,5.1000000000000005,0.34
69,KC,Clyde Edwards-Helaire,Split Zone,14,5.9,0,-2,3.900000000000001,0.27857142857142864
70,KC,Clyde Edwards-Helaire,Zone,85,42.9,12,0,54.9,0.6458823529411765
71,ARI,Colt McCoy,Pass Protection,8,2.1000000000000005,0,0,2.1000000000000005,0.26250000000000007
72,ARI,Colt McCoy,Zone,13,0.9999999999999999,0,0,0.9999999999999999,0.07692307692307691
73,LAR,Cooper Kupp,Zone,6,2.3000000000000003,0,0,2.3000000000000003,0.38333333333333336
74,DAL,Cooper Rush,Zone,8,-1.0000000000000002,0,0,-1.0000000000000002,-0.12500000000000003
75,ATL,Cordarrelle Patterson,Duo,11,3.0000000000000004,0,0,3.0000000000000004,0.27272727272727276
76,ATL,Cordarrelle Patterson,Pull Outside Numbers,7,6.700000000000001,6,0,12.700000000000001,1.8142857142857145
77,ATL,Cordarrelle Patterson,Split Zone,16,8.600000000000003,0,0,8.600000000000003,0.5375000000000002
78,ATL,Cordarrelle Patterson,Zone,111,38.89999999999999,30,0,68.90000000000002,0.6207207207207209
79,DET,Craig Reynolds,Pull Across,18,9.299999999999997,0,0,9.299999999999997,0.5166666666666665
80,DET,Craig Reynolds,Split Zone,13,3.3000000000000003,0,0,3.3000000000000003,0.2538461538461539
81,DET,Craig Reynolds,Zone,17,6.6000000000000005,0,0,6.6000000000000005,0.38823529411764707
82,DET,D'Andre Swift,Duo,10,2.5,0,0,2.5,0.25
83,DET,D'Andre Swift,Pass Protection,13,10.4,0,0,10.4,0.8
84,DET,D'Andre Swift,Pull 2,7,4.9,0,0,4.9,0.7000000000000001
85,DET,D'Andre Swift,Pull Across,28,8.6,0,0,8.6,0.3071428571428571
86,DET,D'Andre Swift,Split Zone,19,8.299999999999999,6,0,14.3,0.7526315789473684
87,DET,D'Andre Swift,Zone,65,24.5,24,0,48.50000000000001,0.7461538461538463
88,CLE,D'Ernest Johnson,Pass Protection,7,2.9,0,0,2.9,0.41428571428571426
89,CLE,D'Ernest Johnson,Pull Across,33,14.700000000000001,6,0,20.700000000000006,0.6272727272727274
90,CLE,D'Ernest Johnson,Split Zone,10,2.4000000000000004,6,0,8.4,0.8400000000000001
91,CLE,D'Ernest Johnson,Zone,35,26.6,6,0,32.60000000000001,0.9314285714285717
92,CAR,D'Onta Foreman,Duo,18,7.900000000000001,6,0,13.9,0.7722222222222223
93,CAR,D'Onta Foreman,Pull Across,11,7.600000000000001,0,0,7.600000000000001,0.690909090909091
94,CAR,D'Onta Foreman,Split Zone,15,4.1000000000000005,0,0,4.1000000000000005,0.2733333333333334
95,CAR,D'Onta Foreman,Zone,88,40.59999999999999,12,-1,51.59999999999999,0.5863636363636362
96,DAL,Dak Prescott,Pass Protection,19,13.100000000000001,6,-1,18.1,0.9526315789473685
97,DAL,Dak Prescott,Zone,27,0.5000000000000002,0,-2,-1.5000000000000002,-0.055555555555555566
98,MIN,Dalvin Cook,Duo,6,3.4000000000000004,0,0,3.4000000000000004,0.5666666666666668
99,MIN,Dalvin Cook,Pass Protection,9,4.500000000000001,0,0,4.500000000000001,0.5000000000000001
100,MIN,Dalvin Cook,Pull Across,25,9.600000000000001,6,0,15.600000000000001,0.6240000000000001
101,MIN,Dalvin Cook,Pull Front,6,4.1,6,0,10.1,1.6833333333333333
102,MIN,Dalvin Cook,Pull Outside Numbers,7,9.4,0,0,9.4,1.342857142857143
103,MIN,Dalvin Cook,Split Zone,28,12.800000000000006,0,-1,11.800000000000006,0.42142857142857165
104,MIN,Dalvin Cook,Zone,166,72.79999999999997,24,-1,95.79999999999997,0.5771084337349396
105,NE,Damien Harris,Duo,35,13.199999999999998,24,-1,36.199999999999996,1.0342857142857143
106,NE,Damien Harris,Pass Protection,13,8.100000000000001,0,0,8.100000000000001,0.6230769230769232
107,NE,Damien Harris,Pull Across,40,19.7,6,-1,24.7,0.6174999999999999
108,NE,Damien Harris,Pull Front,10,7.7,6,0,13.7,1.3699999999999999
109,NE,Damien Harris,Pull Outside Numbers,18,7.5,6,0,13.5,0.75
110,NE,Damien Harris,Wham,13,6.999999999999999,0,0,6.999999999999999,0.5384615384615384
111,NE,Damien Harris,Zone,75,29.500000000000004,48,0,77.50000000000003,1.0333333333333337
112,ATL,Damien Williams,Split Zone,7,1.3,0,0,1.3,0.18571428571428572
113,ATL,Damien Williams,Zone,24,13.3,6,0,19.3,0.8041666666666667
114,NYG,Daniel Jones,Pass Protection,19,13.3,6,-1,18.299999999999994,0.9631578947368418
115,NYG,Daniel Jones,Zone,28,10.800000000000002,6,0,16.799999999999997,0.5999999999999999
116,ARI,Darrel Williams,Duo,10,3.8999999999999995,0,0,3.8999999999999995,0.38999999999999996
117,ARI,Darrel Williams,Pull 2,7,3.5,0,0,3.5,0.5
118,ARI,Darrel Williams,Pull Across,30,15.4,24,0,39.400000000000006,1.3133333333333335
119,ARI,Darrel Williams,Split Zone,22,6.4,6,0,12.400000000000002,0.5636363636363637
120,ARI,Darrel Williams,Zone,75,28.0,6,0,33.99999999999999,0.45333333333333325
121,CHI,David Montgomery,Duo,17,4.900000000000001,6,0,10.900000000000002,0.6411764705882355
122,CHI,David Montgomery,Pull 2,6,0.19999999999999996,0,0,0.19999999999999996,0.033333333333333326
123,CHI,David Montgomery,Pull Across,16,5.1,6,0,11.1,0.69375
124,CHI,David Montgomery,Split Zone,27,8.900000000000002,0,0,8.900000000000002,0.3296296296296297
125,CHI,David Montgomery,Zone,146,59.09999999999998,30,-1,88.09999999999997,0.6034246575342463
126,HOU,Davis Mills,Pass Protection,10,4.2,0,0,4.2,0.42000000000000004
127,HOU,Davis Mills,Zone,8,0.2,0,0,0.2,0.025
128,SF,Deebo Samuel,Pull Across,19,9.999999999999998,6,0,15.999999999999998,0.8421052631578947
129,SF,Deebo Samuel,Pull Outside Numbers,7,11.799999999999997,18,0,29.8,4.257142857142857
130,SF,Deebo Samuel,Split Zone,16,10.3,6,0,16.3,1.01875
131,SF,Deebo Samuel,Zone,35,14.500000000000004,18,0,32.49999999999999,0.9285714285714284
132,LV,Derek Carr,Pass Protection,17,11.100000000000001,6,0,17.1,1.0058823529411764
133,LV,Derek Carr,Zone,19,0.10000000000000014,0,0,0.10000000000000014,0.00526315789473685
