,nickName,CoverageType_descr,dropBack,FP_yards,FP_TD,FP_intercept,FP_total,FP/DB
123,Dolphins,Combination,6,1.6,0,0,1.6,0.26666666666666666
124,Dolphins,Cover 0,24,6.880000000000001,0,-1,5.88,0.245
125,Dolphins,Cover 2,34,9.680000000000001,4,-1,12.680000000000001,0.3729411764705883
126,Dolphins,Cover 4,74,19.919999999999995,0,-2,17.919999999999995,0.24216216216216208
127,Dolphins,Cover 6,1,0.0,0,0,0.0,0.0
128,Dolphins,Man Cover 2,29,7.12,12,-2,17.119999999999997,0.5903448275862068
129,Dolphins,No Video,4,0.36,0,0,0.36,0.09
130,Dolphins,Other,2,0.44,0,0,0.44,0.22
131,Dolphins,Prevent,12,3.1199999999999997,0,-1,2.1199999999999997,0.17666666666666664
132,Dolphins,Screen,44,6.6400000000000015,0,0,6.6400000000000015,0.15090909090909094
133,Dolphins,Tampa 2,10,1.84,0,-1,0.8400000000000001,0.084
134,Eagles,Combination,5,1.68,0,0,1.68,0.33599999999999997
135,Eagles,Cover 0,8,1.96,0,0,1.96,0.245
136,Eagles,Cover 2,93,27.439999999999987,12,-2,37.44,0.4025806451612903
137,Eagles,Cover 4,119,29.079999999999988,8,-3,34.07999999999999,0.28638655462184864
138,Eagles,Cover 6,20,5.6400000000000015,4,0,9.64,0.48200000000000004
139,Eagles,Man Cover 2,16,3.84,0,-1,2.84,0.1775
140,Eagles,No Video,5,0.48000000000000004,0,0,0.48000000000000004,0.096
141,Eagles,Prevent,3,0.44,0,0,0.44,0.14666666666666667
142,Eagles,Screen,38,7.199999999999999,0,0,7.199999999999999,0.1894736842105263
143,Eagles,Tampa 2,11,3.48,4,0,7.480000000000001,0.6800000000000002
144,Falcons,Combination,4,1.44,4,0,5.44,1.36
145,Falcons,Cover 0,12,1.08,8,0,9.08,0.7566666666666667
146,Falcons,Cover 2,85,26.319999999999986,8,-1,33.31999999999999,0.3919999999999999
147,Falcons,Cover 4,34,10.640000000000002,0,0,10.640000000000002,0.3129411764705883
148,Falcons,Cover 6,2,0.64,0,0,0.64,0.32
149,Falcons,Man Cover 2,15,4.8,8,0,12.8,0.8533333333333334
150,Falcons,No Video,4,0.6,0,0,0.6,0.15
151,Falcons,Prevent,2,0.0,0,0,0.0,0.0
152,Falcons,Screen,30,6.800000000000001,0,0,6.800000000000001,0.22666666666666668
153,Falcons,Tampa 2,32,13.840000000000002,4,0,17.840000000000003,0.5575000000000001
154,Football Team,Combination,1,0.0,0,0,0.0,0.0
155,Football Team,Cover 0,6,1.92,0,0,1.92,0.32
156,Football Team,Cover 2,62,21.799999999999997,8,0,29.8,0.4806451612903226
157,Football Team,Cover 4,108,36.11999999999999,12,-1,47.12,0.4362962962962963
158,Football Team,Cover 6,15,3.6799999999999997,0,0,3.6799999999999997,0.24533333333333332
159,Football Team,Man Cover 2,16,2.6399999999999997,4,0,6.640000000000001,0.41500000000000004
160,Football Team,Other,2,1.08,4,0,5.08,2.54
161,Football Team,Prevent,6,1.6,0,0,1.6,0.26666666666666666
162,Football Team,Screen,27,6.040000000000002,0,0,6.040000000000002,0.22370370370370377
163,Football Team,Tampa 2,5,1.24,0,0,1.24,0.248
164,Giants,Cover 0,5,0.0,0,-1,-1.0,-0.2
165,Giants,Cover 2,38,10.52,4,-1,13.52,0.3557894736842105
166,Giants,Cover 4,131,34.87999999999999,8,-2,40.88,0.3120610687022901
167,Giants,Cover 6,19,3.24,0,0,3.24,0.1705263157894737
168,Giants,Man Cover 2,40,5.880000000000001,0,0,5.880000000000001,0.14700000000000002
169,Giants,No Video,4,0.2,0,0,0.2,0.05
170,Giants,Other,2,1.48,0,0,1.48,0.74
171,Giants,Prevent,5,0.0,0,-1,-1.0,-0.2
172,Giants,Screen,37,8.000000000000002,4,0,12.0,0.32432432432432434
173,Giants,Tampa 2,6,0.92,0,0,0.92,0.15333333333333335
174,Jaguars,Cover 0,11,3.04,4,0,7.040000000000001,0.6400000000000001
175,Jaguars,Cover 2,60,16.72,0,-1,15.719999999999999,0.26199999999999996
176,Jaguars,Cover 4,64,20.96,0,-3,17.96,0.280625
177,Jaguars,Cover 6,4,0.76,0,0,0.76,0.19
178,Jaguars,Man Cover 2,18,5.720000000000001,0,0,5.720000000000001,0.3177777777777778
179,Jaguars,No Video,2,0.6000000000000001,0,0,0.6000000000000001,0.30000000000000004
180,Jaguars,Prevent,3,1.52,0,0,1.52,0.5066666666666667
181,Jaguars,Screen,22,7.16,0,0,7.16,0.32545454545454544
182,Jaguars,Tampa 2,40,6.080000000000002,0,-1,5.080000000000001,0.12700000000000003
183,Jets,Combination,2,0.8400000000000001,0,0,0.8400000000000001,0.42000000000000004
184,Jets,Cover 0,5,1.92,12,0,13.920000000000002,2.7840000000000003
185,Jets,Cover 2,21,4.440000000000001,0,-1,3.440000000000001,0.16380952380952385
186,Jets,Cover 4,93,33.12,12,0,45.12,0.4851612903225806
187,Jets,Cover 6,34,10.079999999999998,4,0,14.08,0.41411764705882353
188,Jets,Man Cover 2,7,1.56,0,0,1.56,0.22285714285714286
189,Jets,Prevent,2,0.2,0,0,0.2,0.1
190,Jets,Screen,28,6.44,4,-1,9.44,0.33714285714285713
191,Lions,Combination,7,1.44,0,0,1.44,0.2057142857142857
192,Lions,Cover 0,14,2.48,8,0,10.48,0.7485714285714286
193,Lions,Cover 2,60,15.199999999999996,0,-1,14.199999999999996,0.2366666666666666
194,Lions,Cover 4,71,22.76,4,-3,23.76,0.3346478873239437
195,Lions,Cover 6,18,3.84,0,0,3.84,0.21333333333333332
196,Lions,Man Cover 2,30,9.240000000000002,4,0,13.240000000000002,0.4413333333333334
197,Lions,Other,2,0.0,0,0,0.0,0.0
198,Lions,Prevent,6,0.64,0,0,0.64,0.10666666666666667
199,Lions,Screen,33,8.48,8,0,16.479999999999997,0.4993939393939393
200,Lions,Tampa 2,14,4.28,4,0,8.280000000000001,0.5914285714285715
201,Packers,Combination,2,0.76,0,-1,-0.24,-0.12
202,Packers,Cover 0,6,2.6,12,-1,13.6,2.2666666666666666
203,Packers,Cover 2,40,10.719999999999999,4,-2,12.719999999999999,0.31799999999999995
204,Packers,Cover 4,138,31.84,8,-4,35.83999999999998,0.2597101449275361
205,Packers,Cover 6,28,8.679999999999998,4,-2,10.679999999999996,0.3814285714285713
206,Packers,Man Cover 2,56,12.840000000000003,0,-2,10.840000000000003,0.19357142857142864
207,Packers,No Video,3,0.84,0,0,0.84,0.27999999999999997
208,Packers,Other,5,0.8,0,0,0.8,0.16
209,Packers,Prevent,6,1.8,0,-1,0.8,0.13333333333333333
210,Packers,Screen,25,7.040000000000001,8,0,15.04,0.6015999999999999
211,Packers,Tampa 2,2,1.1600000000000001,0,0,1.1600000000000001,0.5800000000000001
212,Panthers,Combination,3,1.3199999999999998,4,0,5.32,1.7733333333333334
213,Panthers,Cover 0,7,2.24,0,0,2.24,0.32
214,Panthers,Cover 2,37,11.16,4,-2,13.159999999999993,0.3556756756756755
215,Panthers,Cover 4,72,17.439999999999998,4,-2,19.439999999999998,0.26999999999999996
216,Panthers,Cover 6,5,2.7199999999999998,0,0,2.7199999999999998,0.5439999999999999
217,Panthers,Man Cover 2,17,4.4399999999999995,12,0,16.44,0.9670588235294119
218,Panthers,No Video,3,0.44,0,0,0.44,0.14666666666666667
219,Panthers,Other,1,0.0,0,0,0.0,0.0
220,Panthers,Prevent,2,0.48000000000000004,0,0,0.48000000000000004,0.24000000000000002
221,Panthers,Screen,23,3.880000000000001,0,0,3.880000000000001,0.16869565217391308
222,Panthers,Tampa 2,1,0.0,0,0,0.0,0.0
223,Patriots,Combination,2,1.8,0,0,1.8,0.9
224,Patriots,Cover 0,7,3.0,8,0,11.0,1.5714285714285714
225,Patriots,Cover 2,43,11.239999999999998,0,0,11.239999999999998,0.2613953488372093
226,Patriots,Cover 4,50,12.920000000000002,12,-3,21.92,0.4384
227,Patriots,Cover 6,7,3.16,0,-1,2.16,0.3085714285714286
228,Patriots,Man Cover 2,14,4.28,0,-3,1.2800000000000002,0.09142857142857144
229,Patriots,No Video,6,-0.2,0,-1,-1.2,-0.19999999999999998
230,Patriots,Prevent,3,0.32,0,0,0.32,0.10666666666666667
231,Patriots,Screen,18,2.6800000000000006,4,0,6.6800000000000015,0.37111111111111117
232,Patriots,Tampa 2,7,4.2,0,0,4.2,0.6
233,Raiders,Combination,4,0.32,0,0,0.32,0.08
234,Raiders,Cover 2,25,6.680000000000001,8,-1,13.68,0.5472
235,Raiders,Cover 4,86,21.76,4,-1,24.76,0.2879069767441861
236,Raiders,Cover 6,8,0.56,0,0,0.56,0.07
237,Raiders,Man Cover 2,30,6.720000000000001,12,0,18.72,0.624
238,Raiders,No Video,3,0.92,4,0,4.92,1.64
239,Raiders,Other,2,0.48,4,0,4.48,2.24
240,Raiders,Prevent,8,3.52,0,0,3.52,0.44
241,Raiders,Screen,27,6.240000000000001,4,0,10.239999999999998,0.3792592592592592
242,Rams,Combination,1,0.44,0,0,0.44,0.44
243,Rams,Cover 0,5,0.92,4,0,4.92,0.984
244,Rams,Cover 2,37,11.8,0,0,11.8,0.31891891891891894
245,Rams,Cover 4,176,42.32000000000001,4,-7,39.32000000000001,0.22340909090909095
246,Rams,Cover 6,38,11.720000000000002,0,-1,10.720000000000002,0.2821052631578948
247,Rams,Man Cover 2,24,9.520000000000001,0,0,9.520000000000001,0.3966666666666667
248,Rams,No Video,38,6.84,0,0,6.84,0.18
249,Rams,Other,3,0.72,0,-1,-0.28,-0.09333333333333334
250,Rams,Prevent,10,2.4000000000000004,0,0,2.4000000000000004,0.24000000000000005
251,Rams,Screen,39,8.88,4,0,12.880000000000003,0.33025641025641034
252,Rams,Tampa 2,1,0.24,0,0,0.24,0.24
253,Ravens,Cover 0,28,12.799999999999997,12,-1,23.8,0.85
254,Ravens,Cover 2,39,13.76,8,0,21.76,0.557948717948718
255,Ravens,Cover 4,100,22.559999999999995,0,-1,21.559999999999995,0.21559999999999996
256,Ravens,Cover 6,16,3.4800000000000004,0,0,3.4800000000000004,0.21750000000000003
257,Ravens,Man Cover 2,48,10.360000000000001,0,-2,8.360000000000001,0.1741666666666667
258,Ravens,No Video,15,7.92,8,0,15.919999999999998,1.0613333333333332
259,Ravens,Other,1,0.6,0,0,0.6,0.6
260,Ravens,Prevent,5,1.52,0,0,1.52,0.304
261,Ravens,Screen,32,7.680000000000001,0,0,7.680000000000001,0.24000000000000002
262,Saints,Combination,3,1.1600000000000001,0,0,1.1600000000000001,0.3866666666666667
263,Saints,Cover 0,11,4.12,4,0,8.12,0.7381818181818182
264,Saints,Cover 2,51,7.440000000000002,4,-2,9.439999999999998,0.18509803921568624
265,Saints,Cover 4,86,23.03999999999999,0,-3,20.039999999999996,0.23302325581395344
266,Saints,Cover 6,10,3.6,0,0,3.6,0.36
267,Saints,Man Cover 2,102,26.360000000000003,8,-2,32.36,0.3172549019607843
268,Saints,No Video,1,0.0,0,0,0.0,0.0
269,Saints,Other,1,0.24,0,0,0.24,0.24
270,Saints,Prevent,12,2.32,0,-2,0.32000000000000006,0.026666666666666672
271,Saints,Screen,32,5.7200000000000015,4,0,9.719999999999999,0.30374999999999996
272,Saints,Tampa 2,12,1.92,0,0,1.92,0.16
273,Seahawks,Combination,2,0.96,0,0,0.96,0.48
274,Seahawks,Cover 0,3,0.44,4,0,4.44,1.4800000000000002
275,Seahawks,Cover 2,107,29.119999999999987,8,-1,36.120000000000005,0.337570093457944
276,Seahawks,Cover 4,89,21.99999999999999,8,-1,28.99999999999999,0.3258426966292134
277,Seahawks,Cover 6,17,4.16,0,-1,3.16,0.18588235294117647
278,Seahawks,Man Cover 2,18,7.720000000000002,0,0,7.720000000000002,0.42888888888888904
279,Seahawks,No Video,3,0.44,0,0,0.44,0.14666666666666667
280,Seahawks,Other,1,0.0,0,0,0.0,0.0
281,Seahawks,Prevent,4,0.76,0,0,0.76,0.19
282,Seahawks,Screen,37,12.4,8,0,20.4,0.5513513513513513
283,Seahawks,Tampa 2,15,3.5200000000000005,0,0,3.5200000000000005,0.2346666666666667
284,Steelers,Combination,6,1.7999999999999998,0,-1,0.7999999999999999,0.13333333333333333
285,Steelers,Cover 0,6,1.72,4,0,5.72,0.9533333333333333
286,Steelers,Cover 2,67,16.800000000000004,8,-1,23.8,0.35522388059701493
287,Steelers,Cover 4,64,14.84,4,-2,16.839999999999996,0.26312499999999994
288,Steelers,Cover 6,14,1.68,0,-1,0.6799999999999999,0.048571428571428564
289,Steelers,Man Cover 2,46,11.88,4,-2,13.88,0.3017391304347826
290,Steelers,No Video,21,4.960000000000002,0,0,4.960000000000002,0.23619047619047628
291,Steelers,Other,1,0.0,0,0,0.0,0.0
292,Steelers,Prevent,1,0.0,0,0,0.0,0.0
293,Steelers,Screen,22,3.3600000000000003,4,0,7.360000000000001,0.3345454545454546
294,Steelers,Tampa 2,7,1.6800000000000002,0,0,1.6800000000000002,0.24000000000000002
295,Texans,Cover 0,8,0.76,0,-1,-0.24,-0.03
296,Texans,Cover 2,122,46.48000000000002,12,-8,50.480000000000004,0.41377049180327874
297,Texans,Cover 4,47,10.08,4,-1,13.079999999999998,0.2782978723404255
298,Texans,Cover 6,24,6.44,4,-3,7.440000000000001,0.31000000000000005
299,Texans,Man Cover 2,3,0.0,0,-1,-1.0,-0.3333333333333333
300,Texans,No Video,2,0.0,0,0,0.0,0.0
301,Texans,Other,1,1.84,0,0,1.84,1.84
302,Texans,Prevent,1,0.0,0,0,0.0,0.0
303,Texans,Screen,24,5.360000000000001,4,0,9.36,0.38999999999999996
304,Texans,Tampa 2,21,7.32,0,-2,5.32,0.25333333333333335
305,Titans,Combination,4,1.8399999999999999,0,0,1.8399999999999999,0.45999999999999996
306,Titans,Cover 0,9,4.16,4,0,8.16,0.9066666666666667
307,Titans,Cover 2,55,18.56,0,0,18.56,0.33745454545454545
308,Titans,Cover 4,112,25.96,0,-4,21.96,0.1960714285714286
309,Titans,Cover 6,14,1.8400000000000003,0,-1,0.8400000000000003,0.06000000000000002
310,Titans,Man Cover 2,46,8.600000000000001,8,-1,15.6,0.3391304347826087
311,Titans,No Video,5,1.48,0,0,1.48,0.296
312,Titans,Other,1,0.24,0,0,0.24,0.24
313,Titans,Prevent,14,6.5200000000000005,0,0,6.5200000000000005,0.46571428571428575
314,Titans,Screen,42,9.600000000000001,0,-2,7.6,0.18095238095238095
315,Titans,Tampa 2,9,2.7600000000000007,4,-1,5.760000000000001,0.6400000000000001
316,Vikings,Combination,2,0.52,4,0,4.5200000000000005,2.2600000000000002
317,Vikings,Cover 0,8,2.6400000000000006,4,-1,5.640000000000001,0.7050000000000001
318,Vikings,Cover 2,72,21.59999999999999,4,-2,23.59999999999999,0.32777777777777767
319,Vikings,Cover 4,81,27.84,24,-4,47.84,0.5906172839506173
320,Vikings,Cover 6,20,5.52,0,-1,4.52,0.22599999999999998
321,Vikings,Man Cover 2,32,8.8,4,0,12.799999999999999,0.39999999999999997
322,Vikings,No Video,3,1.28,0,0,1.28,0.4266666666666667
323,Vikings,Other,1,1.28,0,0,1.28,1.28
324,Vikings,Prevent,19,8.72,4,0,12.72,0.6694736842105263
325,Vikings,Screen,37,7.360000000000002,0,0,7.360000000000002,0.19891891891891897
326,Vikings,Tampa 2,19,5.4,0,0,5.4,0.28421052631578947
